# Parameters
$ K = 4
$ N = 9
$ M = 21
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	a16	a17	a18	a19	a20	a21	E
0	1.0000000000000000e+00	0	-3.6375764496646912e-01	-6.0681506658764073e-01	-6.5687739527774669e-01	-1.2871765962267981e-01	-5.6783994758511669e-01	-4.3767359564276936e-01	-5.2237979529160083e-01	-7.6365227739196373e-01	-5.9236686074760803e-01	1.4944377624188987e-01	1.3947314740716160e-01	1.3948556797501813e-01	1.0334535840737381e-01	1.2999141908989159e-01	3.9493065736072591e-01	1.1218386941738064e-01	1.2785859321200457e-01	1.2076961924671160e-01	3.6902521174299330e-01	1.9540532896216888e-02	1.4496537113910271e-01	2.2820995703575249e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-3.6808515463791430e-01	-6.1817854843314080e-01	-6.6200818600114486e-01	-1.3382497003080748e-01	-5.8033491214955746e-01	-4.4389343181513247e-01	-5.2781464199177630e-01	-7.7604146719044476e-01	-6.0357713908907007e-01	1.5019322493267753e-01	1.4016949680236623e-01	1.4018368288852681e-01	1.0386293248126620e-01	1.3063819217976547e-01	3.9689471715171643e-01	1.1274216979664331e-01	1.2849424691889819e-01	1.2137294146544739e-01	3.7085843483016645e-01	1.9639154493884491e-02	1.4568919999798347e-01	2.2764216807115289e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-3.7252032547735969e-01	-6.2971311797070084e-01	-6.6720916653677831e-01	-1.3907119824819023e-01	-5.9306403051556456e-01	-4.5026824418207145e-01	-5.3335386860088763e-01	-7.8859086675310930e-01	-6.1495856601715204e-01	1.5094709363016365e-01	1.4086351487636076e-01	1.4088306140291557e-01	1.0438201973381236e-01	1.3127817734670447e-01	3.9883622043567851e-01	1.1329491838626431e-01	1.2912204396444579e-01	1.2197491951407255e-01	3.7266647593886393e-01	1.9739620697159631e-02	1.4641070235299089e-01	2.2707980707091884e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-3.7706574866662812e-01	-6.4141812802162590e-01	-6.7248136253411495e-01	-1.4445962833827208e-01	-6.0602654066389061e-01	-4.5680122832932990e-01	-5.3899947091876177e-01	-8.0129821046415584e-01	-6.2651031801364598e-01	1.5170531534188855e-01	1.4155473338439981e-01	1.4158352881821140e-01	1.0490232874986498e-01	1.3191072182019198e-01	4.0075303895300413e-01	1.1384162774754546e-01	1.2974107866889872e-01	1.2257508975221486e-01	3.7444720660871667e-01	1.9841939228831231e-02	1.4712935924153259e-01	2.2652280715801658e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-3.8172401795756838e-01	-6.5329262358951135e-01	-6.7782577466321869e-01	-1.4999355288968605e-01	-6.1922125319158849e-01	-4.6349552217837170e-01	-5.4475342066868460e-01	-8.1416085904773061e-01	-6.3823128437837040e-01	1.5246781239389851e-01	1.4224265619309112e-01	1.4228489806229888e-01	1.0542354125093741e-01	1.3253514163455865e-01	4.0264294391177258e-01	1.1438178770155512e-01	1.3035039274657725e-01	1.2317295393442679e-01	3.7619841149966682e-01	1.9946114415765510e-02	1.4784461978894722e-01	2.2597110004438576e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-3.8649772349231426e-01	-6.6533531970100768e-01	-6.8324337400007329e-01	-1.5567626564735573e-01	-6.3264652357132767e-01	-4.7035419359587888e-01	-5.5061765877929114e-01	-8.2717577876275561e-01	-6.5012004854203898e-01	1.5323449567273889e-01	1.4292675823967305e-01	1.4298696900480062e-01	1.0594531073216247e-01	1.3315072084060409e-01	4.0450360379168393e-01	1.1491486468442187e-01	1.3094897371697489e-01	1.2376797764839492e-01	3.7791778731706316e-01	2.0052146910757782e-02	1.4855589998476545e-01	2.2542461599863648e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-3.9138944505802614e-01	-6.7754457856794303e-01	-6.8873509707543101e-01	-1.6151105347771180e-01	-6.4630022376832741e-01	-4.7738022718422102e-01	-5.5659408816800493e-01	-8.4033952030151027e-01	-6.6217486884822796e-01	1.5400526383236096e-01	1.4360648450415167e-01	1.4368952774536745e-01	1.0646726108876220e-01	1.3375671076559445e-01	4.0633258236753139e-01	1.1544030112902218e-01	1.3153575340270590e-01	1.2435958875899070e-01	3.7960294197652034e-01	2.0160033402495836e-02	1.4926258147022578e-01	2.2488328381234495e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-3.9640174475226231e-01	-6.8991838613571532e-01	-6.9430184057813593e-01	-1.6750118764070437e-01	-6.6017971331149561e-01	-4.8457651023955828e-01	-5.6268456601168426e-01	-8.5364819747917420e-01	-6.7439365885531544e-01	1.5478000246591547e-01	1.4428124900145345e-01	1.4439234587695582e-01	1.0698898523891523e-01	1.3435232933085139e-01	4.0812733698875853e-01	1.1595751487948996e-01	1.3210960653322162e-01	1.2494717586819228e-01	3.8125139403882041e-01	2.0269766313875000e-02	1.4996401034484969e-01	2.2434703076502296e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-4.0153715903679360e-01	-7.0245432809586761e-01	-6.9994445570551467e-01	-1.7364991434300225e-01	-6.7428180993171583e-01	-4.9194581786887931e-01	-5.6889089549215188e-01	-8.6709746581375324e-01	-6.8677396721931583e-01	1.5555858324264180e-01	1.4495043380149600e-01	1.4509517972490452e-01	1.0751004375079087e-01	1.3493676043684552e-01	4.0988521715420795e-01	1.1646589864554480e-01	1.3266934947477657e-01	1.2553008680203909e-01	3.8286057244686339e-01	2.0381333489017661e-02	1.5065949600070211e-01	2.2381578258784947e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-4.0679819015953128e-01	-7.1514956545494157e-01	-7.0566374215526662e-01	-1.7996044454900989e-01	-6.8860275989777819e-01	-4.9949079726258594e-01	-5.7521481700657828e-01	-8.8068250110876889e-01	-6.9931295722927778e-01	1.5634086301032396e-01	1.4561338808584331e-01	1.4579776956289595e-01	1.0802996348244520e-01	1.3550915342640563e-01	4.1160346342375448e-01	1.1696481950421066e-01	1.3321373910867534e-01	1.2610762713695842e-01	3.8442781659825342e-01	2.0494717869474991e-02	1.5134830999382184e-01	2.2328946342627112e+00
