# Parameters
$ K = 3
$ N = 9
$ M = 21
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	a16	a17	a18	a19	a20	a21	E
0	1.0000000000000000e+00	0	-9.0876879011745471e-01	-3.1152970938842317e-01	-2.6144008082260445e-01	-2.4991498831193878e-01	-2.7438491862844161e-01	-3.0690825644939124e-01	-1.4733659760079781e-01	-6.0132346171744888e-01	-4.4491988523231352e-01	1.9492896787785474e-01	1.1652230277865280e-01	5.8138759165824380e-02	1.9148714847448298e-01	6.8714477527524326e-02	4.8755121234786071e-02	2.1249470301377801e-01	7.9355820920520126e-02	8.6376271874312932e-02	1.3508361015232745e-01	1.0717927729910033e-01	8.3206369204375075e-02	2.5632360962189020e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-9.1493498193052636e-01	-3.1644877121329240e-01	-2.6465991317376691e-01	-2.5574523822017448e-01	-2.7841011571739094e-01	-3.1015666810863635e-01	-1.4915396399829720e-01	-6.0610041434863693e-01	-4.4919959606410170e-01	1.9589982736395564e-01	1.1710257254280368e-01	5.8430020440381904e-02	1.9244563868558537e-01	6.9058346300698445e-02	4.8999777110673791e-02	2.1355848350481044e-01	7.9752538721254693e-02	8.6808912509513989e-02	1.3575862273966161e-01	1.0771594340480603e-01	8.3622894695694797e-02	2.5568445987134156e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-9.2110509631611615e-01	-3.2142856339772957e-01	-2.6792917853192039e-01	-2.6165761538923060e-01	-2.8251139297623418e-01	-3.1345155220506665e-01	-1.5100479280179949e-01	-6.1091209193454921e-01	-4.5352102760921070e-01	1.9686278371799171e-01	1.1767795276557474e-01	5.8722391097962519e-02	1.9340610838134178e-01	6.9402766930658791e-02	4.9246179856052667e-02	2.1462476251773840e-01	8.0149059785664375e-02	8.7243033682979920e-02	1.3643269865841501e-01	1.0825410284714690e-01	8.4040360513446793e-02	2.5504862623280866e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-9.2727754763474179e-01	-3.2646908444574069e-01	-2.7124838019742925e-01	-2.6765206137418585e-01	-2.8668969530877192e-01	-3.1679358300949673e-01	-1.5288965156672080e-01	-6.1575837534126210e-01	-4.5788427808910270e-01	1.9781732893302179e-01	1.1824812834223085e-01	5.9015830827755120e-02	1.9436835537331970e-01	6.9747676140047593e-02	4.9494306619625839e-02	2.1569336063454450e-01	8.0545269309725498e-02	8.7678575522790361e-02	1.3710564458273944e-01	1.0879368372401226e-01	8.4458693685818861e-02	2.5441610479224228e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-9.3345069626752963e-01	-3.3157029221966516e-01	-2.7461800464507657e-01	-2.7372845655484807e-01	-2.9094594152507497e-01	-3.2018343425537976e-01	-1.5480911040020093e-01	-6.2063912479429728e-01	-4.6228943011514956e-01	1.9876294247523951e-01	1.1881277607199199e-01	5.9310296639505385e-02	1.9533216649347893e-01	7.0093008054409142e-02	4.9744131290076765e-02	2.1676408987521237e-01	8.0941047551643913e-02	8.8115474220231665e-02	1.3777726079839897e-01	1.0933461035829925e-01	8.4877817785763698e-02	2.5378689128117871e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-9.3962284778047456e-01	-3.3673210197513048e-01	-2.7803851999408402e-01	-2.7988661742386606e-01	-2.9528102170525733e-01	-3.2362177823016824e-01	-1.5676374153057457e-01	-6.2555417889421527e-01	-4.6673654990858082e-01	1.9969909125426094e-01	1.1937156461586998e-01	5.9605742761518678e-02	1.9629731721503813e-01	7.0438694131764956e-02	4.9995624327893728e-02	2.1783675344921949e-01	8.1336269676368395e-02	8.8553661857861107e-02	1.3844734107330359e-01	1.0987680315884420e-01	8.5297652819508893e-02	2.5316098106953899e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-9.4579225212310847e-01	-3.4195438434724584e-01	-2.8151037441456939e-01	-2.8612629382809185e-01	-2.9969579445646777e-01	-3.2710928480574664e-01	-1.5875411885010210e-01	-6.3050335359803322e-01	-4.7122568649393509e-01	2.0062522961170745e-01	1.1992415446484117e-01	5.9902120537242330e-02	1.9726357126997385e-01	7.0784663091550556e-02	5.0248752592723316e-02	2.1891114550632845e-01	8.1730805598080880e-02	8.8993066232835483e-02	1.3911567252900231e-01	1.1042017847815790e-01	8.5718115113066207e-02	2.5253836915830221e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-9.5195710286567536e-01	-3.4723696328929421e-01	-2.8503399446972955e-01	-2.9244716616662830e-01	-3.0419108406265666e-01	-3.3064662040569631e-01	-1.6078081743020750e-01	-6.3548644116611841e-01	-4.7575687086552010e-01	2.0154079932936475e-01	1.2047019791913778e-01	6.0199378320594597e-02	1.9823068026395246e-01	7.1130840843013465e-02	5.0503479166387567e-02	2.1998705088724124e-01	8.2124519820899078e-02	8.9433610675593356e-02	1.3978203551344875e-01	1.1096464846705145e-01	8.6139117196826070e-02	2.5191905017205820e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-9.5811553647908221e-01	-3.5257961396545734e-01	-2.8860978339321525e-01	-2.9884884254941330e-01	-3.0876767752699169e-01	-3.3423444690724535e-01	-1.6284441300849734e-01	-6.4050320907434188e-01	-4.8033011512639151e-01	2.0244522965824693e-01	1.2100933907946841e-01	6.0497461370225464e-02	1.9919838328957346e-01	7.1477150413181492e-02	5.0759763171726327e-02	2.2106424487473489e-01	8.2517271278056498e-02	8.9875213864001990e-02	1.4044620347537728e-01	1.1151012092625927e-01	8.6560567688340251e-02	2.5130301835144362e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-9.6426563166213708e-01	-3.5798206059936777e-01	-2.9223811930132854e-01	-3.0533085592062814e-01	-3.1342632150715488e-01	-3.3787342047572538e-01	-1.6494548144683938e-01	-6.4555339889135621e-01	-4.8494541159943638e-01	2.0333793736992625e-01	1.2154121385100686e-01	6.0796311742914118e-02	2.0016640653888410e-01	7.1823511874522350e-02	5.1017559587455581e-02	2.2214249294594063e-01	8.2908913169855325e-02	9.0317789633107867e-02	1.4110794284065301e-01	1.1205649915518485e-01	8.6982371173406292e-02	2.5069026754546844e+00
2.5000000000000001e-02	9.7499999999999998e-01	2.5000000000000001e-02	-9.7040540872079262e-01	-3.6344397428059538e-01	-2.9591935333983932e-01	-3.1189266115167713e-01	-3.1816771914415531e-01	-3.4156419032947655e-01	-1.6708459815984880e-01	-6.5063672512096848e-01	-4.8960273191016751e-01	2.0421832683153771e-01	1.2206544996101654e-01	6.1095868186327631e-02	2.0113446291621334e-01	7.2169842272426843e-02	5.1276819059265406e-02	2.2322155052648612e-01	8.3299292800717267e-02	9.0761246780659610e-02	1.4176701289098195e-01	1.1260368179791470e-01	8.7404428085586669e-02	2.5008079120373830e+00
2.7500000000000000e-02	9.7250000000000003e-01	2.7500000000000000e-02	-9.7653282900433258e-01	-3.6896497073148288e-01	-2.9965380776547201e-01	-3.1853363210898372e-01	-3.2299252678571316e-01	-3.4530739743315542e-01	-1.6926233751313677e-01	-6.5575287400971438e-01	-4.9430202604086482e-01	2.0508579010589312e-01	1.2258166699100338e-01	6.1396066031385810e-02	2.0210225165246076e-01	7.2516055552658193e-02	5.1537487707412698e-02	2.2430116274727557e-01	8.3688251415693124e-02	9.1205488868601151e-02	1.4242316564539653e-01	1.1315156268667025e-01	8.7826634584308741e-02	2.4947458236858191e+00
2.9999999999999999e-02	9.6999999999999997e-01	2.9999999999999999e-02	-9.8264579440364985e-01	-3.7454460803709444e-01	-3.0344177396229050e-01	-3.2525305870232468e-01	-3.2790135060573872e-01	-3.4910367311751472e-01	-1.7147927219075118e-01	-6.6090150231986666e-01	-4.9904322135580120e-01	2.0593970707818315e-01	1.2308947642431488e-01	6.1696837084499162e-02	2.0306945792206793e-01	7.2862062488924711e-02	5.1799506931101809e-02	2.2538106420473977e-01	8.4075624036824934e-02	9.1650414020768248e-02	1.4307614574495514e-01	1.1370003068289081e-01	8.8248882431710321e-02	2.4887163366709122e+00
3.2500000000000001e-02	9.6750000000000003e-01	3.2500000000000001e-02	-9.8874214691699425e-01	-3.8018238434137813e-01	-3.0728351039349211e-01	-3.3205014391998616e-01	-3.3289474312193063e-01	-3.5295363762381443e-01	-1.7373597253126888e-01	-6.6608223606826367e-01	-5.0382622159731527e-01	2.0677944561076539e-01	1.2358848171012647e-01	6.1998109519968030e-02	2.0403575246400016e-01	7.3207770610744197e-02	5.2062813209982559e-02	2.2646097872544108e-01	8.4461239299792878e-02	9.2095914717054111e-02	1.4372569034112681e-01	1.1424896951616531e-01	8.8671058868414351e-02	2.4827193730308394e+00
3.5000000000000003e-02	9.6499999999999997e-01	3.5000000000000003e-02	-9.9481966828874957e-01	-3.8587773551305238e-01	-3.1117924048935469e-01	-3.3892400085754015e-01	-3.3797319961403000e-01	-3.5685789857112893e-01	-1.7603300583206571e-01	-6.7129466923149417e-01	-5.0865090585256822e-01	2.0760436172756916e-01	1.2407827834477893e-01	6.2299807772855514e-02	2.0500079120815468e-01	7.3553084131783783e-02	5.2327337903135165e-02	2.2754061913598800e-01	8.4844919291316878e-02	9.2541877584351173e-02	1.4437152898835715e-01	1.1479825762125745e-01	8.9093046488435079e-02	2.4767548504899914e+00
