# Parameters
$ K = 2
$ N = 12
$ M = 29
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	a16	a17	a18	a19	a20	a21	a22	a23	a24	a25	a26	a27	a28	a29	E
0	1.0000000000000000e+00	0	-6.6290505491508545e-01	-1.9134786014371083e-01	-8.2365210930176214e-01	-5.1883150482553386e-01	-4.0712327004651605e-01	-3.5260113261384224e-01	-3.6243127647268936e-01	-1.4560050499608843e-01	-5.8543265474211192e-01	-2.3676877957232526e-01	-5.0511856731052629e-01	-4.6688844244430133e-01	1.2014807668641030e-01	7.2838513892685419e-02	6.5736843714225335e-02	1.2916342520651522e-01	8.3608972800916406e-02	1.6407710902181041e-01	4.2222241846256080e-02	9.1088947985149146e-02	1.0904623863039596e-01	1.6441763386432096e-01	8.3168601541299472e-02	1.4445578069259862e-01	2.0528155150827623e-01	1.4737254197307695e-01	5.5673768083222865e-02	1.4707305524959066e-01	2.5558402409258646e-01	3.4641016151377548e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-6.6688729065449937e-01	-1.9380414281097544e-01	-8.2896346577636737e-01	-5.2291494605781397e-01	-4.1089748764010098e-01	-3.5590523037298349e-01	-3.6670504018539479e-01	-1.4897389322960403e-01	-5.8885870133070550e-01	-2.3969782417451294e-01	-5.0911573412559885e-01	-4.6991065663973086e-01	1.2074838257792524e-01	7.3202681207052742e-02	6.6065442393205040e-02	1.2980927345512316e-01	8.4027125824671395e-02	1.6489844070739987e-01	4.2432954062066174e-02	9.1544609665121027e-02	1.0959090355976865e-01	1.6523959281049214e-01	8.3582995484786399e-02	1.4517590579275419e-01	2.0630679148546202e-01	1.4810844187339031e-01	5.5951667412436616e-02	1.4780754042850586e-01	2.5686173127641421e-01	3.4554689002469337e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-6.7087928630294680e-01	-1.9628820763798782e-01	-8.3427379248856370e-01	-5.2701614693045640e-01	-4.1469745242950595e-01	-3.5923229876951501e-01	-3.7100730401335696e-01	-1.5238616735234706e-01	-5.9230065215820593e-01	-2.4265665457577459e-01	-5.1311752843159431e-01	-4.7293020702560368e-01	1.2134772085980916e-01	7.3566749780621749e-02	6.6393821361000180e-02	1.3045509021248314e-01	8.4445446387602860e-02	1.6572159458146996e-01	4.2642818741315223e-02	9.2000649280546895e-02	1.1013432610975291e-01	1.6606117199023723e-01	8.3994360417488756e-02	1.4589152990154788e-01	2.0732949136467616e-01	1.4884226257241681e-01	5.6228567963841895e-02	1.4854012194093086e-01	2.5813884674744503e-01	3.4468913771325251e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-6.7488048439142267e-01	-1.9880005947288823e-01	-8.3958166116944566e-01	-5.3113439596580192e-01	-4.1852278098841583e-01	-3.6258187682703347e-01	-3.7533701193234170e-01	-1.5583652388280497e-01	-5.9575830790264228e-01	-2.4564511078900420e-01	-5.1712274600740205e-01	-4.7594622597394526e-01	1.2194594066519095e-01	7.3930645702958112e-02	6.6721906025425340e-02	1.3110073145880566e-01	8.4863859607159739e-02	1.6654646254631011e-01	4.2851760174612057e-02	9.2456980655585316e-02	1.1067633773699107e-01	1.6688218567691795e-01	8.4402496549251388e-02	1.4660235847861650e-01	2.0834933840569869e-01	1.4957376861548069e-01	5.6504378424030742e-02	1.4927058019251485e-01	2.5941511717314619e-01	3.4383692134940369e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-6.7889030790377225e-01	-2.0133968732260044e-01	-8.4488560371580601e-01	-5.3526894685630888e-01	-4.2237306424103899e-01	-3.6595346966632025e-01	-3.7969304660056769e-01	-1.5932409673934794e-01	-5.9923145739605910e-01	-2.4866300865075638e-01	-5.2113013974723765e-01	-4.7895781727069253e-01	1.2254288719674218e-01	7.4294292956281413e-02	6.7049619576797628e-02	1.3174604856960354e-01	8.5282288288259220e-02	1.6737293250416788e-01	4.3059700803872822e-02	9.2913514559217453e-02	1.1121676483718507e-01	1.6770244313530136e-01	8.4807199479206175e-02	1.4730809107377438e-01	2.0936601196289575e-01	1.5030271772659126e-01	5.6779005236594370e-02	1.4999868970922076e-01	2.6069028312326537e-01	3.4299025736191835e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-6.8290815994218490e-01	-2.0390706368352454e-01	-8.5018411204482713e-01	-5.3941901770703826e-01	-4.2624786677681425e-01	-3.6934654746108919e-01	-3.8407422811421948e-01	-1.6284795591602053e-01	-6.0271987726834164e-01	-2.5171013897352978e-01	-5.2513841917092841e-01	-4.8196405562423628e-01	1.2313840169652575e-01	7.4657613389784216e-02	6.7376882957297685e-02	1.3239088825456030e-01	8.5700652886785342e-02	1.6820088829077456e-01	4.3266561221512477e-02	9.3370158652490431e-02	1.1175542869986982e-01	1.6852174861058208e-01	8.5208260216956697e-02	1.4800842138752326e-01	2.1037918350577042e-01	1.5102886075820790e-01	5.7052352601692682e-02	1.5072421910468706e-01	2.6196407907777819e-01	3.4214916183272295e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-6.8693342339874497e-01	-2.0650214386139429e-01	-8.5547563799803139e-01	-5.4358379029740500e-01	-4.3014672616616167e-01	-3.7276054439758077e-01	-3.8847931282085035e-01	-1.6640710622097307e-01	-6.0622333158645803e-01	-2.5478626669306009e-01	-5.2914624998137849e-01	-4.8496398619663017e-01	1.2373232141919523e-01	7.5020526695197293e-02	6.7703614831541956e-02	1.3303509249999468e-01	8.6118871474054282e-02	1.6903020961143206e-01	4.3472260172196922e-02	9.3826817437640347e-02	1.1229214546952432e-01	1.6933990132458507e-01	8.5605465212366658e-02	1.4870303734282786e-01	2.1138851665434005e-01	1.5175194165050693e-01	5.7324322479181081e-02	1.5144693105517298e-01	2.6323623344497943e-01	3.4131365049140547e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-6.9096546063392239e-01	-2.0912486528104973e-01	-8.6075859329742432e-01	-5.4776240936523612e-01	-4.3406915227864218e-01	-3.7619485764085459e-01	-3.9290699219743347e-01	-1.7000048608435422e-01	-6.0974157148947217e-01	-2.5789113001219055e-01	-5.3315225367323105e-01	-4.8795662416058033e-01	1.2432447960878092e-01	7.5382950383711206e-02	6.8029731558489695e-02	1.3367849851526079e-01	8.6536859702362440e-02	1.6986077197996155e-01	4.3676714557291788e-02	9.4283392209326924e-02	1.1282672611352615e-01	1.7015669547957338e-01	8.5998596394405338e-02	1.4939162116863777e-01	2.1239366723018654e-01	1.5247169740087543e-01	5.7594814595508644e-02	1.5216658228262073e-01	2.6450646859033738e-01	3.4048373870990400e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-6.9500361316290116e-01	-2.1177514678695711e-01	-8.6603134955687688e-01	-5.5195398191630740e-01	-4.3801462660499263e-01	-3.7964884631082602e-01	-3.9735589180008252e-01	-1.7362696644267378e-01	-6.1327433481970750e-01	-2.6102443954303500e-01	-5.3715500719694376e-01	-4.9094095428547951e-01	1.2491470547930397e-01	7.5744799764371457e-02	6.8355147164811045e-02	1.3432093868344239e-01	8.6954530771743227e-02	1.7069244666082803e-01	4.3879839442147975e-02	9.4739781008220725e-02	1.1335897639746750e-01	1.7097192027009345e-01	8.6387431219505748e-02	1.5007384949563357e-01	2.1339428332401553e-01	1.5318785804437760e-01	5.7863726454602554e-02	1.5288292354637750e-01	2.6577450087673882e-01	3.3965944149739138e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-6.9904720135072307e-01	-2.1445288793539047e-01	-8.7129223835176495e-01	-5.5615757656273224e-01	-4.4198260158459435e-01	-3.8312183047126563e-01	-4.0182457029269353e-01	-1.7728534970684748e-01	-6.1682134575052294e-01	-2.6418587744921335e-01	-5.4115304268254016e-01	-4.9391593055586730e-01	1.2550282419946793e-01	7.6105987924067295e-02	6.8679773319846635e-02	1.3496224051670749e-01	8.7371795398057714e-02	1.7152510061476783e-01	4.4081548066362906e-02	9.5195878577194498e-02	1.1388869686836604e-01	1.7178535990329241e-01	8.6771742729892076e-02	1.5074939346466820e-01	2.1439000538057520e-01	1.5390014664594820e-01	5.8130953352955102e-02	1.5359569964413375e-01	2.6704004071675541e-01	3.3884077349536419e+00
