# Parameters
$ K = 2
$ N = 12
$ M = 12
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	E
0	1.0000000000000000e+00	0	-3.7340611202928292e-01	-2.8261639699978247e-01	-5.3933488021009890e-01	-7.6203073046760950e-01	-1.7924810287307677e-01	-4.7972171548034653e-01	-2.9909232770523236e-01	-4.1078068694383296e-01	-4.3448540311950767e-01	-1.3076834039431764e-01	-3.6404243041639406e-01	-7.3639258175730082e-01	3.4641016151377548e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-3.7428811082475510e-01	-2.8210686071180813e-01	-5.4122379546162136e-01	-7.6527360105957765e-01	-1.7859362816663232e-01	-4.8079291565113902e-01	-2.9816606487287928e-01	-4.1117556817606815e-01	-4.3599526594687660e-01	-1.2929402422163758e-01	-3.6437168994284458e-01	-7.3912273046707311e-01	3.4554653512693725e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-3.7515834374148793e-01	-2.8157282185908894e-01	-5.4311394277543168e-01	-7.6851308995973044e-01	-1.7792062395392241e-01	-4.8184808214738090e-01	-2.9720914582979607e-01	-4.1155659875680917e-01	-4.3749224414736310e-01	-1.2779179653386691e-01	-3.6469008993263885e-01	-7.4183827082110165e-01	3.4468774313338106e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-3.7601664733381046e-01	-2.8101420002279848e-01	-5.4500528918611868e-01	-7.7174879332061441e-01	-1.7722907651099726e-01	-4.8288704597676768e-01	-2.9622155089141700e-01	-4.1192374939057824e-01	-4.3897596427830121e-01	-1.2626177518976447e-01	-3.6499765698382891e-01	-7.4453868390766553e-01	3.4383384046590191e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-3.7686285920968782e-01	-2.8043092350150439e-01	-5.4689780199953497e-01	-7.7498030184225430e-01	-1.7651897974901326e-01	-4.8390964029579286e-01	-2.9520327310347977e-01	-4.1227699586300171e-01	-4.4044604958300865e-01	-1.2470409519722254e-01	-3.6529442221055214e-01	-7.4722344734076640e-01	3.4298488258096911e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-3.7769681803204397e-01	-2.7982292951302951e-01	-5.4879144875708430e-01	-7.7820720081314154e-01	-1.7579033537877217e-01	-4.8491570034389220e-01	-2.9415431846325285e-01	-4.1261631909993957e-01	-4.4190212001577100e-01	-1.2311890900634841e-01	-3.6558042122779733e-01	-7.4989203541773874e-01	3.4214092545689594e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-3.7851836351691120e-01	-2.7919016439428784e-01	-5.5068619719721945e-01	-7.8142907015508767e-01	-1.7504315307327337e-01	-4.8590506337052286e-01	-2.9307470613490022e-01	-4.1294170522276336e-01	-4.4334379226971704e-01	-1.2150638679170145e-01	-3.6585569413031011e-01	-7.5254391928251307e-01	3.4130202559171310e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-3.7932733642841759e-01	-2.7853258379885182e-01	-5.5258201521410422e-01	-7.8464548447197968e-01	-1.7427745062803951e-01	-4.8687756855528114e-01	-2.9196446865865311e-01	-4.1325314559961612e-01	-4.4477067980786877e-01	-1.1986671672290515e-01	-3.6612028546553921e-01	-7.5517856709454634e-01	3.4046824000073896e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-3.8012357857061274e-01	-2.7785015289202897e-01	-5.5447887081339409e-01	-7.8785601310254405e-01	-1.7349325411898184e-01	-4.8783305692119822e-01	-2.9082365215344685e-01	-4.1355063689252669e-01	-4.4618239289769679e-01	-1.1820010522284193e-01	-3.6637424420053788e-01	-7.5779544420343092e-01	3.3963962621383805e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-3.8090693277615756e-01	-2.7714284654318788e-01	-5.5637673206508464e-01	-7.9106022017715971e-01	-1.7269059805754516e-01	-4.8877137124137154e-01	-2.8965231651268997e-01	-4.1383418110021625e-01	-4.4757853864950825e-01	-1.1650677721262366e-01	-3.6661762368274226e-01	-7.6039401332919554e-01	3.3881624227235854e+00
2.5000000000000001e-02	9.7499999999999998e-01	2.5000000000000001e-02	-3.8167724289191712e-01	-2.7641064951510302e-01	-5.5827556705340586e-01	-7.9425766467881409e-01	-1.7186952554288132e-01	-4.8969235593913479e-01	-2.8845053559281558e-01	-4.1410378559646105e-01	-4.4895872105901763e-01	-1.1478697634253048e-01	-3.6685048159455408e-01	-7.6297373474828512e-01	3.3799814672574109e+00
2.7500000000000000e-02	9.7250000000000003e-01	2.7500000000000000e-02	-3.8243435376150225e-01	-2.7565355665003849e-01	-5.6017534382370637e-01	-7.9744790050825309e-01	-1.7103008841077055e-01	-4.9059585698197672e-01	-2.8721839739427790e-01	-4.1435946316388006e-01	-4.5032254105446923e-01	-1.1304096520809204e-01	-3.6707287990167553e-01	-7.6553406648522271e-01	3.3718539862779160e+00
