# Parameters
$ K = 5
$ N = 15
$ M = 37
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	a16	a17	a18	a19	a20	a21	a22	a23	a24	a25	a26	a27	a28	a29	a30	a31	a32	a33	a34	a35	a36	a37	E
0	1.0000000000000000e+00	0	-1.5423291275176365e-01	-4.1632463572312572e-01	-4.3517384957007643e-01	-4.5812729491267612e-01	-2.9361625795803326e-01	-1.8556716170096910e-01	-1.6390630208714427e-01	-9.9228357412263857e-01	-4.7841785431714373e-01	-2.8303254276685391e-01	-8.5224830599218404e-01	-8.4765623384815647e-01	-5.9321183256185073e-01	-1.2896252750100770e-01	-2.0788716344610186e-01	1.9879879464903397e-01	8.1758238004483279e-03	3.0072366947080761e-02	2.2156783529864857e-01	1.0018942648186807e-01	1.5044199599194552e-01	1.5905796486856910e-01	2.1791503962215414e-01	1.2320411688480734e-01	1.0463856452937383e-01	1.5108882795392264e-01	1.3284059078031216e-01	1.0612003285830979e-01	2.3692778066217041e-01	1.1440151048964187e-01	8.2991653201910945e-02	1.9087247540696783e-01	1.2428420862637357e-01	1.7498742214504731e-01	1.7013830781711967e-01	6.8740823468719903e-02	6.7291373062548593e-02	2.7464622764985855e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-1.5588839404265864e-01	-4.2051557149379465e-01	-4.4339946181995860e-01	-4.6378517532022717e-01	-2.9742454849231942e-01	-1.8854681387369743e-01	-1.7370099294993235e-01	-1.0029629859056450e+00	-4.8820433017967252e-01	-2.8704105015039710e-01	-8.5848318858657513e-01	-8.5589637653377626e-01	-6.0074256115252067e-01	-1.3317766954879742e-01	-2.0983326344510794e-01	1.9979446723034944e-01	8.2178080589913171e-03	3.0223004510373588e-02	2.2267586989958385e-01	1.0068677030110969e-01	1.5119429397763373e-01	1.5985334169901436e-01	2.1900013988740355e-01	1.2381651002811958e-01	1.0515935309868557e-01	1.5183968828132641e-01	1.3350455829020763e-01	1.0664737506523816e-01	2.3810370284847024e-01	1.1497384231824705e-01	8.3406792132648469e-02	1.9182738655899512e-01	1.2490594270092918e-01	1.7586219900052255e-01	1.7099106887329879e-01	6.9085387466837872e-02	6.7628978831465084e-02	2.7396196593099571e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-1.5757190641469898e-01	-4.2481555692944373e-01	-4.5175484162531426e-01	-4.6954253102230975e-01	-3.0129439243422496e-01	-1.9162983256633304e-01	-1.8369770105576808e-01	-1.0137443683191241e+00	-4.9814405632555309e-01	-2.9114296261859268e-01	-8.6475384224028662e-01	-8.6422425365306066e-01	-6.0838210807427162e-01	-1.3750412883610633e-01	-2.1182235712439906e-01	2.0079344446948477e-01	8.2620396898045838e-03	3.0374172224906813e-02	2.2378409588228435e-01	1.0117662445321952e-01	1.5194661341528021e-01	1.6064870295004655e-01	2.2007577654987920e-01	1.2442123438854627e-01	1.0567505561014155e-01	1.5258086685069500e-01	1.3416786060197539e-01	1.0716783329143563e-01	2.3926132934784600e-01	1.1554669435588857e-01	8.3822159419897457e-02	1.9278324265566987e-01	1.2552813529825252e-01	1.7673640169829652e-01	1.7184794279170629e-01	6.9431648215305897e-02	6.7968880207656943e-02	2.7328237701023599e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-1.5928453955749985e-01	-4.2922723232481585e-01	-4.6024115031898349e-01	-4.7540070068830198e-01	-3.0522697892250128e-01	-1.9481878917528483e-01	-1.9389755989672092e-01	-1.0246258855719084e+00	-5.0823732092206197e-01	-2.9534021365551244e-01	-8.7105981360340434e-01	-8.7263972101154041e-01	-6.1613142647748953e-01	-1.4194405177387201e-01	-2.1385584158654350e-01	2.0179564357949586e-01	8.3085744755402105e-03	3.0525836005603272e-02	2.2489219745981812e-01	1.0165855424583180e-01	1.5269870899731947e-01	1.6144375092369354e-01	2.2114115308363827e-01	1.2501764634043372e-01	1.0618524230817530e-01	1.5331156759548401e-01	1.3483019359065992e-01	1.0768083718825357e-01	2.4039932831679786e-01	1.1611986519105154e-01	8.4237545010633949e-02	1.9373980549966166e-01	1.2615052241392083e-01	1.7760963304884914e-01	1.7270888674914950e-01	6.9779568661758926e-02	6.8311072196462680e-02	2.7260740769413467e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-1.6102741932738901e-01	-4.3375323411227401e-01	-4.6885948411528328e-01	-4.8136098900748031e-01	-3.0922350914737795e-01	-1.9811624491706861e-01	-2.0430154935934422e-01	-1.0356054712464746e+00	-5.1848426090276889e-01	-2.9963473758470965e-01	-8.7740061564043670e-01	-8.8114252476566646e-01	-6.2399141268346769e-01	-1.4649958092506069e-01	-2.1593514692150267e-01	2.0280097627616142e-01	8.3574683330846691e-03	3.0677958806732991e-02	2.2599983573197790e-01	1.0213211127933286e-01	1.5345031663382341e-01	1.6223816951633283e-01	2.2219543748352197e-01	1.2560507110794905e-01	1.0668946510031733e-01	1.5403096064130900e-01	1.3549123568234001e-01	1.0818579156898257e-01	2.4151631582509150e-01	1.1669314112084483e-01	8.4652724209436675e-02	1.9469682409101874e-01	1.2677282251484226e-01	1.7848147286753430e-01	1.7357385292099797e-01	7.0129108216081384e-02	6.8655547411140772e-02	2.7193700364771654e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-1.6280170747922326e-01	-4.3839618933027397e-01	-4.7761086711895523e-01	-4.8742466200510293e-01	-3.1328519495465773e-01	-2.0152474513340027e-01	-2.1491048393545159e-01	-1.0466808169875277e+00	-5.2888485157764242e-01	-3.0402846614783668e-01	-8.8377572591720566e-01	-8.8973229393148900e-01	-6.3196290039764469e-01	-1.5117285110510276e-01	-2.1806173574098364e-01	2.0380934847798249e-01	8.4087772383065335e-03	3.0830500460116466e-02	2.2710664740673717e-01	1.0259683320777015e-01	1.5420115239537124e-01	1.6303162337840846e-01	2.2323776112080970e-01	1.2618280180004635e-01	1.0718725702055591e-01	1.5473818151862934e-01	1.3615064713051966e-01	1.0868207579620492e-01	2.4261085491822085e-01	1.1726629560251545e-01	8.5067457021716544e-02	1.9565403409463095e-01	1.2739473577466237e-01	1.7935147708827298e-01	1.7444278815831632e-01	7.0480222546801502e-02	6.9002295900153512e-02	2.7127110936631458e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-1.6460860125630467e-01	-4.4315870967188387e-01	-4.8649624393777846e-01	-4.9359294206429388e-01	-3.1741325729147685e-01	-2.0504681320110679e-01	-2.2572500042449634e-01	-1.0578493610509356e+00	-5.3943889587780680e-01	-3.0852332481393668e-01	-8.9018458480074125e-01	-8.9840853260217823e-01	-6.4004665460949384e-01	-1.5596598518315447e-01	-2.2023710258291782e-01	2.0482065999302393e-01	8.4625571446072592e-03	3.0983417507648950e-02	2.2821224348667710e-01	1.0305224351313247e-01	1.5495091142563730e-01	1.6382375705426344e-01	2.2426721760859131e-01	1.2675009846885488e-01	1.0767813169871548e-01	1.5543233041506374e-01	1.3680806927927572e-01	1.0916904319600103e-01	2.4368145476669092e-01	1.1783908869122708e-01	8.5481487486565519e-02	1.9661115729440615e-01	1.2801594329765306e-01	1.8021917687133629e-01	1.7531563364884298e-01	7.0832863368502336e-02	6.9351304965568489e-02	2.7060966814628409e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-1.6644933282705471e-01	-4.4804338509677877e-01	-4.9551647189132092e-01	-4.9986700264407025e-01	-3.2160892448369338e-01	-2.0868494403373580e-01	-2.3674554513026075e-01	-1.0691082767502560e+00	-5.5014601324636392e-01	-3.1312122880857607e-01	-8.9662659356957786e-01	-9.0717061187803505e-01	-6.4824336517362080e-01	-1.6088108957174874e-01	-2.2246277317574878e-01	2.0583480419246949e-01	8.5188638949404375e-03	3.1136663028219630e-02	2.2931620792289695e-01	1.0349785129518731e-01	1.5569926682560398e-01	1.6461419410358571e-01	2.2528286168302328e-01	1.2730618719843548e-01	1.0816158283865095e-01	1.5611247147458557e-01	1.3746312381476372e-01	1.0964602050429707e-01	2.4472656991456404e-01	1.1841126646490986e-01	8.5894543001031040e-02	1.9756790103481173e-01	1.2863610633320086e-01	1.8108407770833393e-01	1.7619232456142320e-01	7.1186978220097868e-02	6.9702558972330103e-02	2.6995262205460229e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-1.6832516855678148e-01	-4.5305277699085411e-01	-5.0467231280980351e-01	-5.0624796268444783e-01	-3.2587343033451044e-01	-2.1244159716255515e-01	-2.4797236055788929e-01	-1.0804544608426876e+00	-5.6100562818996391e-01	-3.1782407885232322e-01	-9.0310111243204916e-01	-9.1601776151469017e-01	-6.5655364006784178e-01	-1.6592024939269165e-01	-2.2474030355183480e-01	2.0685166767082416e-01	8.5777531269622762e-03	3.1290186459130440e-02	2.3041809623940959e-01	1.0393315107923448e-01	1.5644586851171335e-01	1.6540253620622450e-01	2.2628370810729029e-01	1.2785025923148016e-01	1.0863708370834196e-01	1.5677763215139875e-01	1.3811541200693697e-01	1.1011230735103668e-01	2.4574459964050538e-01	1.1898256043714718e-01	8.6306333637877194e-02	1.9852395765058650e-01	1.2925486548328224e-01	1.8194565852788536e-01	1.7707278967353945e-01	7.1542510233850054e-02	7.0056039148175611e-02	2.6929991189736846e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-1.7023740810251611e-01	-4.5818941085832798e-01	-5.1396442441877410e-01	-5.1273688069032419e-01	-3.3020801203383293e-01	-2.1631918938564473e-01	-2.5940547162102884e-01	-1.0918845219012763e+00	-5.7201695850940815e-01	-3.2263375659855587e-01	-9.0960745845047741e-01	-9.2494906129758803e-01	-6.6497799832529481e-01	-1.7108552330754620e-01	-2.2707127899887478e-01	2.0787112989276810e-01	8.6392801709725044e-03	3.1443933412166246e-02	2.3151743413155759e-01	1.0435762264432011e-01	1.5719034205068225e-01	1.6618836225244471e-01	2.2726873060576455e-01	1.2838147014216822e-01	1.0910408664525942e-01	1.5742680262684650e-01	1.3876451394360770e-01	1.1056717578828514e-01	2.4673388744538480e-01	1.1955268695924827e-01	8.6716551459159991e-02	1.9947900388557011e-01	1.2987183990563692e-01	1.8280337080583067e-01	1.7795695098163533e-01	7.1899397895035758e-02	7.0411723373987864e-02	2.6865147718722580e+00
