# Parameters
$ K = 4
$ N = 15
$ M = 15
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	E
0	1.0000000000000000e+00	0	-5.8114998325153544e-01	-7.5132047909813104e-01	-7.4982846293982652e-01	-6.4566488011513590e-01	-7.6514368591186688e-01	-4.9625346812741550e-01	-6.2829301904969093e-01	-1.8213640774070453e-01	-7.0281835318683650e-01	-9.7274528592413601e-01	-2.0723489185346161e-01	-1.1927480265201244e-01	-8.1052641206720744e-01	-7.6141676092988897e-01	-4.7452568835213776e-01	2.9944933007932244e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-5.8311047567396690e-01	-7.5306357486932995e-01	-7.5031411222042033e-01	-6.4539051511371914e-01	-7.7024788763149576e-01	-4.9860517150212741e-01	-6.3003853992188097e-01	-1.8132071187027274e-01	-7.1151242623687438e-01	-9.7978467166265870e-01	-2.1014554867255344e-01	-1.1925042550986949e-01	-8.0972029064417306e-01	-7.6161907261331241e-01	-4.7252476602378529e-01	2.9870352895945400e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-5.8506756578053876e-01	-7.5478234595731730e-01	-7.5074804808225071e-01	-6.4505799497440697e-01	-7.7536265464585741e-01	-5.0095965101720075e-01	-6.3176361455020569e-01	-1.8048061983186919e-01	-7.2021743254942228e-01	-9.8682996296121372e-01	-2.1308453348809234e-01	-1.1922283887345575e-01	-8.0881895110302293e-01	-7.6177798276730735e-01	-4.7046697590351427e-01	2.9796341870595948e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-5.8702114629703250e-01	-7.5647655963246740e-01	-7.5113017377074598e-01	-6.4466709790454491e-01	-7.8048671895729449e-01	-5.0331670652153448e-01	-6.3346784092169184e-01	-1.7961617705066360e-01	-7.2892996177618052e-01	-9.9387888924904144e-01	-2.1605179621556550e-01	-1.1919206344111462e-01	-8.0782230319079629e-01	-7.6189414376741382e-01	-4.6835237288243453e-01	2.9722906950817740e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-5.8897110998492408e-01	-7.5814598998729554e-01	-7.5146041776247463e-01	-6.4421761842434799e-01	-7.8561875357336886e-01	-5.0567613121904809e-01	-6.3515081924412065e-01	-1.7872744604816629e-01	-7.3764651653491575e-01	-1.0009291001308438e+00	-2.1904727463268878e-01	-1.1915812245501226e-01	-8.0673030804825907e-01	-7.6196821248727531e-01	-4.6618103701071412e-01	2.9650055222789158e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-5.9091734960127640e-01	-7.5979041804044500e-01	-7.5173873399708069e-01	-6.4370936749516039e-01	-7.9075737144809832e-01	-5.0803771141882748e-01	-6.3681215218717024e-01	-1.7781450683861397e-01	-7.4636351361265640e-01	-1.0079781648493304e+00	-2.2207089401407754e-01	-1.1912104176521142e-01	-8.0554297885480608e-01	-7.6200084755253039e-01	-4.6395307421940124e-01	2.9577793839661033e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-5.9285975785540124e-01	-7.6140963183520360e-01	-7.5196510208246514e-01	-6.4314217265723339e-01	-7.9590112449666850e-01	-5.1040122627864559e-01	-6.3845144512687435e-01	-1.7687745731378426e-01	-7.5507728534092733e-01	-1.0150235718686658e+00	-2.2512256676112155e-01	-1.1908084989240250e-01	-8.0426038145107259e-01	-7.6199270654882245e-01	-4.6166861706190276e-01	2.9506130021243115e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-5.9479822736225563e-01	-7.6300342653245545e-01	-7.5213952747218127e-01	-6.4251587817847389e-01	-8.0104850269076089e-01	-5.1276644754200884e-01	-6.4006830639324297e-01	-1.7591641361482063e-01	-7.6378408114866447e-01	-1.0220627285870374e+00	-2.2820219202725708e-01	-1.1903757808914042e-01	-8.0288263493822554e-01	-7.6194444319392862e-01	-4.5932782547400652e-01	2.9435071053647985e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-5.9673265059255698e-01	-7.6457160449804940e-01	-7.5226204161403354e-01	-6.4183034521554039e-01	-8.0619793324182809e-01	-5.1513313926892568e-01	-6.4166234752098383e-01	-1.7493151048958200e-01	-7.7248006929835056e-01	-1.0290929611867081e+00	-2.3130965533884010e-01	-1.1899126039943213e-01	-8.0140991225271840e-01	-7.6185670448452192e-01	-4.5693088755110167e-01	2.9364624288890218e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-5.9866291981959929e-01	-7.6611397538453552e-01	-7.5233270206887604e-01	-6.4108545198865330e-01	-8.1134777987975137e-01	-5.1750105756061904e-01	-6.4323318350318848e-01	-1.7392290163401597e-01	-7.8116133881076677e-01	-1.0361115146300004e+00	-2.3444482821185891e-01	-1.1894193371651041e-01	-7.9984244071503141e-01	-7.6173012782859406e-01	-4.5447802034095147e-01	2.9294797144439531e+00
