# Parameters
$ K = 4
$ N = 9
$ M = 21
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	a16	a17	a18	a19	a20	a21	E
0	1.0000000000000000e+00	0	-6.3562442435896349e-01	-4.0800499194205070e-01	-6.5457140896905663e-01	-5.9798818591820846e-01	-2.7800331130509265e-01	-5.7819771131595021e-01	-7.0795208004973431e-01	-2.6393920077492533e-01	-4.4342867701797800e-01	4.1058709237142076e-02	-1.0253699532456480e-01	1.3367273072383909e-02	2.0630675430415377e-01	1.7575020960555818e-01	8.9521601755479643e-02	-1.2724949055612464e-01	-7.1197557735338826e-02	-1.4284760948927550e-01	1.3708486108919704e-01	-3.1111932801128447e-02	1.6110363888029500e-02	2.2820995703575249e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-6.3839964331604171e-01	-4.0710611669102326e-01	-6.5618583166022282e-01	-6.0318603937765047e-01	-2.8077991867056329e-01	-5.7982299631146750e-01	-7.1279259283347063e-01	-2.6920014004632625e-01	-4.4674125334380699e-01	4.1263088960188272e-02	-1.0304902869077104e-01	1.3433357446215113e-02	2.0733734818961314e-01	1.7662769983144383e-01	8.9969109276460346e-02	-1.2788491732023119e-01	-7.1553779146533977e-02	-1.4356144583896024e-01	1.3777092850635397e-01	-3.1266807612324546e-02	1.6191135492005602e-02	2.2764090191886321e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-6.4118626950597979e-01	-4.0617283116218073e-01	-6.5778890753257413e-01	-6.0840550089540490e-01	-2.8356266727532159e-01	-5.8141943122871531e-01	-7.1766299435460645e-01	-2.7452187776932441e-01	-4.5009362697785960e-01	4.1465576433895666e-02	-1.0355970333201871e-01	1.3497892563244849e-02	2.0836587350289368e-01	1.7750247549035589e-01	9.0416389125177285e-02	-1.2851865413926059e-01	-7.1910417339833901e-02	-1.4427438552643657e-01	1.3845819907553270e-01	-3.1420281883535808e-02	1.6272348577860703e-02	2.2707479885792812e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-6.4398428186517442e-01	-4.0520490541377829e-01	-6.5938058406145694e-01	-6.1364544418729394e-01	-2.8635081408408247e-01	-5.8298643761562752e-01	-7.2256292841443392e-01	-2.7990444767587092e-01	-4.5348617381661227e-01	4.1666073314047078e-02	-1.0406893507326724e-01	1.3560809508097259e-02	2.0939204237426079e-01	1.7837424062131077e-01	9.0863401170962740e-02	-1.2915062829969071e-01	-7.2267394180375866e-02	-1.4498628670902333e-01	1.3914654394371581e-01	-3.1572309323389877e-02	1.6354005991634224e-02	2.2651166667619171e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-6.4679365251051346e-01	-4.0420211240955778e-01	-6.6096081373115800e-01	-6.1890469402524240e-01	-2.8914358844198790e-01	-5.8452344443897175e-01	-7.2749200847665152e-01	-2.8534785372529470e-01	-4.5691925996060978e-01	4.1864479347134519e-02	-1.0457663850747069e-01	1.3622038038214275e-02	2.1041556076215617e-01	1.7924269039247540e-01	9.1310105189766941e-02	-1.2978076729490279e-01	-7.2624628214209355e-02	-1.4569700497638149e-01	1.3983582847125220e-01	-3.1722843609696058e-02	1.6436110542235951e-02	2.2595152428644578e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-6.4961434639641169e-01	-4.0316422802634189e-01	-6.6252955405722436e-01	-6.2418202546396673e-01	-2.9194019160985379e-01	-5.8602988880271567e-01	-7.3244981658902575e-01	-2.9085206877900666e-01	-4.6039324087383737e-01	4.2060692385862221e-02	-1.0508272698729383e-01	1.3681506601963739e-02	2.1143612853172961e-01	1.8010751097892977e-01	9.1756460891355016e-02	-1.3040899885354629e-01	-7.2982034587045885e-02	-1.4640639338207487e-01	1.4052591207471263e-01	-3.1871838417726346e-02	1.6518664993172782e-02	2.2539439069232743e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-6.5244632096557087e-01	-4.0209103106082156e-01	-6.6408676760176799e-01	-6.2947616310336296e-01	-2.9473979631807418e-01	-5.8750521668009170e-01	-7.3743590229051603e-01	-2.9641703324326418e-01	-4.6390846051088980e-01	4.2254608408068314e-02	-1.0558711261723219e-01	1.3739142359845130e-02	2.1245343954649926e-01	1.8096837944666178e-01	9.2202427947928212e-02	-1.3103525096769722e-01	-7.3339524963355246e-02	-1.4711430247931240e-01	1.4121664806953876e-01	-3.2019247448988868e-02	1.6601672053680391e-02	2.2484028498968183e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-6.5528952579380051e-01	-4.0098230323586931e-01	-6.6563242198149641e-01	-6.3478578039009437e-01	-2.9754154634157270e-01	-5.8894888365849474e-01	-7.4244978150512342e-01	-3.0204265368051009e-01	-4.6746525041149778e-01	4.2446121539223107e-02	-1.0608970624618884e-01	1.3794871208940509e-02	2.1346718177367002e-01	1.8182496364344228e-01	9.2647966024207176e-02	-1.3165945192077924e-01	-7.3697007445985785e-02	-1.4782058036101356e-01	1.4190788351280650e-01	-3.2165024460461968e-02	1.6685134369235133e-02	2.2428922636799253e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-6.5814390222925589e-01	-3.9983782920684119e-01	-6.6716648986818383e-01	-6.4010949896199731e-01	-3.0034455609826627e-01	-5.9036035569628054e-01	-7.4749093542386014e-01	-3.0772880138992298e-01	-4.7106392876208553e-01	4.2635124078661803e-02	-1.0659041746055799e-01	1.3848617810760373e-02	2.1447703740363450e-01	1.8267692209726441e-01	9.3093034809017122e-02	-1.3228153031521420e-01	-7.4054386496499008e-02	-1.4852507270434115e-01	1.4259945904644547e-01	-3.2309123294256552e-02	1.6769054511424773e-02	2.2374123411187763e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-6.6100938302652290e-01	-3.9865739656829252e-01	-6.6868894898132181e-01	-6.4544588803902203e-01	-3.0314791027364996e-01	-5.9173910989041978e-01	-7.5255880937635322e-01	-3.1347531095794701e-01	-4.7470479942403149e-01	4.2821506529709404e-02	-1.0708915457787177e-01	1.3900305622634434e-02	2.1548268298417153e-01	1.8352390392305823e-01	9.3537594048409070e-02	-1.3290141509977177e-01	-7.4411562856419006e-02	-1.4922762281984034e-01	1.4329120874128215e-01	-3.2451497907671163e-02	1.6853434967153594e-02	2.2319632760265620e+00
