# Parameters
$ K = 3
$ N = 9
$ M = 9
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	E
0	1.0000000000000000e+00	0	-7.7701365208497286e-01	-6.1080995854768394e-01	-1.1754546118375386e+00	-3.7776516968743379e-01	-2.4595356103852040e-01	-4.0421163617531863e-01	-4.3824787690000078e-01	-5.8287555299132698e-01	-7.7633466942295937e-01	2.5632360962189020e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-7.8096796861747841e-01	-6.1437182213776431e-01	-1.1811282826120437e+00	-3.8071376128684475e-01	-2.4168195102158729e-01	-3.9790595250404470e-01	-4.3922849788002993e-01	-5.8349351610488054e-01	-7.7772410425225214e-01	2.5568530101601157e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-7.8492871292435507e-01	-6.1796498448957793e-01	-1.1867745825804574e+00	-3.8368523202532451e-01	-2.3738201813322599e-01	-3.9150326435118321e-01	-4.4020262403637966e-01	-5.8409264236222957e-01	-7.7910436364096480e-01	2.5505203607037825e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-7.8889546077846584e-01	-6.2158924997199128e-01	-1.1923919028769154e+00	-3.8667952355942931e-01	-2.3305523899369576e-01	-3.8500527303875087e-01	-4.4117024711291331e-01	-5.8467284663336738e-01	-7.8047592046521941e-01	2.5442387958960402e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-7.9286777745710946e-01	-6.2524438671489802e-01	-1.1979786002200796e+00	-3.8969656695759441e-01	-2.2870310770156910e-01	-3.7841375264373189e-01	-4.4213135962678163e-01	-5.8523404162728165e-01	-7.8183922584061016e-01	2.5380089714092056e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-7.9684521765667038e-01	-6.2893012559893258e-01	-1.2035329968099941e+00	-3.9273628242210801e-01	-2.2432713461322037e-01	-3.7173054987232346e-01	-4.4308595478670898e-01	-5.8577613778427995e-01	-7.8319470688319359e-01	2.5318315505934228e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-8.0082732541167190e-01	-6.3264615926656542e-01	-1.2090533802761005e+00	-3.9579857901175869e-01	-2.1992884510158400e-01	-3.6495758389602101e-01	-4.4403402640704726e-01	-5.8629904317941384e-01	-7.8454276446432003e-01	2.5257072045262801e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-8.0481363401846895e-01	-6.3639214115713350e-01	-1.2145380036795119e+00	-3.9888335436545369e-01	-2.1550977829566595e-01	-3.5809684614863607e-01	-4.4497556881744266e-01	-5.8680266343763321e-01	-7.8588377096486506e-01	2.5196366120601805e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-8.0880366596384379e-01	-6.4016768456841378e-01	-1.2199850855726784e+00	-4.0199049442710794e-01	-2.1107148580233082e-01	-3.5115040008311033e-01	-4.4591057676795609e-01	-5.8728690166129105e-01	-7.8721806803458738e-01	2.5136204598672105e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-8.1279693285876964e-01	-6.4397236174739458e-01	-1.2253928101195848e+00	-4.0511987317210302e-01	-2.0661553041191702e-01	-3.4412038088677321e-01	-4.4683904532946245e-01	-5.8775165837056975e-01	-7.8854596436260294e-01	2.5076594424812586e+00
2.5000000000000001e-02	9.7499999999999998e-01	2.5000000000000001e-02	-8.1679293537760023e-01	-6.4780570301296880e-01	-1.2307593272796542e+00	-4.0827135233561956e-01	-2.0214348478927238e-01	-3.3700899515345500e-01	-4.4776096978918434e-01	-5.8819683145741075e-01	-7.8986773346511574e-01	2.5017542623370947e+00
2.7500000000000000e-02	9.7250000000000003e-01	2.7500000000000000e-02	-8.2079116320297552e-01	-6.5166719591329270e-01	-1.2360827530585143e+00	-4.1144478114317046e-01	-1.9765693015184349e-01	-3.2981852051061250e-01	-4.4867634554117702e-01	-5.8862231615346772e-01	-7.9118361149677263e-01	2.4959056298061353e+00
2.9999999999999999e-02	9.6999999999999997e-01	2.9999999999999999e-02	-8.2479109497669467e-01	-6.5555628442063174e-01	-1.2413611698287768e+00	-4.1463999604364765e-01	-1.9315745493649192e-01	-3.2255130519937913e-01	-4.4958516797161824e-01	-5.8902800501260899e-01	-7.9249379509220041e-01	2.4901142632285751e+00
3.2500000000000001e-02	9.6750000000000003e-01	3.2500000000000001e-02	-8.2879219825685801e-01	-6.5947236816652510e-01	-1.2465926267239642e+00	-4.1785682044521533e-01	-1.8864665345675619e-01	-3.1520976760518971e-01	-4.5048743233873467e-01	-5.8941378790842913e-01	-7.9379843924444693e-01	2.4843808889415691e+00
3.5000000000000003e-02	9.6499999999999997e-01	3.5000000000000003e-02	-8.3279392948155984e-01	-6.6341480172014389e-01	-1.2517751401087009e+00	-4.2109506445437789e-01	-1.8412612455232913e-01	-3.0779639573636836e-01	-4.5138313364721666e-01	-5.8977955204722388e-01	-7.9509765522725229e-01	2.4787062413031324e+00
