# Parameters
$ K = 5
$ N = 15
$ M = 37
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	a16	a17	a18	a19	a20	a21	a22	a23	a24	a25	a26	a27	a28	a29	a30	a31	a32	a33	a34	a35	a36	a37	E
0	1.0000000000000000e+00	0	-3.4241554402179658e-01	-4.1741019686174430e-01	-1.7681462883721469e-01	-5.2804203503418568e-01	-1.0347968345566370e+00	-1.0606185740342711e-01	-2.8287688016521212e-01	-5.7366944452927904e-01	-2.5616026221553551e-01	-1.3798749509626389e+00	-2.6984477195480422e-01	-6.2796842019548316e-01	-7.0211527334730439e-01	-4.6100826896190183e-01	-5.0501327414804709e-01	1.0848607310076369e-01	1.1767422578899438e-01	3.9159252988107761e-02	1.1292330198408936e-01	2.0669297333882095e-01	9.2280203423949825e-02	2.9010950971223737e-01	1.7012974012812512e-01	9.0601827133041435e-02	2.1995855131585754e-01	9.2361673117287851e-02	1.3236153430383132e-01	1.4180517835602269e-01	9.9541518217940717e-02	1.8010070771111802e-01	8.6975526251058560e-02	2.6806055509725818e-01	8.7380119993248156e-02	8.6871108604082259e-02	9.1501708129928250e-02	1.9541531988654395e-01	5.4504898691788220e-02	2.7464622764985855e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-3.4545676509409934e-01	-4.2207805891631056e-01	-1.8303965699612726e-01	-5.3775846457338550e-01	-1.0488975130975122e+00	-1.0834155640855339e-01	-2.8887539912783677e-01	-5.8020946347612667e-01	-2.6320501318794426e-01	-1.3922223892557675e+00	-2.7413089800107399e-01	-6.3674405389990474e-01	-7.1221894814111097e-01	-4.6758855300159613e-01	-5.1010988504991772e-01	1.0902984661668282e-01	1.1826250737404824e-01	3.9356067437057135e-02	1.1348933852892588e-01	2.0772465909092250e-01	9.2741821328648749e-02	2.9155979028377804e-01	1.7097897717915131e-01	9.1055687605742855e-02	2.2105238326900667e-01	9.2823371978391203e-02	1.3302219783123539e-01	1.4251188763715589e-01	1.0003960780796566e-01	1.8099833393942003e-01	8.7410939313824557e-02	2.6938985055071785e-01	8.7817697089308658e-02	8.7301301172217918e-02	9.1959064150567260e-02	1.9637373009610651e-01	5.4774143001999967e-02	2.7396239875255883e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-3.4853685786721011e-01	-4.2682238051345822e-01	-1.8940473072410874e-01	-5.4766642719880676e-01	-1.0630776794562655e+00	-1.1067855971599140e-01	-2.9499831704660701e-01	-5.8687646310309871e-01	-2.7040592768424532e-01	-1.4045716969624220e+00	-2.7850311865928234e-01	-6.4562683197404847e-01	-7.2243552450916360e-01	-4.7429161026276040e-01	-5.1527695836780141e-01	1.0957629078605517e-01	1.1885051257645582e-01	3.9554929111834405e-02	1.1405817588714215e-01	2.0875243362053869e-01	9.3203784826857414e-02	2.9300926841590363e-01	1.7182507534134964e-01	9.1511167959514805e-02	2.2213361765645878e-01	9.3284733268592115e-02	1.3368031463451369e-01	1.4321360795570923e-01	1.0053834397098789e-01	1.8188976596587939e-01	8.7847289176845700e-02	2.7069592071951548e-01	8.8256537755743283e-02	8.7722780913451967e-02	9.2415999213543099e-02	1.9729344815050442e-01	5.5036563225548195e-02	2.7328408047266390e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-3.5165653211029091e-01	-4.3164452709889256e-01	-1.9591182537862065e-01	-5.5776657754868397e-01	-1.0773308168947691e+00	-1.1307425277981109e-01	-3.0124755601932435e-01	-5.9367261842695862e-01	-2.7776559760394637e-01	-1.4169160627747208e+00	-2.8296278304352801e-01	-6.5461595490222424e-01	-7.3276392372021237e-01	-4.8111903836308118e-01	-5.2051520561283937e-01	1.1012538042807832e-01	1.1943809050189426e-01	3.9755853383526746e-02	1.1462975054072064e-01	2.0977574965025142e-01	9.3665955207309054e-02	2.9445752639228084e-01	1.7266754355272973e-01	9.1968135428319941e-02	2.2320121052269290e-01	9.3745570353784502e-02	1.3433547998247625e-01	1.4390978613556527e-01	1.0103754072117076e-01	1.8277432207240410e-01	8.8284362022822666e-02	2.7197690032180838e-01	8.8696499777953242e-02	8.8134953295511451e-02	9.2872332528393248e-02	1.9817240327009938e-01	5.5291755948651482e-02	2.7261117717122776e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-3.5481651043676216e-01	-4.3654584819761061e-01	-2.0256285995896614e-01	-5.6805932288648731e-01	-1.0916500250434307e+00	-1.1553004306229579e-01	-3.0762500843660878e-01	-6.0060006495647889e-01	-2.8528657897717041e-01	-1.4292483926271244e+00	-2.8751121731723484e-01	-6.6371046736148842e-01	-7.4320289990816679e-01	-4.8807238448314560e-01	-5.2582531217516115e-01	1.1067708798709090e-01	1.2002508343944020e-01	3.9958854313640539e-02	1.1520399250400509e-01	2.1079403569017297e-01	9.4128184822396960e-02	2.9590412581932962e-01	1.7350586658095749e-01	9.2426445283298839e-02	2.2425407731896971e-01	9.4205684386019783e-02	1.3498726562525512e-01	1.4459984224516206e-01	1.0153699837079891e-01	1.8365129010630080e-01	8.8721926382735947e-02	2.7323085837582095e-01	8.9137429700692300e-02	8.8537204834888819e-02	9.3327873798325689e-02	1.9900848410265640e-01	5.5539307458915693e-02	2.7194359112932194e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-3.5801752790626862e-01	-4.4152767264095727e-01	-2.0935968876715130e-01	-5.7854480698118738e-01	-1.1060280134318450e+00	-1.1804735926090290e-01	-3.1413253137062114e-01	-6.0766089130332324e-01	-2.9297138468688205e-01	-1.4415613087429140e+00	-2.9214972084386548e-01	-6.7290925013535985e-01	-7.5375103144257227e-01	-4.9515313915160747e-01	-5.3120793471721794e-01	1.1123138340902552e-01	1.2061132658767706e-01	4.0163944538425519e-02	1.1578082494904572e-01	2.1180669543249106e-01	9.4590316636251559e-02	2.9734860674045993e-01	1.7433950427806019e-01	9.2885940153882282e-02	2.2529109223915689e-01	9.4664863670850335e-02	1.3563521885456301e-01	1.4528316876547906e-01	1.0203650279671407e-01	1.8451992669643308e-01	8.9159732264782562e-02	2.7445579846880769e-01	8.9579162230965181e-02	8.8928903147548463e-02	9.3782422855722761e-02	1.9979954110276474e-01	5.5778793962931658e-02	2.7128122253078928e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-3.6126033153912701e-01	-4.4659130340099634e-01	-2.1630409254649804e-01	-5.8922289371391712e-01	-1.1204570958816846e+00	-1.2062765041356063e-01	-3.2077194059044251e-01	-6.1485713130209574e-01	-3.0082247675752816e-01	-1.4538471494900216e+00	-2.9687956211890698e-01	-6.8221101185296973e-01	-7.6440671209941791e-01	-5.0236272968646545e-01	-5.3666369845609774e-01	1.1178823401228348e-01	1.2119664777319210e-01	4.0371135147396250e-02	1.1636016381607760e-01	2.1281310716663293e-01	9.5052183757649386e-02	2.9879048672794234e-01	1.7516789084410392e-01	9.3346449325783981e-02	2.2631108762080257e-01	9.5122883014342768e-02	1.3627886156300748e-01	1.4595912976786221e-01	1.0253582468275566e-01	1.8537945649270443e-01	8.9597510271650388e-02	2.7564965927247215e-01	9.0021519622055401e-02	8.9309397057651174e-02	9.4235769292398436e-02	2.0054338920238055e-01	5.6009781847832611e-02	2.7062396944517397e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-3.6454567973549185e-01	-4.5173801201502428e-01	-2.2339776908765671e-01	-6.0009315046400602e-01	-1.1349291858566180e+00	-1.2327238487352549e-01	-3.2754500419140553e-01	-6.2219075562459114e-01	-3.0884225820328343e-01	-1.4660979701085883e+00	-3.0170197447911129e-01	-6.9161428056947449e-01	-7.7516814204873330e-01	-5.0970251328617111e-01	-5.4219319433521851e-01	1.1234760435287014e-01	1.2178086716177591e-01	4.0580435555934408e-02	1.1694191740911640e-01	2.1381262321928893e-01	9.5513608958099072e-02	3.0022925995408506e-01	1.7599043410364223e-01	9.3807788016481458e-02	2.2731285342006152e-01	9.5579503050510772e-02	1.3691768930684023e-01	1.4662706010610030e-01	1.0303471873898744e-01	1.8622907143413855e-01	9.0034970709170964e-02	2.7681031532327327e-01	9.0464311039331488e-02	8.9678016768383426e-02	9.4687692085462960e-02	2.0123781078342579e-01	5.6231827989085416e-02	2.6997172781089569e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-3.6787434159107929e-01	-4.5696903258370708e-01	-2.3064232329384909e-01	-6.1115483133361281e-01	-1.1494357928666041e+00	-1.2598304914475497e-01	-3.3445343582638942e-01	-6.2966366287449671e-01	-3.1703306443071477e-01	-1.4783055443729771e+00	-3.0661815158571759e-01	-7.0111739520609628e-01	-7.8603331867823167e-01	-5.1717376976547746e-01	-5.4779697608628419e-01	1.1290945608364754e-01	1.2236379696271965e-01	4.0791853371873341e-02	1.1752598597673300e-01	2.1480456942385415e-01	9.5974404175584782e-02	3.0166439624376840e-01	1.7680651479905979e-01	9.4269756628996823e-02	2.2829513676958618e-01	9.6034469550132687e-02	1.3755117037697709e-01	1.4728626462758024e-01	1.0353292289872390e-01	1.8706793005125591e-01	9.0471802689759157e-02	2.7793557808613678e-01	9.0907331908651884e-02	9.0034074098989891e-02	9.5137959219763965e-02	2.0188055896251120e-01	5.6444480106724995e-02	2.6932439141874194e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-3.7124709610094397e-01	-4.6228555532718596e-01	-2.3803925669964970e-01	-6.2240686027664172e-01	-1.1639680200257800e+00	-1.2876114656842913e-01	-3.4149888752789109e-01	-6.3727767015036596e-01	-3.2539715419252541e-01	-1.4904613672507625e+00	-3.1162924267917780e-01	-7.1071849687078303e-01	-7.9700002727527575e-01	-5.2477769393239537e-01	-5.5347555718291386e-01	1.1347374780756228e-01	1.2294524112669901e-01	4.1005394255984248e-02	1.1811226127815361e-01	2.1578824462416640e-01	9.6434370004587669e-02	3.0309534011076567e-01	1.7761548590531226e-01	9.4732139985011177e-02	2.2925664162904666e-01	9.6487512712162452e-02	1.3817874488360529e-01	1.4793601740879603e-01	1.0403015749462650e-01	1.8789515680888724e-01	9.0907673234439726e-02	2.7902319732001152e-01	9.1350363248390548e-02	9.0376862792106161e-02	9.5586327307993019e-02	2.0246936119679740e-01	5.6647277172155841e-02	2.6868185189576215e+00
