# Parameters
$ K = 1
$ N = 9
$ M = 9
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	E
0	1.0000000000000000e+00	0	-6.3105565478888614e-01	-9.5088962700873747e-01	-4.2822088972095573e-01	-2.9767612754074652e-01	-3.3959166470612445e-01	-5.4973865669367739e-01	-5.4438318645640260e-01	-1.0162707812746052e-01	-6.6963999867914192e-01	0
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-6.3421011558869789e-01	-9.5562023727308676e-01	-4.3036154093919371e-01	-2.9916540238846917e-01	-3.4128303078113936e-01	-5.5248587577879671e-01	-5.4710081993220794e-01	-1.0213359859898509e-01	-6.7299112115134474e-01	0
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-6.3736259174170651e-01	-9.6030175020464836e-01	-4.3250105244488657e-01	-3.0065635178574901e-01	-3.4296078026778026e-01	-5.5522981146391648e-01	-5.4980944450555369e-01	-1.0263677404868922e-01	-6.7634786884555531e-01	0
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-6.4051255131355078e-01	-9.6493202420995017e-01	-4.3463906938623947e-01	-3.0214880202542094e-01	-3.4462426090790044e-01	-5.5796995454574938e-01	-5.5250838693996973e-01	-1.0313643037583434e-01	-6.7970990614558513e-01	0
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-6.4365945255150581e-01	-9.6950890691621472e-01	-4.3677523029699239e-01	-3.0364257551628032e-01	-3.4627281530964527e-01	-5.6070578694049744e-01	-5.5519696449613198e-01	-1.0363239179303851e-01	-6.8307688936992850e-01	0
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-6.4680274392997661e-01	-9.7403023710040249e-01	-4.3890916712341227e-01	-3.0513749076546731e-01	-3.4790578141572076e-01	-5.6343678175494261e-01	-5.5787448515343363e-01	-1.0412448093110624e-01	-6.8644846671414805e-01	0
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-6.4994186420525346e-01	-9.7849384668783557e-01	-4.4104050525736960e-01	-3.0663336236296340e-01	-3.4952249299170879e-01	-5.6616240336715584e-01	-5.6054024784749534e-01	-1.0461251894892323e-01	-6.8982427819668624e-01	0
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-6.5307624247978735e-01	-9.8289756281842566e-01	-4.4316886357567409e-01	-3.0813000096828641e-01	-3.5112228013417335e-01	-5.6888210751706059e-01	-5.6319354272383160e-01	-1.0509632564839236e-01	-6.9320395560826520e-01	0
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-6.5620529827624374e-01	-9.8723920997827219e-01	-4.4529385448584413e-01	-3.0962721329947435e-01	-3.5270446979824366e-01	-5.7159534140708435e-01	-5.6583365140786168e-01	-1.0557571959437852e-01	-6.9658712246505317e-01	0
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-6.5932844162158755e-01	-9.9151661219411225e-01	-4.4741508397847640e-01	-3.1112480212445093e-01	-3.5426838634429703e-01	-5.7430154381312271e-01	-5.6845984729143750e-01	-1.0605051823961503e-01	-6.9997339396576708e-01	0
