# Parameters
$ K = 3
$ N = 15
$ M = 15
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	E
0	1.0000000000000000e+00	0	-2.0342611905815725e-01	-4.3361778833949655e-01	-2.9180946806176450e-01	-3.6111500478114078e-01	-6.0542867010423862e-01	-2.8683927271896220e-01	-4.7562227213161956e-01	-3.4808970261604605e-01	-4.5432040279574387e-01	-4.1275470051279850e-01	-3.3021699538340099e-01	-4.5108871724809402e-01	-4.5337926614628948e-01	-4.0466992438357774e-01	-5.2757206990543271e-01	3.3356225367858907e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-2.0534073710484760e-01	-4.3722045028332540e-01	-2.9526922320797488e-01	-3.6554945579739090e-01	-6.1106055831080475e-01	-2.8960914425226142e-01	-4.8110151555747416e-01	-3.5397249807266862e-01	-4.5983688185151234e-01	-4.1883483346797157e-01	-3.3301708902525284e-01	-4.5574603902527372e-01	-4.5801444839053090e-01	-4.0969393208968757e-01	-5.3136886709260944e-01	3.3273063231963302e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-2.0727912652407005e-01	-4.4086174886304824e-01	-2.9878123163641629e-01	-3.7004275851512386e-01	-6.1673410380304905e-01	-2.9241396343163639e-01	-4.8663861719478074e-01	-3.5993573790282157e-01	-4.6542400878622348e-01	-4.2498616913014031e-01	-3.3584915147686439e-01	-4.6045184690467494e-01	-4.6270613146453066e-01	-4.1477623764321186e-01	-5.3520380837068060e-01	3.3190357605384215e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-2.0924158782763128e-01	-4.4454200972323954e-01	-3.0234615407782306e-01	-3.7459532934925049e-01	-6.2244864682416523e-01	-2.9525411402195917e-01	-4.9223331800346887e-01	-3.6597936973450756e-01	-4.7108191156790868e-01	-4.3120846821548120e-01	-3.3871350408525958e-01	-4.6520624832500845e-01	-4.6745464680282106e-01	-4.1991694339587865e-01	-5.3907718429606988e-01	3.3108107930824011e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-2.1122842305166289e-01	-4.4826155043569305e-01	-3.0596464431826287e-01	-3.7920756236402814e-01	-6.2820347217358830e-01	-2.9812997629671839e-01	-4.9788530198235009e-01	-3.7210327271806143e-01	-4.7681066421325613e-01	-4.3750142946652670e-01	-3.4161046531501105e-01	-4.7000932639083220e-01	-4.7226029903220518e-01	-4.2511611554372619e-01	-5.4298927442118106e-01	3.3026313598753334e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-2.1323993559618709e-01	-4.5202067968909931e-01	-3.0963734803222581e-01	-3.8387982760300571e-01	-6.3399780720025334e-01	-3.0104192647845618e-01	-5.0359419351140478e-01	-3.7830725418315864e-01	-4.8261028371939635e-01	-4.4386468692144343e-01	-3.4454035032238889e-01	-4.7486113847835859e-01	-4.7712336407303252e-01	-4.3037378202830789e-01	-5.4694034634329292e-01	3.2944973946620952e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-2.1527643005270519e-01	-4.5581969643874182e-01	-3.1336490155380242e-01	-3.8861246935336591e-01	-6.3983081977600220e-01	-3.0399033615077325e-01	-5.0935955464429594e-01	-3.8459104623137419e-01	-4.8848072691248701e-01	-4.5029780713556394e-01	-3.4750347050748637e-01	-4.7976171479191793e-01	-4.8204408716826164e-01	-4.3568993036830889e-01	-5.5093065471130198e-01	3.2864088258063284e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-2.1733821201926182e-01	-4.5965888901522178e-01	-3.1714793058442453e-01	-3.9340580434417466e-01	-6.4570161625294231e-01	-3.0697557164123052e-01	-5.1518088235510051e-01	-3.9095430226902800e-01	-4.9442188721567076e-01	-4.5680028635892334e-01	-3.5050013304359845e-01	-4.8471105687080568e-01	-4.8702268083999622e-01	-4.4106450542210252e-01	-5.5496044018957846e-01	3.2783655762114559e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-2.1942558790242322e-01	-4.6353853419129537e-01	-3.2098704883569756e-01	-3.9826011987818855e-01	-6.5160923940894144e-01	-3.0999799337450717e-01	-5.2105760574378757e-01	-3.9739659348565298e-01	-5.0043359133952436e-01	-4.6337154767401850e-01	-3.5353064038315174e-01	-4.8970913604636723e-01	-4.9205932277342390e-01	-4.4649740708207930e-01	-5.5902992837828858e-01	3.2703675632418761e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-2.2153886470558234e-01	-4.6745889620597547e-01	-3.2488285660597899e-01	-4.0317567189712611e-01	-6.5755266638581411e-01	-3.1305795519521984e-01	-5.2698908320549764e-01	-4.0391740528408426e-01	-5.0651559589864936e-01	-4.7001093809850325e-01	-3.5659528973949883e-01	-4.9475589184935986e-01	-4.9715415362833376e-01	-4.5198848790193352e-01	-5.6313932868964267e-01	3.2624146986444669e+00
