# Parameters
$ K = 3
$ N = 15
$ M = 37
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	a16	a17	a18	a19	a20	a21	a22	a23	a24	a25	a26	a27	a28	a29	a30	a31	a32	a33	a34	a35	a36	a37	E
0	1.0000000000000000e+00	0	-4.4166504885019270e-01	-8.1683272016991249e-01	-9.6908049883962788e-01	-1.8666857475330642e-01	-1.7365171342019359e-01	-4.2356169865977822e-01	-4.2589112266678952e-01	-1.9215977240454538e-01	-3.8326502566022647e-01	-5.4484014283008797e-01	-8.2016283946733082e-01	-8.7321303584661281e-01	-1.6134002994135108e-01	-2.9191658175519941e-01	-3.9207012484458653e-01	-8.8268457969171515e-02	-9.6266886866948953e-02	-9.2588363141630853e-02	-2.5886410474372584e-01	-6.1730643540633540e-02	-2.5833921817052663e-01	-1.0374417598964936e-01	-5.7131798839699474e-02	-9.1800209479314027e-02	-2.1852927557242588e-01	-1.9732286663955914e-01	-7.5740554529025450e-02	-5.1272506058854486e-02	-4.9347625283582108e-02	-8.9317015394501972e-02	-1.1044027607497640e-01	-1.5507810152560011e-01	-1.3508956757660556e-01	-9.3442277672609736e-02	-1.2364985283763535e-01	-1.4311249828837655e-01	-1.8123417450322879e-01	3.3356225367858907e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-4.4216568851299864e-01	-8.1715216450267780e-01	-9.7187961868803907e-01	-1.8549612833907494e-01	-1.7294324945004819e-01	-4.2235317500769509e-01	-4.2227099171723376e-01	-1.8932091909830079e-01	-3.8340493978590584e-01	-5.4560925130381210e-01	-8.2288554582883056e-01	-8.7593226939238933e-01	-1.5879595958883172e-01	-2.9168617519911433e-01	-3.9203565993284523e-01	-8.8709924930709796e-02	-9.6746798585861160e-02	-9.3049690060638249e-02	-2.6015584735274316e-01	-6.2037328324332758e-02	-2.5962442588033702e-01	-1.0425837006604882e-01	-5.7415665336706626e-02	-9.2258646455417551e-02	-2.1961917180413643e-01	-1.9830592279072101e-01	-7.6117627100898477e-02	-5.1529186414487220e-02	-4.9594626500776541e-02	-8.9764007774981169e-02	-1.1099320345769513e-01	-1.5585510082059373e-01	-1.3576573496047220e-01	-9.3909294481671637e-02	-1.2426859517399644e-01	-1.4382797205934247e-01	-1.8213974589340537e-01	3.3273138170994838e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-4.4266109671814724e-01	-8.1738011099794528e-01	-9.7460583863468653e-01	-1.8430504477384052e-01	-1.7222402212265941e-01	-4.2111035128056318e-01	-4.1856210622549173e-01	-1.8645161214724743e-01	-3.8353205315855332e-01	-5.4633924053095462e-01	-8.2558865822789063e-01	-8.7859646635414690e-01	-1.5621497759022773e-01	-2.9144601242956991e-01	-3.9197453650266267e-01	-8.9151640153342593e-02	-9.7223829387348776e-02	-9.3507719697049074e-02	-2.6144237829406819e-01	-6.2339994012474385e-02	-2.6089650390364405e-01	-1.0476336769607375e-01	-5.7695895679458584e-02	-9.2715953462738920e-02	-2.2070342019298314e-01	-1.9928171466414793e-01	-7.6491372595487050e-02	-5.1786508026764780e-02	-4.9842156896605067e-02	-9.0211806482117449e-02	-1.1154757986734784e-01	-1.5663532444216791e-01	-1.3644333058958522e-01	-9.4375897682075299e-02	-1.2488831021815293e-01	-1.4454322807326747e-01	-1.8304405381788111e-01	3.3190664277939748e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-4.4315155265956918e-01	-8.1751622348135933e-01	-9.7725777960322635e-01	-1.8309557120632344e-01	-1.7149428718711576e-01	-4.1983385898136510e-01	-4.1476618192188219e-01	-1.8355275747338468e-01	-3.8364646106737782e-01	-5.4702961338485512e-01	-8.2827176050654061e-01	-8.8120444404893206e-01	-1.5359757255410808e-01	-2.9119628465563319e-01	-3.9188667245150111e-01	-8.9593602205228676e-02	-9.7697927692845410e-02	-9.3962350530144803e-02	-2.6272361637403618e-01	-6.2638517093388982e-02	-2.6215522909470829e-01	-1.0525895697209106e-01	-5.7972413658734741e-02	-9.3172128295849171e-02	-2.2178180007279080e-01	-2.0025002211686657e-01	-7.6861691503566087e-02	-5.2044479357426628e-02	-5.0090220959798926e-02	-9.0660398893281827e-02	-1.1210340071456878e-01	-1.5741878246396629e-01	-1.3712233793766304e-01	-9.4842050605294353e-02	-1.2550897781681322e-01	-1.4525820582937471e-01	-1.8394700172227516e-01	3.3108813646596338e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-4.4363733797413235e-01	-8.1756020957610154e-01	-9.7983407791708088e-01	-1.8186796549426251e-01	-1.7075430774443312e-01	-4.1852433715420212e-01	-4.1088502935899657e-01	-1.8062528499512359e-01	-3.8374825978943061e-01	-5.4767987970434373e-01	-8.3093443715374737e-01	-8.8375502196856248e-01	-1.5094426046413081e-01	-2.9093718544591185e-01	-3.9177199491036263e-01	-9.0035809870404160e-02	-9.8169044139745990e-02	-9.4413480654104195e-02	-2.6399948367086312e-01	-6.2932773879982112e-02	-2.6340038666872062e-01	-1.0574492926265353e-01	-5.8245143763177000e-02	-9.3627169358706810e-02	-2.2285409179446339e-01	-2.0121062746749860e-01	-7.7228485048570730e-02	-5.2303108914617563e-02	-5.0338823148733350e-02	-9.1109772094914929e-02	-1.1266066122352721e-01	-1.5820548486655922e-01	-1.3780274011191762e-01	-9.5307716586166796e-02	-1.2613057780818462e-01	-1.4597284480090669e-01	-1.8484849334965181e-01	3.3027596371414623e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-4.4411873638720728e-01	-8.1751182041342840e-01	-9.8233338642483936e-01	-1.8062249616340378e-01	-1.7000435409537162e-01	-4.1718243082585860e-01	-4.0692055251442516e-01	-1.7767014793377223e-01	-3.8383754630117234e-01	-5.4828955660854528e-01	-8.3357627345832686e-01	-8.8624702233978059e-01	-1.4825558481521550e-01	-2.9066891043701071e-01	-3.9163044034436861e-01	-9.0478262097629922e-02	-9.8637131595288155e-02	-9.4861007774301911e-02	-2.6526990533938327e-01	-6.3222640575421332e-02	-2.6463177023465989e-01	-1.0622107938647136e-01	-5.8514011164891182e-02	-9.4081075531162378e-02	-2.2392007690005569e-01	-2.0216331569432255e-01	-7.7591655261746897e-02	-5.2562405221893593e-02	-5.0587967864201375e-02	-9.1559912854765030e-02	-1.1321935640236350e-01	-1.5899544151025849e-01	-1.3848451982095192e-01	-9.5772858955163187e-02	-1.2675309000778034e-01	-1.4668708444628256e-01	-1.8574843278324354e-01	3.2947022684283698e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-4.4459603335694392e-01	-8.1737085027922551e-01	-9.8475437563312052e-01	-1.7935944235704487e-01	-1.6924470357689170e-01	-4.1580878943468474e-01	-4.0287474721279298e-01	-1.7468832208608132e-01	-3.8391441798495879e-01	-5.4885816881279093e-01	-8.3619685566860547e-01	-8.8867927069872710e-01	-1.4553211672635855e-01	-2.9039165703425668e-01	-3.9146195464592437e-01	-9.0920957947309519e-02	-9.9102145165741201e-02	-9.5304829203037927e-02	-2.6653480940167207e-01	-6.3507993340066821e-02	-2.6584918180802025e-01	-1.0668720578326291e-01	-5.8778941702247206e-02	-9.4533846029124222e-02	-2.2497953829934939e-01	-2.0310787463343488e-01	-7.7951105057164752e-02	-5.2822376786021689e-02	-5.0837659421291335e-02	-9.2010807593027558e-02	-1.1377948101238172e-01	-1.5978866210666967e-01	-1.3916765934151515e-01	-9.6237441029425011e-02	-1.2737649419300123e-01	-1.4740086421928678e-01	-1.8664672448851688e-01	3.2867102955381142e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-4.4506951571787839e-01	-8.1713713619963058e-01	-9.8709573484577229e-01	-1.7807909377606401e-01	-1.6847564038719051e-01	-4.1440406525239620e-01	-3.9874969936826832e-01	-1.7168080506392286e-01	-3.8397897233093531e-01	-5.4938524894551322e-01	-8.3879577115877935e-01	-8.9105059648020069e-01	-1.4277445502921812e-01	-2.9010562410507978e-01	-3.9126649322023577e-01	-9.1363896536578074e-02	-9.9564042200893182e-02	-9.5744841854780036e-02	-2.6779412652416651e-01	-6.3788708359609397e-02	-2.6705243180355243e-01	-1.0714311068128382e-01	-5.9039861860004789e-02	-9.4985480258649432e-02	-2.2603226044881869e-01	-2.0404409517675692e-01	-7.8306738306475485e-02	-5.3083032063595215e-02	-5.1087902020393955e-02	-9.2462442352399893e-02	-1.1434102953600260e-01	-1.6058515618896885e-01	-1.3985214048413855e-01	-9.6701426102546131e-02	-1.2800077008647712e-01	-1.4811412357823869e-01	-1.8754327335450674e-01	3.2787847693976340e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-4.4553947132437660e-01	-8.1681055746905129e-01	-9.8935617330807413e-01	-1.7678175060933757e-01	-1.6769745539930325e-01	-4.1296891180453515e-01	-3.9454758304915155e-01	-1.6864861550224536e-01	-3.8403130663483659e-01	-5.4987033786601802e-01	-8.4137260860187157e-01	-8.9335983362217120e-01	-1.3998322633161134e-01	-2.8981101166545264e-01	-3.9104402106292535e-01	-9.1807076982665506e-02	-1.0002278229384426e-01	-9.6180942241006803e-02	-2.6904778978196742e-01	-6.4064661914377791e-02	-2.6824133900824465e-01	-1.0758860026134934e-01	-5.9296698746902493e-02	-9.5435977664247093e-02	-2.2707802953285580e-01	-2.0497177146961990e-01	-7.8658459913290388e-02	-5.3344379426489619e-02	-5.1338699717367452e-02	-9.2914802767067345e-02	-1.1490399614348797e-01	-1.6138493308091048e-01	-1.4053794455767762e-01	-9.7164777433075236e-02	-1.2862589733815624e-01	-1.4882680199409287e-01	-1.8843798473434328e-01	3.2709267549183538e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-4.4600618869446007e-01	-8.1639103512415268e-01	-9.9153442135466818e-01	-1.7546772345448644e-01	-1.6691044596323656e-01	-4.1150398229546281e-01	-3.9027065836659697e-01	-1.6559279223651815e-01	-3.8407151769219755e-01	-5.5031298498298709e-01	-8.4392695814912655e-01	-8.9560582118593157e-01	-1.3715908505503524e-01	-2.8950802055982111e-01	-3.9079451282954747e-01	-9.2250498344643453e-02	-1.0047832727612495e-01	-9.6613026464740057e-02	-2.7029573441105548e-01	-6.4335730449771839e-02	-2.6941573053483625e-01	-1.0802348481716804e-01	-5.9549380070862634e-02	-9.5885337571706641e-02	-2.2811663364712151e-01	-2.0589070110765476e-01	-7.9006175887059188e-02	-5.3606427126185116e-02	-5.1590056392889459e-02	-9.3367874030639758e-02	-1.1546837465844410e-01	-1.6218800186456100e-01	-1.4122505233278873e-01	-9.7627458231716785e-02	-1.2925185550613177e-01	-1.4953883895741929e-01	-1.8933076448489980e-01	3.2631373310660625e+00
