# Parameters
$ K = 5
$ N = 9
$ M = 21
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	a16	a17	a18	a19	a20	a21	E
0	1.0000000000000000e+00	0	-7.6069036531378198e-01	-5.0367163202733800e-01	-5.7099615394413028e-01	-1.4007437998784651e+00	-9.0416088725178678e-01	-5.3530907114254345e-01	-4.5821935093953903e-01	-4.7172926669792714e-01	-3.5817943232139582e-01	1.6148828119298128e-01	4.9418057365089495e-02	2.0941478177066974e-01	1.0181536919532029e-01	1.1735311550564310e-01	6.7810235612780753e-02	2.0786433598078205e-01	2.6853509659193359e-01	1.1833789858999114e-01	7.2452489386436156e-02	3.3055145990458078e-02	7.6501991756295115e-02	2.0765875381394170e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-7.7134049383793013e-01	-5.1212907576537947e-01	-5.7719687985895496e-01	-1.4161695303094202e+00	-9.1867836869066144e-01	-5.4218126561594393e-01	-4.7003490222942090e-01	-4.8291853279151820e-01	-3.6203652004369591e-01	1.6228172288718876e-01	4.9664560188145121e-02	2.1044713233101711e-01	1.0231609633994954e-01	1.1794066208354935e-01	6.8147600427056795e-02	2.0890186951552905e-01	2.6986989765970898e-01	1.1892640605031056e-01	7.2815363806709443e-02	3.3220577848059735e-02	7.6885158123814967e-02	2.0714182517440585e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-7.8215006617090088e-01	-5.2073761242550343e-01	-5.8349323877010606e-01	-1.4316799802289217e+00	-9.3341893275462695e-01	-5.4918487503171387e-01	-4.8210651664540122e-01	-4.9438801014134198e-01	-3.6597799618651483e-01	1.6304597781758629e-01	4.9909731391708193e-02	2.1144862875925985e-01	1.0279925012989101e-01	1.1852948118925902e-01	6.8481278789265340e-02	2.0993545954676782e-01	2.7118775373262227e-01	1.1950804920072225e-01	7.3179357386125493e-02	3.3386273666600012e-02	7.7269570071508253e-02	2.0662924410622203e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-7.9311924653041166e-01	-5.2949914033672818e-01	-5.8988677347852281e-01	-1.4472690029514372e+00	-9.4838256818314659e-01	-5.5632224752351789e-01	-4.9443708805091113e-01	-5.0614231816779365e-01	-3.7000623767772711e-01	1.6377922210528537e-01	5.0153325252680868e-02	2.1241710101428160e-01	1.0326347776945921e-01	1.1911910729981805e-01	6.8810778941666290e-02	2.1096453478661389e-01	2.7248679495875117e-01	1.2008204651242400e-01	7.3544301451392680e-02	3.3552156857006216e-02	7.7655120385245149e-02	2.0612087534290535e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-8.0424801835786430e-01	-5.3841549781400577e-01	-5.9637901879774224e-01	-1.4629300473635383e+00	-9.6356894538335514e-01	-5.6359571296712285e-01	-5.0702933021725527e-01	-5.1818592301793942e-01	-3.7412366540204789e-01	1.6447957491450732e-01	5.0395081354673216e-02	2.1335030011618947e-01	1.0370737007161469e-01	1.1970903116052449e-01	6.9135580035254302e-02	2.1198849581453771e-01	2.7376504780058497e-01	1.2064757373569852e-01	7.3910011215338148e-02	3.3718145051406988e-02	7.8041692972542140e-02	2.0561658108154139e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-8.1553617241046750e-01	-5.4748845496673493e-01	-6.0297149764400337e-01	-1.4786561461586984e+00	-9.7897739313662746e-01	-5.7100757637592692e-01	-5.1988575795930669e-01	-5.3052311432239418e-01	-3.7833274199088751e-01	1.6514509888303838e-01	5.0634724029661411e-02	2.1424589781303710e-01	1.0412946087881964e-01	1.2029869725558884e-01	6.9455131057896038e-02	2.1300671401123117e-01	2.7502043148768585e-01	1.2120376245282524e-01	7.4276284755401975e-02	3.3884149782102649e-02	7.8429162344351183e-02	2.0511622095963467e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-8.2698329449916907e-01	-5.5671970497910128e-01	-6.0966571677422432e-01	-1.4944399045193868e+00	-9.9460687447432750e-01	-5.7856011076460967e-01	-5.3300866732848762e-01	-5.4315798049279129e-01	-3.8263596925158050e-01	1.6577380078370788e-01	5.0871961801530870e-02	2.1510148649997377e-01	1.0452822665752870e-01	1.2088750122058085e-01	6.9768849777046379e-02	2.1401853047833314e-01	2.7625075455381698e-01	1.2174969866095389e-01	7.4642901954220575e-02	3.4050076148570162e-02	7.8817393076295608e-02	2.0461965203192030e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-8.3858875289307278e-01	-5.6611085484677748e-01	-6.1646316215209340e-01	-1.5102734893396312e+00	-1.0104559617632860e+00	-5.8625554945923475e-01	-5.4640011486366302e-01	-5.5609438253783117e-01	-3.8703588521012028e-01	1.6636363243610450e-01	5.1106486834450356e-02	2.1591457941651587e-01	1.0490208628713318e-01	1.2147478720541119e-01	7.0076121704635383e-02	2.1502325494727165e-01	2.7745371148819936e-01	1.2228442139611488e-01	7.5009623403911485e-02	3.4215822472756202e-02	7.9206239249621044e-02	2.0412672874731954e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-8.5035168541526984e-01	-5.7566341555607259e-01	-6.2336529392232043e-01	-1.5261486190878231e+00	-1.0265228110522124e+00	-5.9409607783328933e-01	-5.6006189590672062e-01	-5.6933592638405250e-01	-3.9153506074103211e-01	1.6691249188827981e-01	5.1337974389348111e-02	2.1668261114875828e-01	1.0524940106531443e-01	1.2205984519812606e-01	7.0376299092538050e-02	2.1602016468095792e-01	2.7862687953354276e-01	1.2280692141066797e-01	7.5376189276167793e-02	3.4381279943024805e-02	7.9595543872304900e-02	2.0363730292623430e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-8.6227098625936671e-01	-5.8537879169358487e-01	-6.3037354097324572e-01	-1.5420565544158249e+00	-1.0428051357418440e+00	-6.0208382445061182e-01	-5.7399552199664527e-01	-5.8288593369694242e-01	-3.9613609575776954e-01	1.6741822488859692e-01	5.1566082292103584e-02	2.1740293846434749e-01	1.0556847495285268e-01	1.2264190832145233e-01	7.0668699967888923e-02	2.1700850337260053e-01	2.7976771566657954e-01	1.2331613991766636e-01	7.5742318160825384e-02	3.4546332247252724e-02	7.9985138280955312e-02	2.0315122373840797e+00
2.5000000000000001e-02	9.7499999999999998e-01	2.5000000000000001e-02	-8.7434529256091775e-01	-5.9525827047669833e-01	-6.3748929506823748e-01	-1.5579880896268954e+00	-1.0593001796542540e+00	-6.1022085159802208e-01	-5.8820219736359869e-01	-5.9674741120869568e-01	-4.0084161493689713e-01	1.6787862666820674e-01	5.1790450417424840e-02	2.1807284150898820e-01	1.0585755508196992e-01	1.2322015011580106e-01	7.0952607218395011e-02	2.1798748004646507e-01	2.8087355380002949e-01	1.2381096741682629e-01	7.6107705876174242e-02	3.4710855195711710e-02	8.0374841524352064e-02	2.0266833768159693e+00
2.7500000000000000e-02	9.7250000000000003e-01	2.7500000000000000e-02	-8.8657297076294517e-01	-6.0530301019791855e-01	-6.4471390452679767e-01	-1.5739335451209671e+00	-1.0760046895902857e+00	-6.1850914519267342e-01	-6.0268279455318063e-01	-6.1092301857121045e-01	-4.0565426294951251e-01	1.6829144405478808e-01	5.2010700192750059e-02	2.1868952539401781e-01	1.0611483255321777e-01	1.2379368182433233e-01	7.1227267738716016e-02	2.1895626796602993e-01	2.8194160224816589e-01	1.2429024261803222e-01	7.6472024254950116e-02	3.4874716334530681e-02	8.0764459729712273e-02	2.0218848856132685e+00
2.9999999999999999e-02	9.6999999999999997e-01	2.9999999999999999e-02	-8.9895210282016658e-01	-6.1551402807918720e-01	-6.5204866743703405e-01	-1.5898827609417734e+00	-1.0929148874787329e+00	-6.2695060405191461e-01	-6.1743782922041879e-01	-6.2541503476648097e-01	-4.1057669917376832e-01	1.6865437793821494e-01	5.2226434126894740e-02	2.1925012220523274e-01	1.0633844354675696e-01	1.2436154969768508e-01	7.1491891649911932e-02	2.1991400355560822e-01	2.8296894150144153e-01	1.2475275147956306e-01	7.6834919910665905e-02	3.5037774550706662e-02	8.1153785453030342e-02	2.0171151747203426e+00
3.2500000000000001e-02	9.6750000000000003e-01	3.2500000000000001e-02	-9.1148047229217077e-01	-6.2589218753584119e-01	-6.5949482438211426e-01	-1.6058250915557297e+00	-1.1100264422363024e+00	-6.3554702851657419e-01	-6.3246743414341688e-01	-6.4022532312182034e-01	-4.1561159186312913e-01	1.6896508610864280e-01	5.2437235368557010e-02	2.1975169346357987e-01	1.0652647077456343e-01	1.2492273233808356e-01	7.1745651604912655e-02	2.2085978534221712e-01	2.8395252235892393e-01	1.2519722637949682e-01	7.7196012989722840e-02	3.5199879669822284e-02	8.1542597015124174e-02	2.0123726277992287e+00
3.5000000000000003e-02	9.6499999999999997e-01	3.5000000000000003e-02	-9.2415555038168273e-01	-6.3643818485389070e-01	-6.6705355066469219e-01	-1.6217494019975280e+00	-1.1273344414739010e+00	-6.4430010842227325e-01	-6.4777133251773877e-01	-6.5535529499409539e-01	-4.2076161174609084e-01	1.6922118648714471e-01	5.2642667300186782e-02	2.2019123306855523e-01	1.0667694530061718e-01	1.2547613810472871e-01	7.1987682193908595e-02	2.2179267292518087e-01	2.8488916447052143e-01	1.2562234543999704e-01	7.7554895915576530e-02	3.5360872047834821e-02	8.1930657825331599e-02	2.0076556010789033e+00
