# Parameters
$ K = 4
$ N = 12
$ M = 12
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	E
0	1.0000000000000000e+00	0	-4.5167940607562462e-01	-4.1396882043820543e-01	-4.9723658345435540e-01	-3.4430028465467211e-01	-3.0674141268535521e-01	-3.6571034061327345e-01	-7.2704140901288183e-01	-2.3984579065486836e-01	-5.4062504643944853e-01	-1.2775132377659121e-01	-5.1290640570377910e-01	-3.4887196175579221e-01	2.6620422659688545e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-4.5124463752408978e-01	-4.1314114666314100e-01	-4.9280288251921928e-01	-3.4323372007681902e-01	-3.0323863318507877e-01	-3.6248167677266641e-01	-7.2452614896167444e-01	-2.3649664304679549e-01	-5.4130286644118597e-01	-1.2093332065983585e-01	-5.1285651321503622e-01	-3.4795907358402051e-01	2.6554122543785459e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-4.5080722943271934e-01	-4.1231862689213200e-01	-4.8831389031456712e-01	-3.4218548539726373e-01	-2.9969430667529129e-01	-3.5926831523628910e-01	-7.2196714834411668e-01	-2.3313125455528591e-01	-5.4201210849859349e-01	-1.1405795767643620e-01	-5.1282498380321928e-01	-3.4704063431207854e-01	2.6488330980325601e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-4.5036760993979091e-01	-4.1150179799630981e-01	-4.8377074516847729e-01	-3.4115649501615436e-01	-2.9610856705962524e-01	-3.5607211336272859e-01	-7.1936543150277776e-01	-2.2975027311147844e-01	-5.4275364481810906e-01	-1.0712647670341624e-01	-5.1281260757495750e-01	-3.4611672488229916e-01	2.6423058112396367e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-4.4992620625139246e-01	-4.1069118691416090e-01	-4.7917460116307964e-01	-3.4014765077005271e-01	-2.9248154891486805e-01	-3.5289491608805101e-01	-7.1672200999702940e-01	-2.2635434620075542e-01	-5.4352830182817558e-01	-1.0014015257555908e-01	-5.1282015599959230e-01	-3.4518741650004409e-01	2.6358314268599181e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-4.4948344435725929e-01	-4.0988731015676794e-01	-4.7452662790272626e-01	-3.3915984098905688e-01	-2.8881338821393399e-01	-3.4973855427774669e-01	-7.1403788108427846e-01	-2.2294412095777530e-01	-5.4433685741864302e-01	-9.3100294488305604e-02	-5.1284838067346039e-01	-3.4425277066019155e-01	2.6294109967229802e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-4.4903974873188063e-01	-4.0909067332015614e-01	-4.6982801032162158e-01	-3.3819393954395000e-01	-2.8510422311996420e-01	-3.4660484306478712e-01	-7.1131402625368712e-01	-2.1952024429306402e-01	-5.4518003814837934e-01	-8.6008247489912537e-02	-5.1289801206163832e-01	-3.4331283919609262e-01	2.6230455920521720e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-4.4859554201936225e-01	-4.0830177060499517e-01	-4.6507994853081447e-01	-3.3725080488296572e-01	-2.8135419485263247e-01	-3.4349558017241499e-01	-7.0855140981626519e-01	-2.1608336305069573e-01	-5.4605851642375358e-01	-7.8865394061066296e-02	-5.1296975821639790e-01	-3.4236766435132893e-01	2.6167363038947888e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-4.4815124470051521e-01	-4.0752108434395096e-01	-4.6028365770422092e-01	-3.3633127905777649e-01	-2.7756344862758808e-01	-3.4041254422024825e-01	-7.0575097755513472e-01	-2.1263412419646963e-01	-5.4697290765096485e-01	-7.1673155779597889e-02	-5.1306430347172083e-01	-3.4141727887459566e-01	2.6104842435574849e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-4.4770727474059530e-01	-4.0674908453699204e-01	-4.5544036800309062e-01	-3.3543618673835013e-01	-2.7373213466979984e-01	-3.3735749301223844e-01	-7.0291365543969919e-01	-2.0917317503585042e-01	-5.4792376736564175e-01	-6.4432995067377430e-02	-5.1318230711327495e-01	-3.4046170613802768e-01	2.6042905430463570e+00
2.5000000000000001e-02	9.7499999999999998e-01	2.5000000000000001e-02	-4.4726404721614810e-01	-4.0598622839498810e-01	-4.5055132453809948e-01	-3.3456633421637105e-01	-2.6986040930138061e-01	-3.3433216180503034e-01	-7.0004034840741225e-01	-2.0570116346083070e-01	-5.4891158834348064e-01	-5.7146417015860637e-02	-5.1332440202340268e-01	-3.3950096027927312e-01	2.5981563555109690e+00
2.7500000000000000e-02	9.7250000000000003e-01	2.7500000000000000e-02	-4.4682197391936324e-01	-4.0523295989197555e-01	-4.4561778736795882e-01	-3.3372250839696732e-01	-2.6594843610426622e-01	-3.3133826155527252e-01	-6.9713193921673611e-01	-2.0221873822472386e-01	-5.4993679769621462e-01	-4.9814971286121529e-02	-5.1349119330078108e-01	-3.3853504636761572e-01	2.5920828556916065e+00
2.9999999999999999e-02	9.6999999999999997e-01	2.9999999999999999e-02	-4.4638146293839248e-01	-4.0448970932650041e-01	-4.4064103153322315e-01	-3.3290547577857288e-01	-2.6199638715790491e-01	-3.2837747714450144e-01	-6.9418928737481278e-01	-1.9872654924377287e-01	-5.5099975395762602e-01	-4.2440254078542128e-02	-5.1368325685456240e-01	-3.3756396059442112e-01	2.5860712403689154e+00
3.2500000000000001e-02	9.6750000000000003e-01	3.2500000000000001e-02	-4.4594291821208171e-01	-4.0375689289248329e-01	-4.3562234712367420e-01	-3.3211598142080578e-01	-2.5800444435186981e-01	-3.2545146558024768e-01	-6.9121322814327635e-01	-1.9522524792432663e-01	-5.5210074416487931e-01	-3.5023910166633497e-02	-5.1390113797300763e-01	-3.3658769048818815e-01	2.5801227288150668e+00
3.5000000000000003e-02	9.6499999999999997e-01	3.5000000000000003e-02	-4.4550673905760091e-01	-4.0303491226010374e-01	-4.3056303937743429e-01	-3.3135474790036556e-01	-2.5397280077304518e-01	-3.2256185417216182e-01	-6.8820457162553739e-01	-1.9171548751419812e-01	-5.5323998094096116e-01	-2.7567634988731774e-02	-5.1414534986679439e-01	-3.3560621515444244e-01	2.5742385632454257e+00
3.7499999999999999e-02	9.6250000000000002e-01	3.7499999999999999e-02	-4.4507331966950986e-01	-4.0232415416724360e-01	-4.2546442880967561e-01	-3.3062247425502705e-01	-2.4990166216675086e-01	-3.1971023868205595e-01	-6.8516410193876420e-01	-1.8819792347668104e-01	-5.5441759958463255e-01	-2.0073176790560171e-02	-5.1441637218742797e-01	-3.3461950554071096e-01	2.5684200092697353e+00
4.0000000000000001e-02	9.5999999999999996e-01	4.0000000000000001e-02	-4.4464304858885145e-01	-4.0162499002207708e-01	-4.2032785136856221e-01	-3.2991983491594518e-01	-2.4579124847085518e-01	-3.1689818144692916e-01	-6.8209257647365984e-01	-1.8467321388557034e-01	-5.5563365517487717e-01	-1.2542338810861482e-02	-5.1471464952142065e-01	-3.3362752472677570e-01	2.5626683563416148e+00
4.2500000000000003e-02	9.5750000000000002e-01	4.2500000000000003e-02	-4.4421630814092977e-01	-4.0093777551744714e-01	-4.1515465861578010e-01	-3.2924747862860226e-01	-2.4164179542160566e-01	-3.1412720947424200e-01	-6.7899072524500903e-01	-1.8114201983938927e-01	-5.5688811969749497e-01	-4.9769815014975068e-03	-5.1504058986119927e-01	-3.3263022824038385e-01	2.5569849182051967e+00
4.4999999999999998e-02	9.5499999999999996e-01	4.4999999999999998e-02	-4.4379347384053175e-01	-4.0026285025772324e-01	-4.0994621792877595e-01	-3.2860602736286432e-01	-2.3745355622953007e-01	-3.1139881250895157e-01	-6.7585925033582073e-01	-1.7760500589289863e-01	-5.5818087920213644e-01	2.6209752274279283e-03	-5.1539456305397779e-01	-3.3162756439854818e-01	2.5513710333375412e+00
4.7500000000000001e-02	9.5250000000000001e-01	4.7500000000000001e-02	-4.4337491376345345e-01	-3.9960053739888002e-01	-4.0470391272157902e-01	-3.2799607521277585e-01	-2.3322680332338727e-01	-3.0871444107205032e-01	-6.7269882543773207e-01	-1.7406284050381673e-01	-5.5951173099880036e-01	1.0249549747714203e-02	-5.1577689923019732e-01	-3.3061947467453673e-01	2.5458280653854422e+00
5.0000000000000003e-02	9.4999999999999996e-01	5.0000000000000003e-02	-4.4296098788330557e-01	-3.9895114330260123e-01	-3.9942914268082957e-01	-3.2741818728687477e-01	-2.2896183015973301e-01	-3.0607550447070403e-01	-6.6951009549017149e-01	-1.7051619649256053e-01	-5.6088038090349046e-01	1.7906696449652877e-02	-5.1618788721345654e-01	-3.2960589409060115e-01	2.5403574035950740e+00
5.2499999999999998e-02	9.4750000000000001e-01	5.2499999999999998e-02	-4.4255204737274034e-01	-3.9831495720525567e-01	-3.9412332401342626e-01	-3.2687289858998797e-01	-2.2465895309521544e-01	-3.0348336878039028e-01	-6.6629367642057824e-01	-1.6696575151267018e-01	-5.6228644054349841e-01	2.5590303487116800e-02	-5.1662777291427242e-01	-3.2858675163643719e-01	2.5349604632328777e+00
5.5000000000000000e-02	9.4499999999999995e-01	5.5000000000000000e-02	-4.4214843386837016e-01	-3.9769225090264654e-01	-3.8878788970195854e-01	-3.2636071289765278e-01	-2.2031851331826494e-01	-3.0093935479984241e-01	-6.6305015498776931e-01	-1.6341218852947079e-01	-5.6372942473351639e-01	3.3298190544114939e-02	-5.1709675771040242e-01	-3.2756197071330800e-01	2.5296386859959403e+00
5.7500000000000002e-02	9.4250000000000000e-01	5.7500000000000002e-02	-4.4175047869886552e-01	-3.9708327845148872e-01	-3.8342428976391046e-01	-3.2588210162450082e-01	-2.1594087883633026e-01	-2.9844473598002125e-01	-6.5978008873032001e-01	-1.5985619630438178e-01	-5.6520874893453010e-01	4.1028106636673223e-02	-5.1759499681689836e-01	-3.2653146960369361e-01	2.5243935404100220e+00
5.9999999999999998e-02	9.3999999999999995e-01	5.9999999999999998e-02	-4.4135850207589894e-01	-3.9648827588860674e-01	-3.7803399151039424e-01	-3.2543750268815475e-01	-2.1152644651430522e-01	-2.9600073632878449e-01	-6.5648400602156787e-01	-1.5629846988218093e-01	-5.6672372680823735e-01	4.8777727964816282e-02	-5.1812259764953705e-01	-3.2549516196624240e-01	2.5192265222132706e+00
6.2500000000000000e-02	9.3750000000000000e-01	6.2500000000000000e-02	-4.4097281224784385e-01	-3.9590746096889068e-01	-3.7261847980001728e-01	-3.2502731937038798e-01	-2.0707564415923110e-01	-2.9360852829345524e-01	-6.5316240623257649e-01	-1.5273971107840548e-01	-5.6827356788046612e-01	5.6544655830318646e-02	-5.1867961818573982e-01	-3.2445295735572571e-01	2.5141391547235390e+00
6.5000000000000002e-02	9.3500000000000005e-01	6.5000000000000002e-02	-4.4059370461637520e-01	-3.9534103292308892e-01	-3.6717925728330741e-01	-3.2465191917753938e-01	-2.0258893264579603e-01	-2.9126923062397525e-01	-6.4981576000410790e-01	-1.4918062896397419e-01	-5.6985737532785163e-01	6.4326414636776671e-02	-5.1926606532762076e-01	-3.2340476176757721e-01	2.5091329891871141e+00
6.7500000000000004e-02	9.3250000000000000e-01	6.7500000000000004e-02	-4.4022146081639418e-01	-3.9478917223653864e-01	-3.6171784463297429e-01	-3.2431163270237806e-01	-1.9806680807654750e-01	-2.8898390621996800e-01	-6.4644450962833233e-01	-1.4562194034400691e-01	-5.7147414390274631e-01	7.2120449989418967e-02	-5.1988189327230350e-01	-3.2235047820651180e-01	2.5042096051065048e+00
7.0000000000000007e-02	9.2999999999999994e-01	7.0000000000000007e-02	-4.3985634776000010e-01	-3.9425204044996082e-01	-3.5623578075516843e-01	-3.2400675248987520e-01	-1.9350980397011863e-01	-2.8675355996557644e-01	-6.4304906954064900e-01	-1.4206437022773347e-01	-5.7312275801206902e-01	7.9924126912900392e-02	-5.2052700189522605e-01	-3.2129000727857765e-01	2.4993706105448741e+00
7.2499999999999995e-02	9.2749999999999999e-01	7.2499999999999995e-02	-4.3949861664553552e-01	-3.9372977998346909e-01	-3.5073462297678631e-01	-3.2373753190956289e-01	-1.8891849347013043e-01	-2.8457913655663991e-01	-6.3962982692164250e-01	-1.3850865228630191e-01	-5.7480198996648302e-01	8.7734728206117690e-02	-5.2120123515267158e-01	-3.2022324780588313e-01	2.4946176424044983e+00
7.4999999999999997e-02	9.2500000000000004e-01	7.4999999999999997e-02	-4.3914850193308674e-01	-3.9322251398493474e-01	-3.4521594720379750e-01	-3.2350418403739967e-01	-1.8429349156677885e-01	-2.8246151832539734e-01	-6.3618714240878249e-01	-1.3495552929522742e-01	-5.7651049841690671e-01	9.5549452953823485e-02	-5.2190437951037238e-01	-3.1915009746308320e-01	2.4899523666765644e+00
7.7499999999999999e-02	9.2249999999999999e-01	7.7499999999999999e-02	-4.3880622028817634e-01	-3.9273034620385594e-01	-3.3968134804551059e-01	-3.2330688055031870e-01	-1.7963545732244085e-01	-2.8040152306863403e-01	-6.3272135091708737e-01	-1.3140575355816062e-01	-5.7824682699599295e-01	1.0336541521549476e-01	-5.2263616240557231e-01	-3.1807045343456869e-01	2.4853764786594734e+00
8.0000000000000002e-02	9.2000000000000004e-01	8.0000000000000002e-02	-4.3847196949576406e-01	-3.9225336089185808e-01	-3.3413243889967925e-01	-3.2314575063687268e-01	-1.7494509609196504e-01	-2.7839990188588648e-01	-6.2923276256748872e-01	-1.2786008730862009e-01	-5.8000940318269356e-01	1.1117964291251202e-01	-5.2339625075054041e-01	-3.1698421309113123e-01	2.4808917031426634e+00
8.2500000000000004e-02	9.1749999999999998e-01	8.2500000000000004e-02	-4.3814592734709085e-01	-3.9179162273093016e-01	-3.2857085199333586e-01	-3.2302087992762402e-01	-1.7022316172762883e-01	-2.7645733703506209e-01	-6.2572166372119775e-01	-1.2431930308629988e-01	-5.8179653740849113e-01	1.1898907693522595e-01	-5.2418424948608411e-01	-3.1589127468470279e-01	2.4764997945528830e+00
8.5000000000000006e-02	9.1500000000000004e-01	8.5000000000000006e-02	-4.3782825050231516e-01	-3.9134517679045044e-01	-3.2299823837430069e-01	-3.2293230944917339e-01	-1.6547045875805716e-01	-2.7457443981357649e-01	-6.2218831811787889e-01	-1.2078418408454675e-01	-5.8360642242424621e-01	1.2679057049190398e-01	-5.2499970019418696e-01	-3.1479153805959315e-01	2.4722025370596712e+00
8.7499999999999994e-02	9.1249999999999998e-01	8.7499999999999994e-02	-4.3751907333233137e-01	-3.9091404851401257e-01	-3.1741626784835580e-01	-3.2288003460596043e-01	-1.6068784452973567e-01	-2.7275174847386030e-01	-6.1863296811489654e-01	-1.1725552446561630e-01	-5.8543713294685984e-01	1.3458088872185028e-01	-5.2584207977943687e-01	-3.1368490537844268e-01	2.4680017446367373e+00
8.9999999999999997e-02	9.1000000000000003e-01	8.9999999999999997e-02	-4.3721850674362328e-01	-3.9049824373698772e-01	-3.1182662885719092e-01	-3.2286400419415978e-01	-1.5587623129908496e-01	-2.7098972618283756e-01	-6.1505583602441483e-01	-1.1373412964032899e-01	-5.8728662560507838e-01	1.4235670859517169e-01	-5.2671079922945430e-01	-3.1257128186091532e-01	2.4638992610757438e+00
9.2499999999999999e-02	9.0749999999999997e-01	9.2499999999999999e-02	-4.3692663699046852e-01	-3.9009774873566322e-01	-3.0623102829236015e-01	-3.2288411945225332e-01	-1.5103658826242308e-01	-2.6928875903572252e-01	-6.1145712554453879e-01	-1.1022081650879753e-01	-5.8915273920382027e-01	1.5011461912168753e-01	-5.2760520246500608e-01	-3.1145057653294728e-01	2.4598969599489537e+00
9.5000000000000001e-02	9.0500000000000003e-01	9.5000000000000001e-02	-4.3664352447929577e-01	-3.8971253030873121e-01	-3.0063119124065263e-01	-3.2294023315302528e-01	-1.4616994351053958e-01	-2.6764915413518947e-01	-6.0783702328014722e-01	-1.0671641365895557e-01	-5.9103319532626009e-01	1.5785112189136860e-01	-5.2852456529098679e-01	-3.1032270298414572e-01	2.4559967445170474e+00
9.7500000000000003e-02	9.0249999999999997e-01	9.7500000000000003e-02	-4.3636920257047518e-01	-3.8934253589173295e-01	-2.9502886065649875e-01	-3.2303214874192182e-01	-1.4127738589402197e-01	-2.6607113774768298e-01	-6.0419570034849579e-01	-1.0322176151969620e-01	-5.9292559929262101e-01	1.6556263196838270e-01	-5.2946809445983600e-01	-3.0918758013072095e-01	2.4522005475783382e+00
1.0000000000000001e-01	9.0000000000000002e-01	1.0000000000000001e-01	-4.3610367638330833e-01	-3.8898769370498953e-01	-2.8942579695726511e-01	-3.2315961952688671e-01	-1.3636006678496107e-01	-2.6455485354927971e-01	-6.0053331406407540e-01	-9.9737712465545345e-02	-5.9482744149420286e-01	1.7324547916034633e-01	-5.3043492685934146e-01	-3.0804513298110925e-01	2.4485103312555165e+00
1.0249999999999999e-01	8.9749999999999996e-01	1.0249999999999999e-01	-4.3584692161048250e-01	-3.8864791293536016e-01	-2.8382377753757393e-01	-3.2332234792492953e-01	-1.3141920172017912e-01	-2.6310036097412309e-01	-5.9685000969664814e-01	-9.6265130869906609e-02	-5.9673609912054482e-01	1.8089590968370547e-01	-5.3142412883707535e-01	-3.0689529340122484e-01	2.4449280867159957e+00
1.0500000000000000e-01	8.9500000000000002e-01	1.0500000000000000e-01	-4.3559888334870939e-01	-3.8832308395202975e-01	-2.7822459619909956e-01	-3.2351998477080179e-01	-1.2645607191072541e-01	-2.6170763367900957e-01	-5.9314592229579832e-01	-9.2804893104072625e-02	-5.9864883829678428e-01	1.8851008824526333e-01	-5.3243469567394142e-01	-3.0573800087606007e-01	2.4414558338218173e+00
1.0750000000000000e-01	8.9249999999999996e-01	1.0750000000000000e-01	-4.3535947495275940e-01	-3.8801307855633727e-01	-2.7263006249263710e-01	-3.2375212869326603e-01	-1.2147202560205721e-01	-2.6037655813817845e-01	-5.8942117857478082e-01	-8.9357887479363046e-02	-6.0056281664730016e-01	1.9608410055876715e-01	-5.3346555121946093e-01	-3.0457320326413823e-01	2.4380956207050919e+00
1.1000000000000000e-01	8.9000000000000001e-01	1.1000000000000000e-01	-4.3512857692051921e-01	-3.8771775026548838e-01	-2.6704200096962188e-01	-3.2401832556451027e-01	-1.1646847926907321e-01	-2.5910693238275684e-01	-5.8567589884587967e-01	-8.5925014129943592e-02	-6.0247508630045410e-01	2.0361395631409629e-01	-5.3451554770147824e-01	-3.0340085754112228e-01	2.4348495232648504e+00
1.1250000000000000e-01	8.8749999999999996e-01	1.1250000000000000e-01	-4.3490603581715898e-01	-3.8743693462976320e-01	-2.6146225034069048e-01	-3.2431806802830199e-01	-1.1144691863002874e-01	-2.5789846489961837e-01	-5.8191019899899388e-01	-8.2507184834092917e-02	-6.0438259734782795e-01	2.1109559261500940e-01	-5.3558346572292137e-01	-3.0222093052867716e-01	2.4317196445811931e+00
1.1500000000000000e-01	8.8500000000000001e-01	1.1500000000000000e-01	-4.3469166324685193e-01	-3.8717044958265001e-01	-2.5589266253931281e-01	-3.2465079511249650e-01	-1.0640889946332373e-01	-2.5675077370460370e-01	-5.7812419251464664e-01	-7.9105322771914774e-02	-6.0628220176965597e-01	2.1852487789954222e-01	-5.3666801445812429e-01	-3.0103339960452602e-01	2.4287081142426334e+00
1.1749999999999999e-01	8.8250000000000006e-01	1.1749999999999999e-01	-4.3448523488086210e-01	-3.8691809582309106e-01	-2.5033510168899603e-01	-3.2501589193149272e-01	-1.0135604821122964e-01	-2.5566338560514262e-01	-5.7431799250216164e-01	-7.5720362217750831e-02	-6.0817065783626412e-01	2.2589761635505828e-01	-5.3776783206091361e-01	-2.9983825338945058e-01	2.4258170875825273e+00
1.2000000000000000e-01	8.8000000000000000e-01	1.2000000000000000e-01	-4.3428648955112081e-01	-3.8667965722881287e-01	-2.4479144297304914e-01	-3.2541268948416535e-01	-9.6290062354841180e-02	-2.5463573566725722e-01	-5.7049171375334207e-01	-7.2353248165814732e-02	-6.1004463499315809e-01	2.3320955283756187e-01	-5.3888148629629840e-01	-2.9863549240687415e-01	2.4230487448205520e+00
1.2250000000000000e-01	8.7749999999999995e-01	1.2250000000000000e-01	-4.3409512841866316e-01	-3.8645490129949023e-01	-2.3926357140640406e-01	-3.2584046455273891e-01	-9.1212710544876272e-02	-2.5366716690173485e-01	-5.6664547480161365e-01	-6.9004935887858665e-02	-6.1190071923506950e-01	2.4045637830228653e-01	-5.4000747540705518e-01	-2.9742512971053264e-01	2.4204052901052480e+00
1.2500000000000000e-01	8.7500000000000000e-01	1.2500000000000000e-01	-4.3391081422649747e-01	-3.8624357962823241e-01	-2.3375338050952932e-01	-3.2629843970790451e-01	-8.6125832473451042e-02	-2.5275693018393630e-01	-5.6277939997629889e-01	-6.5676390421979314e-02	-6.1373541897162198e-01	2.4763373574966629e-01	-5.4114422922584382e-01	-2.9620719147567176e-01	2.4178889504537500e+00
1.2750000000000000e-01	8.7250000000000005e-01	1.2750000000000000e-01	-4.3373317064660316e-01	-3.8604542839969397e-01	-2.2826277088498939e-01	-3.2678578342536174e-01	-8.1031338472604963e-02	-2.5190418442117224e-01	-5.5889362144145449e-01	-6.2368585991991916e-02	-6.1554517138447862e-01	2.5473722668768473e-01	-5.4229011054267084e-01	-2.9498171754914865e-01	2.4155019745849691e+00
1.3000000000000000e-01	8.7000000000000000e-01	1.3000000000000000e-01	-4.3356178173080578e-01	-3.8586016891285152e-01	-2.2279364869777601e-01	-3.2730161031872490e-01	-7.5931208826161015e-02	-2.5110799698094616e-01	-5.5498828120852128e-01	-5.9082505357109349e-02	-6.1732634927279861e-01	2.6176241810822731e-01	-5.4344341673656349e-01	-2.9374876195380845e-01	2.4132466316426031e+00
1.3250000000000001e-01	8.6749999999999994e-01	1.3250000000000001e-01	-4.3339619147526226e-01	-3.8568750812629443e-01	-2.1734792406106357e-01	-3.2784498149351338e-01	-7.0827492782487664e-02	-2.5036734439249791e-01	-5.5106353311198353e-01	-5.5819139092009390e-02	-6.1907526838055960e-01	2.6870484997147537e-01	-5.4460238167919262e-01	-2.9250839334254208e-01	2.4111252098046192e+00
1.3500000000000001e-01	8.6499999999999999e-01	1.3500000000000001e-01	-4.3323590350815316e-01	-3.8552713922366733e-01	-2.1192750932960569e-01	-3.2841490502666515e-01	-6.5722307256883383e-02	-2.4968111333306034e-01	-5.4711954473721625e-01	-5.2579484797690722e-02	-6.2078819519592676e-01	2.7556004318859045e-01	-5.4576517791694512e-01	-2.9126069539749855e-01	2.4091400147759949e+00
1.3750000000000001e-01	8.6250000000000004e-01	1.3750000000000001e-01	-4.3308038090999157e-01	-3.8537874219672041e-01	-2.0653431730352792e-01	-3.2901033657568640e-01	-6.0617835213621844e-02	-2.4904810190906210e-01	-5.4315649928978993e-01	-4.9364546243864327e-02	-6.2246135520922785e-01	2.8232350808898549e-01	-5.4692991913650724e-01	-2.9000576717005394e-01	2.4072933681618345e+00
1.4000000000000001e-01	8.5999999999999999e-01	1.4000000000000001e-01	-4.3292904617562195e-01	-3.8524198444325147e-01	-2.0117025934579499e-01	-3.2963018012119621e-01	-5.5516323719199206e-02	-2.4846702124109857e-01	-5.3917459739571005e-01	-4.6175332443951785e-02	-6.2409094161240786e-01	2.8899075335433588e-01	-5.4809466291746722e-01	-2.8874372335731452e-01	2.4055876057182406e+00
1.4249999999999999e-01	8.5750000000000004e-01	1.4249999999999999e-01	-4.3278128132660376e-01	-3.8511652137708768e-01	-1.9583724341716302e-01	-3.3027328884623058e-01	-5.0420081659992344e-02	-2.4793649735994369e-01	-5.3517405882233759e-01	-4.3012856664092838e-02	-6.2567312441899225e-01	2.9555729539727427e-01	-5.4925741377376780e-01	-2.8747469451115426e-01	2.4040250754786792e+00
1.4499999999999999e-01	8.5499999999999998e-01	1.4499999999999999e-01	-4.3263642818211223e-01	-3.8500199704712945e-01	-1.9053717203290588e-01	-3.3093846615524486e-01	-4.5331477119365228e-02	-2.4745507341914524e-01	-5.3115512411012700e-01	-3.9878135367883448e-02	-6.2720405997970585e-01	3.0201866815838058e-01	-5.5041612648397364e-01	-2.8619882717607353e-01	2.4026081357539337e+00
1.4749999999999999e-01	8.5250000000000004e-01	1.4749999999999999e-01	-4.3249378879589917e-01	-3.8489804476240291e-01	-1.8527194014608822e-01	-3.3162446683527985e-01	-4.0252934411261508e-02	-2.4702121222783702e-01	-5.2711805610580731e-01	-3.6772187098873498e-02	-6.2867990086495640e-01	3.0837043329071734e-01	-5.5156870970837568e-01	-2.8491628395250740e-01	2.4013391530041890e+00
1.4999999999999999e-01	8.4999999999999998e-01	1.4999999999999999e-01	-4.3235262606607799e-01	-3.8480428772000280e-01	-1.8004343296259706e-01	-3.3232999836125710e-01	-3.5186930769456393e-02	-2.4663329910534007e-01	-5.2306314138820353e-01	-3.3696031303149923e-02	-6.3009680608145369e-01	3.1460819069681673e-01	-5.5271302988891047e-01	-2.8362724348259166e-01	2.4002204995822334e+00
