# Parameters
$ K = 5
$ N = 9
$ M = 9
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	E
0	1.0000000000000000e+00	0	-2.5661104234917492e-01	-3.7288005887682024e-01	-2.4791799096793776e-01	-9.5908830788397426e-01	-6.5865675802511758e-01	-2.8216607423349299e-01	-7.0572411062106166e-01	-1.9736189647207159e-01	-3.4877239572966778e-01	2.0765875381394170e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-2.5201848781788028e-01	-3.7021219100527386e-01	-2.4734225849149546e-01	-9.5785296391041086e-01	-6.5383519714550697e-01	-2.7981708862860805e-01	-7.0658456637205047e-01	-1.9368826027741751e-01	-3.4975808216702570e-01	2.0714093080265172e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-2.4740895104139776e-01	-3.6756877132969634e-01	-2.4677832580753617e-01	-9.5657750044676715e-01	-6.4897073328530919e-01	-2.7746724775676640e-01	-7.0744481124290226e-01	-1.8999499055759411e-01	-3.5075954684278149e-01	2.0662581278522127e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-2.4278299033931172e-01	-3.6495095642050740e-01	-2.4622625601785747e-01	-9.5526278126647690e-01	-6.4406468162905350e-01	-2.7511698397181433e-01	-7.0830513991778754e-01	-1.8628242501167888e-01	-3.5177696703130434e-01	2.0611348695529808e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-2.3814115027341615e-01	-3.6235988460491614e-01	-2.4568610044363307e-01	-9.5390966749938133e-01	-6.3911835352119584e-01	-2.7276672156785453e-01	-7.0916584193448906e-01	-1.8255089665086582e-01	-3.5281051743296593e-01	2.0560404230122371e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-2.3348396173263219e-01	-3.5979667537439319e-01	-2.4515789864253293e-01	-9.5251901673310846e-01	-6.3413305569483025e-01	-2.7041687669490455e-01	-7.1002720144538878e-01	-1.7880073378084102e-01	-3.5386037014488286e-01	2.0509756964564287e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-2.2881194206150812e-01	-3.5726242879819348e-01	-2.4464167843687437e-01	-9.5109168212935113e-01	-6.2911008953751013e-01	-2.6806785728818738e-01	-7.1088949698369686e-01	-1.7503225999970556e-01	-3.5492669463175619e-01	2.0459416168576321e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-2.2412559523270195e-01	-3.5475822494148807e-01	-2.4413745595280675e-01	-9.4962851155543693e-01	-6.2405075039501379e-01	-2.6572006301068757e-01	-7.1175300123488827e-01	-1.7124579421132552e-01	-3.5600965769660992e-01	2.0409391303423319e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-2.1942541206379090e-01	-3.5228512328663292e-01	-2.4364523567054192e-01	-9.4813034673148844e-01	-6.1895632691384295e-01	-2.6337388520858268e-01	-7.1261798081323535e-01	-1.6744165065395888e-01	-3.5710942345126867e-01	2.0359692026059459e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-2.1471187047876839e-01	-3.4984416215601816e-01	-2.4316501048565886e-01	-9.4659802239346402e-01	-6.1382810042313585e-01	-2.6102970687911542e-01	-7.1348469604338216e-01	-1.6362013894398475e-01	-3.5822615328638513e-01	2.0310328193326801e+00
