# Parameters
$ K = 5
$ N = 15
$ M = 15
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	E
0	1.0000000000000000e+00	0	-5.5059450273396637e-01	-5.4122963814203695e-01	-7.8991569908088244e-01	-3.2177325436754106e-01	-2.2618764389606161e-01	-4.8943034087532350e-01	-2.0331792137905000e-01	-3.0692259947798500e-01	-5.1329636434800607e-01	-7.8184892089979463e-01	-7.1240621900383416e-01	-5.4254465177183275e-01	-7.1490296787493879e-01	-3.2298557173563069e-01	-3.7626151276513559e-01	2.7464622764985855e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-5.5155240787290483e-01	-5.3841446674741233e-01	-7.9314575439378932e-01	-3.2529083088527966e-01	-2.2873833546933783e-01	-4.9131277151179786e-01	-2.0501097093191387e-01	-3.0709865922622520e-01	-5.1408100072848539e-01	-7.8439208478386846e-01	-7.1434784503827065e-01	-5.4579131059671038e-01	-7.1930222405531452e-01	-3.2348020173255887e-01	-3.7382211731072784e-01	2.7396129064251062e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-5.5251131756446381e-01	-5.3551336354494983e-01	-7.9637264422458642e-01	-3.2883801769428861e-01	-2.3131905699483798e-01	-4.9318735660314789e-01	-2.0672860459782946e-01	-3.0726905295981510e-01	-5.1483084724638339e-01	-7.8692567141929615e-01	-7.1626848711124746e-01	-5.4905233389761465e-01	-7.2371952135767037e-01	-3.2398293765460340e-01	-3.7132785273110736e-01	2.7327974425718167e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-5.5347178745700887e-01	-5.3252601254806220e-01	-7.9959611939086517e-01	-3.3241468730330115e-01	-2.3393005635417027e-01	-4.9505377792624505e-01	-2.0847123723923497e-01	-3.0743397606011219e-01	-5.1554524385904488e-01	-7.8944952489451159e-01	-7.1816777361842887e-01	-5.5232759923054098e-01	-7.2815449332609594e-01	-3.2449416418866922e-01	-3.6877854869135324e-01	2.7260163923009793e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-5.5443437922319072e-01	-5.2945212215649684e-01	-8.0281592086142783e-01	-3.3602069783666266e-01	-2.3657157925607600e-01	-4.9691171678326423e-01	-2.1023928386048807e-01	-3.0759363294293129e-01	-5.1622353210657168e-01	-7.9196348897458435e-01	-7.2004533723876396e-01	-5.5561697784010344e-01	-7.3260675886007987e-01	-3.2501427164374513e-01	-3.6617404725259811e-01	2.7192702694914916e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-5.5539965987750550e-01	-5.2629142565105547e-01	-8.0603177916456537e-01	-3.3965589254007861e-01	-2.3924386903466929e-01	-4.9876085415042815e-01	-2.1203315920647020e-01	-3.0774823716118754e-01	-5.1686505558541063e-01	-7.9446740691966367e-01	-7.2190081521822613e-01	-5.5892033442618871e-01	-7.3707592196812699e-01	-3.2554365583576100e-01	-3.6351420310837645e-01	2.7125595945394139e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-5.5636820106522866e-01	-5.2304368169141069e-01	-8.0924341378162967e-01	-3.4332009927250290e-01	-2.4194716643983474e-01	-5.0060087082758264e-01	-2.1385327734365961e-01	-3.0789801150255497e-01	-5.1746916043590319e-01	-7.9696112129423846e-01	-7.2373384965593046e-01	-5.6223752690138107e-01	-7.4156157152364932e-01	-3.2608271796461036e-01	-3.6079888382157488e-01	2.7058848943545906e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-5.5734057832280937e-01	-5.1970867481739469e-01	-8.1245053252645938e-01	-3.4701312998418871e-01	-2.4468170941957004e-01	-5.0243144758842173e-01	-2.1570005122339980e-01	-3.0804318808183434e-01	-5.1803519584382618e-01	-7.9944447376723016e-01	-7.2554408779243951e-01	-5.6556840613896331e-01	-7.4606328102347241e-01	-3.2663186448317150e-01	-3.5802797006207482e-01	2.6992467023532485e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-5.5831737030984419e-01	-5.1628621595413893e-01	-8.1565283091132890e-01	-3.5073478018096621e-01	-2.4744773289405561e-01	-5.0425226533118495e-01	-2.1757389222707627e-01	-3.0818400842768529e-01	-5.1856251455590929e-01	-8.0191730490295243e-01	-7.2733118230003480e-01	-5.6891281571132402e-01	-7.5058060834928042e-01	-3.2719150695814603e-01	-3.5520135584518747e-01	2.6926455584463858e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-5.5929915801281993e-01	-5.1277614292143747e-01	-8.1884999150013593e-01	-3.5448482837486017e-01	-2.5024546852125729e-01	-5.0606300522964953e-01	-2.1947520969293918e-01	-3.0832072356339135e-01	-5.1905047340930388e-01	-8.0437945394296617e-01	-7.2909479157475421e-01	-5.7227059161858618e-01	-7.5511309553239525e-01	-3.2776206192254370e-01	-3.5231894877096370e-01	2.6860820090238153e+00
2.5000000000000001e-02	9.7499999999999998e-01	2.5000000000000001e-02	-5.6028652392081391e-01	-5.0917832094771576e-01	-8.2204168324962734e-01	-3.5826303552123262e-01	-2.5307514445384627e-01	-5.0786334888421103e-01	-2.2140441042432771e-01	-3.0845359408128131e-01	-5.1949843387494310e-01	-8.0683075857890896e-01	-7.3083458002995072e-01	-5.7564156200733263e-01	-7.5966026852221780e-01	-3.2834395071963685e-01	-3.4938067026448794e-01	2.6795566069336929e+00
2.7500000000000000e-02	9.7250000000000003e-01	2.7500000000000000e-02	-5.6128005117344038e-01	-5.0549264318895926e-01	-8.2522756083952997e-01	-3.6206914444267913e-01	-2.5593698508724472e-01	-5.0965297847290181e-01	-2.2336189817906293e-01	-3.0858289021046714e-01	-5.1990576261472154e-01	-8.0927105471638272e-01	-7.3255021839116841e-01	-5.7902554687925500e-01	-7.6422163695873524e-01	-3.2893759933820915e-01	-3.4638645581724892e-01	2.6730699114573735e+00
2.9999999999999999e-02	9.6999999999999997e-01	2.9999999999999999e-02	-5.6228032268134698e-01	-5.0171903125296580e-01	-8.2840726399251641e-01	-3.6590287923998904e-01	-2.5883121079860011e-01	-5.1143157690213914e-01	-2.2534807313977887e-01	-3.0870889187748979e-01	-5.2027183205239003e-01	-8.1170017622998847e-01	-7.3424138399208194e-01	-5.8242235778963647e-01	-7.6879669394949102e-01	-3.2954343823892479e-01	-3.4333625522969713e-01	2.6666224882794363e+00
3.2500000000000001e-02	9.6750000000000003e-01	3.2500000000000001e-02	-5.6328792021960794e-01	-4.9785743572924701e-01	-8.3158041678505357e-01	-3.6976394469053830e-01	-2.6175803767650457e-01	-5.1319882795703764e-01	-2.2736333136501577e-01	-3.0883188875951201e-01	-5.2059602095802127e-01	-8.1411795470965809e-01	-7.3590776107126599e-01	-5.8583179753555237e-01	-7.7338491585140623e-01	-3.3016190217164132e-01	-3.4023003285507797e-01	2.6602149094527108e+00
3.5000000000000003e-02	9.6499999999999997e-01	3.5000000000000003e-02	-5.6430342349446350e-01	-4.9390783672491279e-01	-8.3474662695021828e-01	-3.7365202563456090e-01	-2.6471767724127915e-01	-5.1495441645111106e-01	-2.2940806422087706e-01	-3.0895218032962973e-01	-5.2087771504589253e-01	-8.1652421919841001e-01	-7.3754904106955421e-01	-5.8925365983371025e-01	-7.7798576205788861e-01	-3.3079342998349209e-01	-3.3706776784465831e-01	2.6538477533581428e+00
3.7499999999999999e-02	9.6250000000000002e-01	3.7499999999999999e-02	-5.6532740918383184e-01	-4.8987024440681620e-01	-8.3790548517366681e-01	-3.7756678634983248e-01	-2.6771033615565393e-01	-5.1669802837517009e-01	-2.3148265779311983e-01	-3.0907007589390950e-01	-5.2111630758558081e-01	-8.1891879592171668e-01	-7.3916492292771618e-01	-5.9268772898787836e-01	-7.8259867479164313e-01	-3.3143846441756336e-01	-3.3384945439443048e-01	2.6475216046593273e+00
4.0000000000000001e-02	9.5999999999999996e-01	4.0000000000000001e-02	-5.6636044995216039e-01	-4.8574469955024235e-01	-8.4105656438404930e-01	-3.8150786991536634e-01	-2.7073621592568503e-01	-5.1842935104526988e-01	-2.3358749227952535e-01	-3.0918589461971502e-01	-5.2131120002603892e-01	-8.2130150800866153e-01	-7.4075511338420652e-01	-5.9613377954586066e-01	-7.8722307890364129e-01	-3.3209745190199774e-01	-3.3057510199340878e-01	2.6412370542515529e+00
4.2500000000000003e-02	9.5750000000000002e-01	4.2500000000000003e-02	-5.6740311344016936e-01	-4.8153127409435614e-01	-8.4419941903920692e-01	-3.8547489756481768e-01	-2.7379551259176732e-01	-5.2014807324952805e-01	-2.3572294136246708e-01	-3.0929996555488731e-01	-5.2146180263238440e-01	-8.2367217520511604e-01	-7.4231932727272587e-01	-5.9959157594602008e-01	-7.9185838167869194e-01	-3.3277084232934723e-01	-3.2724473567359552e-01	2.6349946992051874e+00
4.4999999999999998e-02	9.5499999999999996e-01	4.4999999999999998e-02	-5.6845596123015307e-01	-4.7723007170462090e-01	-8.4733358440962592e-01	-3.8946746803039262e-01	-2.7688841640960055e-01	-5.2185388539364841e-01	-2.3788937156159823e-01	-3.0941262763733629e-01	-5.2156753513509424e-01	-8.2603061357917751e-01	-7.4385728781930383e-01	-6.0306087215336290e-01	-7.9650397264808681e-01	-3.3345908882601172e-01	-3.2385839626172469e-01	2.6287951427032192e+00
4.7500000000000001e-02	9.5250000000000001e-01	4.7500000000000001e-02	-5.6951954778754799e-01	-4.7284122834232950e-01	-8.5045857586067419e-01	-3.9348515687813446e-01	-2.8001511152100284e-01	-5.2354647964500356e-01	-2.4008714156662134e-01	-3.0952422969457871e-01	-5.2162782739125291e-01	-8.2837663521912719e-01	-7.4536872693863476e-01	-6.0654141128525141e-01	-8.0115922340979140e-01	-3.3416264751159203e-01	-3.2041614063285767e-01	2.6226389939728274e+00
5.0000000000000003e-02	9.4999999999999996e-01	5.0000000000000003e-02	-5.7059441937952315e-01	-4.6836491284135889e-01	-8.5357388813527046e-01	-3.9752751583557244e-01	-2.8317577561445917e-01	-5.2522555007512217e-01	-2.4231660155012646e-01	-3.0963513043275159e-01	-5.2164212005746446e-01	-8.3071004792421932e-01	-7.4685338552939773e-01	-6.1003292522680952e-01	-8.0582348745668686e-01	-3.3488197724799806e-01	-3.1691804196591511e-01	2.6165268682107592e+00
5.2499999999999998e-02	9.4750000000000001e-01	5.2499999999999998e-02	-5.7168111297146318e-01	-4.6380132749219727e-01	-8.5667899463872021e-01	-4.0159407211282072e-01	-2.8637057957533690e-01	-5.2689079280043782e-01	-2.4457809246054418e-01	-3.0974569841463023e-01	-5.2160986527399300e-01	-8.3303065488860450e-01	-7.4831101376823073e-01	-6.1353513423616135e-01	-8.1049610001334083e-01	-3.3561753937814875e-01	-3.1336419000121957e-01	2.6104593865024119e+00
5.5000000000000000e-02	9.4499999999999995e-01	5.5000000000000000e-02	-5.7278015510223923e-01	-4.5915070863324076e-01	-8.5977334672753980e-01	-4.0568432771832347e-01	-2.8959968712569317e-01	-5.2854190612117158e-01	-2.4687194529527934e-01	-3.0985631202614161e-01	-5.2153052735964389e-01	-8.3533825437875342e-01	-7.4974137140212005e-01	-6.1704774653964578e-01	-8.1517637788183506e-01	-3.3636979745410839e-01	-3.0975469130010508e-01	2.6044371757343781e+00
