# Parameters
$ K = 1
$ N = 15
$ M = 15
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	E
0	1.0000000000000000e+00	0	-2.2556336667361099e-01	-3.0206367702921888e-01	-3.9604709124922788e-01	-3.3867133109696557e-01	-4.0832005604849481e-01	-6.9189465060625621e-02	-7.0380857701869504e-01	-3.4612506243263591e-01	-1.0911854536797887e+00	-4.5430360580322326e-01	-7.8707589214790097e-01	-3.3205100173373131e-01	-8.8357329560070430e-01	-5.7723941785482069e-01	-5.9724083708620623e-01	0
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-2.2669296342007500e-01	-3.0357471691263832e-01	-3.9802685270768751e-01	-3.4035930052688040e-01	-4.1036587080113407e-01	-6.9535922932817462e-02	-7.0731818039595573e-01	-3.4785781085933193e-01	-1.0965908907970836e+00	-4.5655465415825747e-01	-7.9101264162413676e-01	-3.3371607588207614e-01	-8.8798600623350121e-01	-5.8011848822244638e-01	-6.0019780330963368e-01	0
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-2.2782607783188777e-01	-3.0508707681524216e-01	-4.0000544825821460e-01	-3.4203611143917595e-01	-4.1242007799151170e-01	-6.9883387546462047e-02	-7.1080817604104951e-01	-3.4959471645347678e-01	-1.1018928133075161e+00	-4.5876372942049387e-01	-7.9495179032277907e-01	-3.3539081457175296e-01	-8.9238775585921659e-01	-5.8298273183180849e-01	-6.0309484439898420e-01	0
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-2.2896264516638809e-01	-3.0660056922892259e-01	-4.0198254641113274e-01	-3.4370118331847954e-01	-4.1448262090881727e-01	-7.0231836887141658e-02	-7.1427746145345528e-01	-3.5133564289746022e-01	-1.1070874311712020e+00	-4.6092928499042479e-01	-7.9889281884831598e-01	-3.3707525686408174e-01	-8.9677755901668132e-01	-5.8583128093454928e-01	-6.0592979504695044e-01	0
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-2.3010259865679916e-01	-3.0811500257711649e-01	-4.0395780953315757e-01	-3.4535393003048759e-01	-4.1655344020306900e-01	-7.0581248285811152e-02	-7.1772492200281579e-01	-3.5308045020890755e-01	-1.1121709742329069e+00	-4.6304978148128134e-01	-8.0283519687286353e-01	-3.3876944136253667e-01	-9.0115441511803962e-01	-5.8866325773452977e-01	-6.0870050409747944e-01	0
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-2.3124586948459452e-01	-3.0963018120130453e-01	-4.0593089387444908e-01	-3.4699376017182365e-01	-4.1863247383629720e-01	-7.0931598410481453e-02	-7.2114943150160005e-01	-3.5482899470248863e-01	-1.1171396981519892e+00	-4.6512368908113944e-01	-8.0677838311421379e-01	-3.4047340619281513e-01	-9.0551730870172475e-01	-5.9147777480736841e-01	-6.1140483811183977e-01	0
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-2.3239238675211024e-01	-3.1114590534994430e-01	-4.0790144960139241e-01	-3.4862007743678419e-01	-4.2071965703346231e-01	-7.1282863258011392e-02	-7.2454985280826256e-01	-3.5658112895272170e-01	-1.1219898904434591e+00	-4.6714948996129180e-01	-8.1072182532106096e-01	-3.4218718898245370e-01	-9.0986520970704587e-01	-5.9427393554339414e-01	-6.1404068499491837e-01	0
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-2.3354207745543082e-01	-3.1266197116993216e-01	-4.0986912083528304e-01	-3.5023228100090059e-01	-4.2281492223313027e-01	-7.1635018146018067e-02	-7.2792503846094037e-01	-3.5833670175784377e-01	-1.1267178766152457e+00	-4.6912568072513777e-01	-8.1466496026567103e-01	-3.4391082683998481e-01	-9.1419707377077009e-01	-5.9705083461410025e-01	-6.1660595767216531e-01	0
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-2.3469486645758020e-01	-3.1417817070069265e-01	-4.1183354569706476e-01	-3.5182976592120646e-01	-4.2491819903792788e-01	-7.1988037704916089e-02	-7.3127383134167112e-01	-3.6009555810480975e-01	-1.1313200263858370e+00	-4.7105077489146696e-01	-8.1860721374426237e-01	-3.4564435633362495e-01	-9.1851184254606100e-01	-5.9980755846214440e-01	-6.1909859780703702e-01	0
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-2.3585067646204722e-01	-3.1569429187099052e-01	-4.1379435635828704e-01	-3.5341192355304979e-01	-4.2702941416480239e-01	-7.2341895870096276e-02	-7.3459506537104080e-01	-3.6185753913549262e-01	-1.1357927599655415e+00	-4.7292330540565386e-01	-8.2254800058536592e-01	-3.4738781346948983e-01	-9.2280844404410356e-01	-6.0254318581488697e-01	-6.2151657954826423e-01	0
2.5000000000000001e-02	9.7499999999999998e-01	2.5000000000000001e-02	-2.3700942798667873e-01	-3.1721011849856567e-01	-4.1575117909843218e-01	-3.5497814198325178e-01	-4.2914849139511169e-01	-7.2696565874255076e-02	-7.3788756623310059e-01	-3.6362248211415160e-01	-1.1401325543837943e+00	-4.7474182717194163e-01	-8.2648672466642981e-01	-3.4914123366932959e-01	-9.2708579299872396e-01	-6.0525678822140860e-01	-6.2385791329576179e-01	0
2.7500000000000000e-02	9.7250000000000003e-01	2.7500000000000000e-02	-2.3817103933797118e-01	-3.1872543029268441e-01	-4.1770363436876196e-01	-3.5652780647935850e-01	-4.3127535152456908e-01	-7.3052020239885482e-02	-7.4115015213031499e-01	-3.6539022039624153e-01	-1.1443359498441279e+00	-4.7650491959967473e-01	-8.3042277893893568e-01	-3.5090465174777480e-01	-9.3134279125427588e-01	-6.0794743061289502e-01	-6.2612064947355617e-01	0
2.9999999999999999e-02	9.6999999999999997e-01	2.9999999999999999e-02	-2.3933542658579665e-01	-3.2024000285970883e-01	-4.1965133686283368e-01	-3.5806029995469152e-01	-4.3340991231307263e-01	-7.3408230771941460e-02	-7.4438163456823481e-01	-3.6716058339863605e-01	-1.1483995560877378e+00	-4.7821118915605298e-01	-8.3435554546229318e-01	-3.5267810188908960e-01	-9.3557832817704212e-01	-6.1061417188622302e-01	-6.2830288229769549e-01	0
3.2500000000000001e-02	9.6750000000000003e-01	3.2500000000000001e-02	-2.4050250353859459e-01	-3.2175360771177852e-01	-4.2159389559382404e-01	-3.5957500344885035e-01	-4.3555208843444704e-01	-7.3765168550687293e-02	-7.4758081916949637e-01	-3.6893339657133850e-01	-1.1523200587459106e+00	-4.7985927191771377e-01	-8.3828439544677325e-01	-3.5446161762342365e-01	-9.3979128109035659e-01	-6.1325606551051981e-01	-6.3040275352675657e-01	0
3.5000000000000003e-02	9.6499999999999997e-01	3.5000000000000003e-02	-2.4167218171906818e-01	-3.2326601227870266e-01	-4.2353091397879877e-01	-3.6107129662327131e-01	-4.3770179142612742e-01	-7.4122803924744296e-02	-7.5074650651668295e-01	-3.7070848137075463e-01	-1.1560942256610547e+00	-4.8144783611321956e-01	-8.4220868930574377e-01	-3.5625523180255514e-01	-9.4398051573362418e-01	-6.1587216015641377e-01	-6.3241845618227066e-01	0
3.7499999999999999e-02	9.6250000000000002e-01	3.7499999999999999e-02	-2.4284437034041806e-01	-3.2477697992315824e-01	-4.2546198993005802e-01	-3.6254855827139471e-01	-4.3985892963881812e-01	-7.4481106504346764e-02	-7.5387749302348728e-01	-3.7248565523460492e-01	-1.1597189131555885e+00	-4.8297558464833323e-01	-8.4612777671746253e-01	-3.5805897657512020e-01	-9.4814488674537345e-01	-6.1846150034763148e-01	-6.3434823822614861e-01	0
4.0000000000000001e-02	9.5999999999999996e-01	4.0000000000000001e-02	-2.4401897628315339e-01	-3.2628626995929039e-01	-4.2738671595368366e-01	-3.6400616684294512e-01	-4.4202340818615615e-01	-7.4840045154820484e-02	-7.5697257183353939e-01	-3.7426473155855489e-01	-1.1631910722275969e+00	-4.8444125760580292e-01	-8.5004099669668698e-01	-3.5987288336132095e-01	-9.5228323817044225e-01	-6.2102312713453345e-01	-6.3619040618203027e-01	0
4.2500000000000003e-02	9.5750000000000002e-01	4.2500000000000003e-02	-2.4519590407251585e-01	-3.2779363767480835e-01	-4.2930467925540344e-01	-3.6544350098177397e-01	-4.4419512889441737e-01	-7.5199587990295705e-02	-7.6003053374617524e-01	-3.7604551967463906e-01	-1.1665077546518916e+00	-4.8584363471125647e-01	-8.5394767767634483e-01	-3.6169698282710550e-01	-9.5639440399134756e-01	-6.2355607878911778e-01	-6.3794332868736781e-01	0
4.4999999999999998e-02	9.5499999999999996e-01	4.4999999999999998e-02	-2.4637505585655767e-01	-3.2929883435667168e-01	-4.3121546185388571e-01	-3.6685994007666362e-01	-4.4637399025229790e-01	-7.5559702367668902e-02	-7.6305016816832838e-01	-3.7782782483156208e-01	-1.1696661189649695e+00	-4.8718153775673129e-01	-8.5784713759951825e-01	-3.6353130485781410e-01	-9.6047720868385855e-01	-6.2605939152095835e-01	-6.3960543996303920e-01	0
4.7500000000000001e-02	9.5250000000000001e-01	4.7500000000000001e-02	-2.4755633138491095e-01	-3.3080160732045616e-01	-4.3311864070156630e-01	-3.6825486482444036e-01	-4.4855988736080582e-01	-7.5920354880825533e-02	-7.6603026409165231e-01	-3.7961144817695464e-01	-1.1726634363123158e+00	-4.8845383297332651e-01	-8.6173868402197606e-01	-3.6537587853128456e-01	-9.6453046779673535e-01	-6.2853210021347583e-01	-6.4117524318732411e-01	0
5.0000000000000003e-02	9.4999999999999996e-01	5.0000000000000003e-02	-2.4873962798829116e-01	-3.3230169994349296e-01	-4.3501378781310002e-01	-3.6962765780469170e-01	-4.5075271188330596e-01	-7.6281511355138290e-02	-7.6896961109387618e-01	-3.8139618674166809e-01	-1.1754970961365858e+00	-4.8965943334447271e-01	-8.6562161422549277e-01	-3.6723073209040941e-01	-9.6855298855555971e-01	-6.3097323917987569e-01	-6.4265131376119955e-01	0
5.2499999999999998e-02	9.4750000000000001e-01	5.2499999999999998e-02	-2.4992484055877409e-01	-3.3379885170186530e-01	-4.3690047040152591e-01	-3.7097770406533243e-01	-4.5295235199575301e-01	-7.6643136842254184e-02	-7.7186700036332434e-01	-3.8318183342618656e-01	-1.1781646116853892e+00	-4.9079730085137679e-01	-8.6949521534217866e-01	-3.6909589291514155e-01	-9.7254357049052753e-01	-6.3338184293801836e-01	-6.4403230245211529e-01	0
5.5000000000000000e-02	9.4499999999999995e-01	5.5000000000000000e-02	-2.5111186153088988e-01	-3.3529279821135249e-01	-4.3877825102222062e-01	-3.7230439171821206e-01	-4.5515869233715495e-01	-7.7005195615184888e-02	-7.7472122574542246e-01	-3.8496817698924535e-01	-1.1806636253177296e+00	-4.9186644864229412e-01	-8.7335876449004524e-01	-3.7097138749393921e-01	-9.7650100608802637e-01	-6.3575694700342444e-01	-6.4531693840368065e-01	0
5.7500000000000002e-02	9.4250000000000000e-01	5.7500000000000002e-02	-2.5230058086357576e-01	-3.3678327127240187e-01	-4.4064668772470561e-01	-3.7360711254390883e-01	-4.5737161396030962e-01	-7.7367651163714260e-02	-7.7753108480994626e-01	-3.8675500203873142e-01	-1.1829919135885878e+00	-4.9286594311743842e-01	-8.7721152892001286e-01	-3.7285724139464549e-01	-9.8042408146577531e-01	-6.3809758869954314e-01	-6.4650403199905315e-01	0
5.9999999999999998e-02	9.3999999999999995e-01	5.9999999999999998e-02	-2.5349088602303216e-01	-3.3826999891921311e-01	-4.4250533421236571e-01	-3.7488526260480448e-01	-4.5959099428285727e-01	-7.7730466190137848e-02	-7.8029537993766052e-01	-3.8854208902495868e-01	-1.1851473920917122e+00	-4.9379490592153080e-01	-8.8105276617456918e-01	-3.7475347923479690e-01	-9.8431157707123884e-01	-6.4040280798435401e-01	-6.4759247756625371e-01	0
6.2500000000000000e-02	9.3750000000000000e-01	6.2500000000000000e-02	-2.5468266196652578e-01	-3.3975270547300968e-01	-4.4435374001012312e-01	-3.7613824286548747e-01	-4.6181670703869426e-01	-7.8093602605348977e-02	-7.8301291942492490e-01	-3.9032921423639400e-01	-1.1871281200413608e+00	-4.9465251583624564e-01	-8.8488172425826939e-01	-3.7666012465135396e-01	-9.8816226840298671e-01	-6.4267164829229861e-01	-6.4858125591413662e-01	0
