# Parameters
$ K = 1
$ N = 12
$ M = 29
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	a16	a17	a18	a19	a20	a21	a22	a23	a24	a25	a26	a27	a28	a29	E
0	1.0000000000000000e+00	0	-3.8933498081258072e-01	-3.0331166808848814e-01	-3.8482698693021367e-01	-1.0012349289500766e-01	-8.4370748506986404e-01	-5.1319563746971220e-01	-4.9357618235566236e-01	-9.8674572369729141e-01	-4.1730761951822465e-01	-6.8559035653473632e-01	-2.2408246358484613e-01	-8.4905435892513403e-01	-7.9438132020463570e-02	9.0187044070452707e-02	1.3687535354173516e-01	1.9914980309283856e-01	1.6863104808959778e-01	-1.0985194039497520e-01	-1.6188944844887004e-01	-1.2003380173405366e-01	9.5019870393290129e-02	-1.0884236061817174e-01	8.4999868846731517e-03	-1.4856385149799489e-01	3.2342321442242805e-02	-4.0554699987680416e-02	1.3217717864339537e-01	1.5070761508344135e-01	1.2104270284023544e-01	0
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-3.9128408186835623e-01	-3.0482469727619560e-01	-3.8674564621093777e-01	-1.0062325124882615e-01	-8.4789364636505127e-01	-5.1574448100481041e-01	-4.9604678531310892e-01	-9.9165042970197004e-01	-4.1938824384007095e-01	-6.8900034620356709e-01	-2.2520268403117247e-01	-8.5328362028022098e-01	-7.9834017423946205e-02	9.0638368590959403e-02	1.3755705843611890e-01	2.0014115707684793e-01	1.6947265618175669e-01	-1.1040040217884965e-01	-1.6269936999100454e-01	-1.2063171601182809e-01	9.5494310326069920e-02	-1.0938586940680721e-01	8.5424748146698086e-03	-1.4930736439698819e-01	3.2504171804906917e-02	-4.0756535427405906e-02	1.3283687100743727e-01	1.5145855532133262e-01	1.2164342068783121e-01	0
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-3.9323793672031071e-01	-3.0633037502794436e-01	-3.8865294248346899e-01	-1.0112120686143086e-01	-8.5201335249556731e-01	-5.1825811917473585e-01	-4.9852269332232751e-01	-9.9649544670770440e-01	-4.2145659595715945e-01	-6.9237335485385465e-01	-2.2632240059476277e-01	-8.5747979922996520e-01	-8.0227200890991626e-02	9.1090442012335460e-02	1.3823324533004416e-01	2.0112344754246242e-01	1.7031102421031091e-01	-1.1094718146151950e-01	-1.6351017793226880e-01	-1.2122497126275573e-01	9.5967357627980476e-02	-1.0992788982095278e-01	8.5849339847479372e-03	-1.5005221787287301e-01	3.2666288989588781e-02	-4.0956437191080712e-02	1.3349406273950956e-01	1.5220412156568169e-01	1.2223490813597275e-01	0
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-3.9519639480746965e-01	-3.0782825688766735e-01	-3.9054825177873270e-01	-1.0161723157413029e-01	-8.5606404616628085e-01	-5.2073514349862904e-01	-5.0100369405002354e-01	-1.0012783015217439e+00	-4.2351200326673460e-01	-6.9570778890003337e-01	-2.2744143065846031e-01	-8.6164129335043693e-01	-8.0617544747118949e-02	9.1543219078601884e-02	1.3890365196070126e-01	2.0209626332785641e-01	1.7114593208336162e-01	-1.1149214726269392e-01	-1.6432177771618456e-01	-1.2181334196184777e-01	9.6438900683835441e-02	-1.1046829745198020e-01	8.6273571665285778e-03	-1.5079834092851097e-01	3.2828656702406048e-02	-4.1154318487516876e-02	1.3414858222680537e-01	1.5294404522563315e-01	1.2281680510015881e-01	0
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-3.9715930181832027e-01	-3.0931789215610545e-01	-3.9243094173048038e-01	-1.0211119542086433e-01	-8.6004316852545615e-01	-5.2317414073837509e-01	-5.0348957011277384e-01	-1.0059965128535882e+00	-4.2555378594309895e-01	-6.9900204454844939e-01	-2.2855958841588550e-01	-8.6576648759292596e-01	-8.1004910700528399e-02	9.1996653592996955e-02	1.3956801509357075e-01	2.0305919231618683e-01	1.7197715791275014e-01	-1.1203516735768904e-01	-1.6513407312945264e-01	-1.2239660115835632e-01	9.6908826692561678e-02	-1.1100696677123210e-01	8.6697369962019360e-03	-1.5154566133326883e-01	3.2991258302158946e-02	-4.1350091969342959e-02	1.3480025627466397e-01	1.5367805642112486e-01	1.2338874976647836e-01	0
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-3.9912649967067826e-01	-3.1079882402901965e-01	-3.9430037178860833e-01	-1.0260296666934626e-01	-8.6394816219151138e-01	-5.2557369430853440e-01	-5.0598009905625541e-01	-1.0106475938232651e+00	-4.2758125729513319e-01	-7.0225450907881948e-01	-2.2967668490061394e-01	-8.6985375543482657e-01	-8.1389159973433059e-02	9.2450698420615970e-02	1.4022607078505175e-01	2.0401182188456679e-01	1.7280447817670988e-01	-1.1257610836287574e-01	-1.6594696632515393e-01	-1.2297452066184081e-01	9.7377021731202523e-02	-1.1154377121687097e-01	8.7120659749629435e-03	-1.5229410564580609e-01	3.3154076800621990e-02	-4.1543669802840161e-02	1.3544891022079977e-01	1.5440588423387971e-01	1.2395037891495586e-01	0
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-4.0109782649307024e-01	-3.1227058974551197e-01	-3.9615589344728774e-01	-1.0309241186494268e-01	-8.6777647436570904e-01	-5.2793238573303958e-01	-5.0847505333691456e-01	-1.0152290545522324e+00	-4.2959372414147934e-01	-7.0546356217632689e-01	-2.3079252801855221e-01	-8.7390146007919112e-01	-8.1770153437434115e-02	9.2905305491763429e-02	1.4087755465331392e-01	2.0495373936660480e-01	1.7362766788928477e-01	-1.1311483582461904e-01	-1.6676035784804585e-01	-1.2354687123520380e-01	9.7843370821611736e-02	-1.1207858328442769e-01	8.7543364695551202e-03	-1.5304359923852406e-01	3.3317094863063189e-02	-4.1734963740292189e-02	1.3609436805458455e-01	1.5512725696691529e-01	1.2450132825450509e-01	0
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-4.0307311660762840e-01	-3.1373272074658914e-01	-3.9799685048807987e-01	-1.0357939587730523e-01	-8.7152556002585779e-01	-5.3024879614691811e-01	-5.1097420030612339e-01	-1.0197384048337805e+00	-4.3159048720327259e-01	-7.0862757731338488e-01	-2.3190692258354675e-01	-8.7790795570225866e-01	-8.2147751752727483e-02	9.3360425806027866e-02	1.4152220215698486e-01	2.0588453252783129e-01	1.7444650077640106e-01	-1.1365121431161906e-01	-1.6757414666197798e-01	-1.2411342279451101e-01	9.8307757999766598e-02	-1.1261127462098587e-01	8.7965407129249155e-03	-1.5379406632367726e-01	3.3480294808994643e-02	-4.1923885194767120e-02	1.3673645254131633e-01	1.5584190241225407e-01	1.2504123276916265e-01	0
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-4.0505220051453866e-01	-3.1518474284409603e-01	-3.9982257923823628e-01	-1.0406378194976615e-01	-8.7519288519566596e-01	-5.3252150784112129e-01	-5.1347730219688359e-01	-1.0241731568794263e+00	-4.3357084151425923e-01	-7.1174492317995264e-01	-2.3301967035624485e-01	-8.8187158874811744e-01	-8.2521815510910299e-02	9.3816009437086012e-02	1.4215974888124416e-01	2.0680379005326568e-01	1.7526074945845335e-01	-1.1418510751055254e-01	-1.6838823017945276e-01	-1.2467394461538696e-01	9.8770066387616484e-02	-1.1314171612292719e-01	8.8386708049884993e-03	-1.5454542998114548e-01	3.3643658613155630e-02	-4.2110345317238083e-02	1.3737498535139583e-01	1.5654954812648200e-01	1.2556972707522779e-01	0
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-4.0703490487806754e-01	-3.1662617640012691e-01	-4.0163240884431506e-01	-1.0454543175148936e-01	-8.7877593028389489e-01	-5.3474910584831925e-01	-5.1598411611313588e-01	-1.0285308281374257e+00	-4.3553407684810364e-01	-7.1481396516107742e-01	-2.3413057008624072e-01	-8.8579069926948462e-01	-8.2892205381134385e-02	9.4272005538246745e-02	1.4278993083085706e-01	2.0771110204630877e-01	1.7607018563924412e-01	-1.1471637832490121e-01	-1.6920250429334810e-01	-1.2522820554574823e-01	9.9230178267372113e-02	-1.1366977803714988e-01	8.8807187135130101e-03	-1.5529761218786209e-01	3.3807167906731515e-02	-4.2294255075940430e-02	1.3800978719431281e-01	1.5724992171376198e-01	1.2608644578888989e-01	0
