# Parameters
$ K = 5
$ N = 9
$ M = 21
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	a16	a17	a18	a19	a20	a21	E
0	1.0000000000000000e+00	0	-7.1053752692325423e-01	-6.8419901149506990e-01	-2.5188753109081446e-01	-7.3340322358668597e-01	-1.8835395721701217e-01	-6.9762346267185404e-01	-4.9194537420647783e-01	-3.4658655232331925e-01	-1.6323502532673181e-01	-1.5741013591123898e-01	-1.6037279685006192e-01	-9.2956131471661055e-02	-9.5189378659451762e-02	-9.1871349742398703e-02	-1.3630132566170136e-01	-5.1199884163057381e-02	-1.0771194705592982e-01	-1.1450632376650592e-01	-6.9201416464006030e-02	-8.5591440952365191e-02	-5.9587560873993480e-02	2.0765875381394170e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-7.0799111427170491e-01	-6.8351437301883566e-01	-2.5058519812625207e-01	-7.3233514572762826e-01	-1.8171611337430943e-01	-6.9969893570471009e-01	-4.9170540606293983e-01	-3.4626331481588163e-01	-1.6227879123368474e-01	-1.5819356975993407e-01	-1.6117135095933069e-01	-9.3419810733134323e-02	-9.5665693556357290e-02	-9.2331193727087271e-02	-1.3698281912348573e-01	-5.1455995810868488e-02	-1.0825181344490077e-01	-1.1507852238393691e-01	-6.9548407353646688e-02	-8.6019228224640421e-02	-5.9885547575302685e-02	2.0714082725333753e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-7.0538338147430191e-01	-6.8284026311652690e-01	-2.4926578840179936e-01	-7.3125741628756680e-01	-1.7502665335056425e-01	-7.0179820650408098e-01	-4.9145687041631042e-01	-3.4596671334339174e-01	-1.6131096415670176e-01	-1.5896978464410841e-01	-1.6196329155850187e-01	-9.3881293104937397e-02	-9.6142826742919268e-02	-9.2792025636579289e-02	-1.3766435243967012e-01	-5.1712354619820676e-02	-1.0879434656684672e-01	-1.1565004495373007e-01	-6.9897387036590902e-02	-8.6446654081058810e-02	-6.0183621348383343e-02	2.0662539614882482e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-7.0271431572940590e-01	-6.8217798626661486e-01	-2.4792906861024366e-01	-7.3017117893618277e-01	-1.6828587369115686e-01	-7.0392161800676867e-01	-4.9119964475591593e-01	-3.4569751239537011e-01	-1.6033128850106496e-01	-1.5973880586081335e-01	-1.6274863000836612e-01	-9.4340587934926223e-02	-9.6620901705205361e-02	-9.3253865572236971e-02	-1.3834602402509816e-01	-5.1968994813570910e-02	-1.0933962545583738e-01	-1.1622087420115793e-01	-7.0248387291036066e-02	-8.6873685172301346e-02	-6.0481765452806945e-02	2.0611254401072596e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-6.9998389887436019e-01	-6.8152884899786537e-01	-2.4657479677799937e-01	-7.2907758747455442e-01	-1.6149406416664094e-01	-7.0606950329009255e-01	-4.9093359276888898e-01	-3.4545647834884813e-01	-1.5933950096322566e-01	-1.6050066296167073e-01	-1.6352738022074953e-01	-9.4797705175281993e-02	-9.7100041851287927e-02	-9.3716733509339678e-02	-1.3902793093318158e-01	-5.2225950791757410e-02	-1.0988772755450203e-01	-1.1679098977878938e-01	-7.0601439892469794e-02	-8.7300286742276620e-02	-6.0779962242781579e-02	2.0560235611338662e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-6.9719210689272992e-01	-6.8089415895344441e-01	-2.4520272223610484e-01	-7.2797780516336685e-01	-1.5465150793303206e-01	-7.0824218516225845e-01	-4.9065856405548491e-01	-3.4524437938065100e-01	-1.5833533049943246e-01	-1.6125538964784589e-01	-1.6429955850794808e-01	-9.5252655312048365e-02	-9.7580370306172906e-02	-9.4180649269098679e-02	-1.3971016859417879e-01	-5.2483257077416988e-02	-1.1043872856291544e-01	-1.1736036810323831e-01	-7.0956576592742612e-02	-8.7726422574154833e-02	-6.1078193130454116e-02	2.0509491953764116e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-6.9433890944317223e-01	-6.8027522393438555e-01	-2.4381258560202396e-01	-7.2687300403542621e-01	-1.4775848174712267e-01	-7.1043997574254236e-01	-4.9037439385353104e-01	-3.4506198537229998e-01	-1.5731849829924088e-01	-1.6200302365969393e-01	-1.6506518342701801e-01	-9.5705449293086470e-02	-9.8062009702470018e-02	-9.4645632490368989e-02	-1.4039283054897453e-01	-5.2740948263196759e-02	-1.1099270228461122e-01	-1.1792898219015252e-01	-7.1313829098469755e-02	-8.8152054935835777e-02	-6.1376438548690591e-02	2.0459032321414314e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-6.9142426941193136e-01	-6.7967335092122583e-01	-2.4240411877272894e-01	-7.2576436419148693e-01	-1.4081525623884017e-01	-7.1266317603029949e-01	-4.9008090277261473e-01	-3.4491006780617645e-01	-1.5628871776416961e-01	-1.6274360666115897e-01	-1.6582427561903279e-01	-9.6156098454497935e-02	-9.8545081966826306e-02	-9.5111702601038239e-02	-1.4107600817845151e-01	-5.2999058956359139e-02	-1.1154972046965703e-01	-1.1849680148749220e-01	-7.1673229048725529e-02	-8.8577144524870172e-02	-6.1674677913340144e-02	2.0408865796753703e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-6.8844814249099540e-01	-6.7908984507248404e-01	-2.4097704492957567e-01	-7.2465307307841598e-01	-1.3382209624270563e-01	-7.1491207546182289e-01	-4.8977789653870041e-01	-3.4478939965152561e-01	-1.5524569449182818e-01	-1.6347718411898740e-01	-1.6657685764341545e-01	-9.6604614445570308e-02	-9.9029708102143177e-02	-9.5578878789067498e-02	-1.4175979042854889e-01	-5.3257623722578487e-02	-1.1210985265472027e-01	-1.1906379170715156e-01	-7.2034807991992869e-02	-8.9001650412860747e-02	-6.1972889584990379e-02	2.0359001656144540e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-6.8541047678400735e-01	-6.7852600869857382e-01	-2.3953107855548475e-01	-7.2354032474853203e-01	-1.2677926119047198e-01	-7.1718695145397293e-01	-4.8946516574988369e-01	-3.4470075523880495e-01	-1.5418912626583894e-01	-1.6420380517683578e-01	-1.6732295380746423e-01	-9.7051009152297446e-02	-9.9516007965591430e-02	-9.6047179973159591e-02	-1.4244426353109813e-01	-5.3516677028527457e-02	-1.1267316600005081e-01	-1.1962991465497735e-01	-7.2398597362329495e-02	-8.9425529989367120e-02	-6.2271050830222274e-02	2.0309449374423991e+00
