# Parameters
$ K = 5
$ N = 12
$ M = 29
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	a16	a17	a18	a19	a20	a21	a22	a23	a24	a25	a26	a27	a28	a29	E
0	1.0000000000000000e+00	0	-7.0648050427486320e-01	-3.2148139907127105e-01	-2.4498798728009763e-01	-4.9866652430036401e-01	-5.2401610638606577e-01	-2.9458352986294040e-01	-2.2619764732603820e-01	-7.4651500672592075e-02	-3.5552678158381745e-01	-5.2919211837552027e-01	-6.8743364928490902e-01	-5.9210282124019675e-01	-2.6729025506065318e-01	-1.0804977798059769e-01	-9.3769526452493132e-02	-1.0852389936275478e-01	-1.2922435735224955e-01	-1.8056475401247013e-01	-1.5658570353669635e-01	-2.3848220281355278e-01	-6.7186137761018366e-02	-8.1615223446448185e-02	-1.3760671699088103e-01	-7.4216493118678048e-02	-1.6334573797318311e-01	-1.3634082959929625e-01	-2.1538483462891464e-01	-7.1185734437891446e-02	-1.7535016209359516e-01	2.4340075007215143e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-7.0581976611116126e-01	-3.1908514346557842e-01	-2.4338691981887875e-01	-5.0060834360346063e-01	-5.2054334463261875e-01	-2.8993398645529583e-01	-2.2313719253629299e-01	-7.0958914071722973e-02	-3.5450148321820751e-01	-5.2772104330749936e-01	-6.8588566802486062e-01	-5.9120244588701887e-01	-2.6862207217209289e-01	-1.0858957843999664e-01	-9.4238669574890188e-02	-1.0906723106048113e-01	-1.2987057427102788e-01	-1.8146858565247564e-01	-1.5736979547892715e-01	-2.3967372164100614e-01	-6.7523554153550547e-02	-8.2022188973508159e-02	-1.3829622727156740e-01	-7.4588093224917842e-02	-1.6416212642796024e-01	-1.3702506476214898e-01	-2.1645809854627279e-01	-7.1542294493250586e-02	-1.7622743936032956e-01	2.4279423916982510e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-7.0511788223655869e-01	-3.1669720904085291e-01	-2.4178991064492766e-01	-5.0256888675870826e-01	-5.1701835274085362e-01	-2.8527730230080994e-01	-2.2009576488145668e-01	-6.7258766195478464e-02	-3.5348119170556419e-01	-5.2624193726945523e-01	-6.8428154081964598e-01	-5.9027407939064125e-01	-2.6994456208430045e-01	-1.0912850907617240e-01	-9.4708456359679449e-02	-1.0961208672090407e-01	-1.3051700388961970e-01	-1.8237450195839916e-01	-1.5815624739887510e-01	-2.4086348376316341e-01	-6.7864014631001363e-02	-8.2426949326639548e-02	-1.3898873079149729e-01	-7.4960726505801434e-02	-1.6497789055168288e-01	-1.3771443548343384e-01	-2.1752398726923497e-01	-7.1900116522643165e-02	-1.7710580532684719e-01	2.4219178021958006e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-7.0437495491120128e-01	-3.1431845140352138e-01	-2.4019696070953692e-01	-5.0454818596174866e-01	-5.1344198764984794e-01	-2.8061509534103624e-01	-2.1707478097592223e-01	-6.3551716174874304e-02	-3.5246641665842449e-01	-5.2475524818010855e-01	-6.8262118426739582e-01	-5.8931811400567213e-01	-2.7125763971859407e-01	-1.0966661114707500e-01	-9.5178966877179069e-02	-1.1015861605874014e-01	-1.3116367978757412e-01	-1.8328260458528056e-01	-1.5894510824912450e-01	-2.4205152941189667e-01	-6.8207627455674741e-02	-8.2829529666533674e-02	-1.3968428640365257e-01	-7.5334389191347897e-02	-1.6579311617630771e-01	-1.3840905079656987e-01	-2.1858242104471962e-01	-7.2259198582412879e-02	-1.7798531437280024e-01	2.4159347983737165e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-7.0359108377221680e-01	-3.1194971143745165e-01	-2.3860804741700553e-01	-5.0654626497290567e-01	-5.0981512318787825e-01	-2.7594897914273703e-01	-2.1407565411023693e-01	-5.9838420639919780e-02	-3.5145766205296231e-01	-5.2326139922585024e-01	-6.8090451536990293e-01	-5.8833494775248962e-01	-2.7256122426024737e-01	-1.1020392678527138e-01	-9.5650282524114519e-02	-1.1070696910437579e-01	-1.3181063538574772e-01	-1.8419299267747893e-01	-1.5973642593180834e-01	-2.4323789693602133e-01	-6.8554499777668629e-02	-8.3229956659177456e-02	-1.4038295166532824e-01	-7.5709076677065598e-02	-1.6660789121113759e-01	-1.3910901792970520e-01	-2.1963332312645162e-01	-7.2619537692182393e-02	-1.7886602173328026e-01	2.4099944682659262e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-7.0276636536681170e-01	-3.0959181483876247e-01	-2.3702312456937352e-01	-5.0856313903843553e-01	-5.0613864969327482e-01	-2.7128056210979534e-01	-2.1109979354805861e-01	-5.6119533578617029e-02	-3.5045542599834767e-01	-5.2176078814483606e-01	-6.7913145151713228e-01	-5.8732498403168631e-01	-2.7385523910405668e-01	-1.1074049892090851e-01	-9.6122485934048096e-02	-1.1125729597217816e-01	-1.3245790387179968e-01	-1.8510576261957443e-01	-1.6053024721983009e-01	-2.4442262256524175e-01	-6.8904737499714305e-02	-8.3628258438428790e-02	-1.4108478274930913e-01	-7.6084783497458314e-02	-1.6742230553044021e-01	-1.3981444214678118e-01	-2.2067661974512873e-01	-7.2981129797388397e-02	-1.7974798340070239e-01	2.4040979223614394e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-7.0190089269351030e-01	-3.0724557167007288e-01	-2.3544212234500883e-01	-5.1059881481278202e-01	-5.0241347363915256e-01	-2.6661144672177706e-01	-2.0814860381048586e-01	-5.2395706216095649e-02	-3.4946020051335519e-01	-5.2025378654642385e-01	-6.7730191049920663e-01	-5.8628863122321273e-01	-2.7513961179592283e-01	-1.1127637120283343e-01	-9.6595660884975246e-02	-1.1180974662409707e-01	-1.3310551812612370e-01	-1.8602100778641562e-01	-1.6132661767851442e-01	-2.4560574017555561e-01	-6.9258445140244415e-02	-8.4024464567858628e-02	-1.4178983435454767e-01	-7.6461503299470407e-02	-1.6823645085663458e-01	-1.4052542658643488e-01	-2.2171224007486656e-01	-7.3343969731538505e-02	-1.8063125602334490e-01	2.3982462941980609e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-7.0099475475231998e-01	-3.0491177593355206e-01	-2.3386494731177959e-01	-5.1265329028137929e-01	-4.9864051726228048e-01	-2.6194322879894022e-01	-2.0522348394589052e-01	-4.8667586914788917e-02	-3.4847247130984565e-01	-5.1874073926674957e-01	-6.7541581054708399e-01	-5.8522630226945427e-01	-2.7641427397058405e-01	-1.1181158791784242e-01	-9.7069892204078551e-02	-1.1236447062855832e-01	-1.3375351064826477e-01	-1.8693881829237685e-01	-1.6212558158766172e-01	-2.4678728105634126e-01	-6.9615725694560385e-02	-8.4418606001835109e-02	-1.4249815961626841e-01	-7.6839228815851868e-02	-1.6905042063890668e-01	-1.4124207209868883e-01	-2.2274011619589465e-01	-7.3708051178175957e-02	-1.8151589680054561e-01	2.3924407409689019e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-7.0004803610456168e-01	-3.0259120516215443e-01	-2.3229148247555020e-01	-5.1472655468359796e-01	-4.9482071819637619e-01	-2.5727749679338074e-01	-2.0232582678336325e-01	-4.4935821096603351e-02	-3.4749271758271960e-01	-5.1722196376119389e-01	-6.7347307040315862e-01	-5.8413841424146973e-01	-2.7767916128563497e-01	-1.1234619390802190e-01	-9.7545265669634618e-02	-1.1292161691463869e-01	-1.3440191348385833e-01	-1.8785928073987920e-01	-1.6292718186397492e-01	-2.4796727367932503e-01	-6.9976680493956112e-02	-8.4810715045811863e-02	-1.4320981001539951e-01	-7.7217951838421034e-02	-1.6986430992710932e-01	-1.4196447707938159e-01	-2.2376018305346637e-01	-7.4073366632542853e-02	-1.8240196337455714e-01	2.3866824441414156e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-6.9906081644317386e-01	-3.0028462002830775e-01	-2.3072158736479503e-01	-5.1681858843535489e-01	-4.9095502911003736e-01	-2.5261583110591562e-01	-1.9945701816772798e-01	-4.1201051188044915e-02	-3.4652141180589840e-01	-5.1569774953446479e-01	-6.7147360942304901e-01	-5.8302538788759206e-01	-2.7893421335197144e-01	-1.1288023448614519e-01	-9.8021867910056681e-02	-1.1348133352150409e-01	-1.3505075815212389e-01	-1.8878247796721018e-01	-1.6373145998381775e-01	-2.4914574346961299e-01	-7.0341409062644938e-02	-8.5200825315776149e-02	-1.4392483528723843e-01	-7.7597663191199706e-02	-1.7067821524078947e-01	-1.4269273730228288e-01	-2.2477237841294678e-01	-7.4439907362924468e-02	-1.8328951371907340e-01	2.3809726100886213e+00
