# Parameters
$ K = 1
$ N = 15
$ M = 15
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	E
0	1.0000000000000000e+00	0	-5.5059450273396149e-01	-2.0331792137904978e-01	-4.6470273599177381e-02	-3.8556748335574503e-01	-5.8247237040841093e-01	-6.3006426449820330e-01	-4.6227097367752845e-01	-3.2298557173562847e-01	-5.6538119403759080e-01	-3.6813450222547295e-01	-5.4122963814203207e-01	-3.7213135938269426e-01	-7.8184892089979052e-01	-8.6936752445516996e-01	-5.6759108073837283e-01	0
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-5.5334899483133870e-01	-2.0433217931183065e-01	-4.6702301527384554e-02	-3.8749678807709437e-01	-5.8538319767680080e-01	-6.3320344310052001e-01	-4.6457280156624814e-01	-3.2459818783184374e-01	-5.6820654239914892e-01	-3.6997624418088043e-01	-5.4393122404574601e-01	-3.7399324145012058e-01	-7.8575495673375928e-01	-8.7369882437560731e-01	-5.7042910039092387e-01	0
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-5.5610631010557598e-01	-2.0534157903187125e-01	-4.6933646348670408e-02	-3.8942889227216027e-01	-5.8829060191826643e-01	-6.3631957750547286e-01	-4.6685496550544348e-01	-3.2620592607780496e-01	-5.7102842935633602e-01	-3.7181998274617639e-01	-5.4662323186435913e-01	-3.7585743599963106e-01	-7.8965405430031366e-01	-8.7799799552521340e-01	-5.7326696589723614e-01	0
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-5.5886611913250273e-01	-2.0634582549709826e-01	-4.7164253108717219e-02	-3.9136358965082629e-01	-5.9119404525496833e-01	-6.3941152161390014e-01	-4.6911654509243017e-01	-3.2780840071324041e-01	-5.7384632872637586e-01	-3.7366550089561934e-01	-5.4930497408790735e-01	-3.7772373237406454e-01	-7.9354542265889250e-01	-8.8226344690765990e-01	-5.7610424696727824e-01	0
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-5.6162808521057495e-01	-2.0734462010695046e-01	-4.7394066047700502e-02	-3.9330066911547795e-01	-5.9409298041054304e-01	-6.4247811929181164e-01	-4.7135661323928479e-01	-3.2940522036948139e-01	-5.7665970517712506e-01	-3.7551257677466943e-01	-5.5197575372963292e-01	-3.7959191513684715e-01	-7.9742825784602489e-01	-8.8649357375002247e-01	-5.7894050488418103e-01	0
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-5.6439186433135724e-01	-2.0833766083623381e-01	-4.7623028616613348e-02	-3.9523991473175429e-01	-5.9698685078422942e-01	-6.4551820512836355e-01	-4.7357423686948824e-01	-3.3099598818675219e-01	-5.7946801430201189e-01	-3.7736098367902554e-01	-5.5463486456583277e-01	-3.8146176404763060e-01	-8.0130174302820745e-01	-8.9068675856478441e-01	-5.8177529251636295e-01	0
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-5.6715710515412443e-01	-2.0932464237675824e-01	-4.7851083494849164e-02	-3.9718110570157039e-01	-5.9987509053512433e-01	-6.4853060522818873e-01	-4.7576847764328684e-01	-3.3258030194036498e-01	-5.8227070270495429e-01	-3.7921049003632840e-01	-5.5728159139229638e-01	-3.8333305404040607e-01	-8.0516504867084904e-01	-8.9484137225967009e-01	-5.8460815433645752e-01	0
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-5.6992344898473501e-01	-2.1030525628680810e-01	-4.8078172609062740e-02	-3.9912401633852079e-01	-6.0275712467682585e-01	-6.5151413803779512e-01	-4.7793839271131006e-01	-3.3415775417595367e-01	-5.8506720809549895e-01	-3.8106085939064105e-01	-5.5991521029754188e-01	-3.8520555520420041e-01	-8.0901733272362442e-01	-8.9895577529488613e-01	-5.8743862644726119e-01	0
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-5.7269052975896406e-01	-2.1127919114847546e-01	-4.8304237153328197e-02	-4.0106841604576721e-01	-6.0563236918270413e-01	-6.5446761520565044e-01	-4.8008303549590614e-01	-3.3572793235386755e-01	-5.8785695939442550e-01	-3.8291185038981879e-01	-5.6253498895302267e-01	-3.8707903276646466e-01	-8.1285774082257434e-01	-9.0302831888721558e-01	-5.9026623661491662e-01	0
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-5.7545797403045229e-01	-2.1224613273286486e-01	-4.8529217610610506e-02	-4.0301406929651679e-01	-6.0850023110204421e-01	-6.5738984247546617e-01	-4.8220145649955204e-01	-3.3729041900283441e-01	-5.9063937685004086e-01	-3.8476321677588154e-01	-5.6514018692046231e-01	-3.8895324707926360e-01	-8.1668540650926236e-01	-9.0705734626026446e-01	-5.9309050430954524e-01	0
2.5000000000000001e-02	9.7499999999999998e-01	2.5000000000000001e-02	-5.7822540096345276e-01	-2.1320576417317597e-01	-4.8753053775561571e-02	-4.0496073561720242e-01	-6.1136010868728308e-01	-6.6027962061210299e-01	-4.8429270413960801e-01	-3.3884479188298694e-01	-5.9341387216539287e-01	-3.8661470737850179e-01	-5.6773005597643600e-01	-3.9082795360837697e-01	-8.2049945146729508e-01	-9.1104119394002947e-01	-5.9591094075354389e-01	0
2.7500000000000000e-02	9.7250000000000003e-01	2.7500000000000000e-02	-5.8099242233054049e-01	-2.1415776614563881e-01	-4.8975684778656797e-02	-4.0690816957347076e-01	-6.1421139153257209e-01	-6.6313574635940709e-01	-4.8635582560857810e-01	-3.4039062415833543e-01	-5.9617984863661266e-01	-3.8846606611172207e-01	-5.7030384045430216e-01	-3.9270290292542320e-01	-8.2429898577647998e-01	-9.1497819309479667e-01	-5.9872704897774875e-01	0
2.9999999999999999e-02	9.6999999999999997e-01	2.9999999999999999e-02	-5.8375864251546461e-01	-2.1510181705826961e-01	-4.9197049111679630e-02	-4.0885612075909084e-01	-6.1705346072386247e-01	-6.6595701342919000e-01	-4.8838986775895321e-01	-3.4192748457875388e-01	-5.9893670130259291e-01	-3.9031703197401602e-01	-5.7286077760353959e-01	-3.9457784070311708e-01	-8.2808310818489084e-01	-9.1886667091825314e-01	-6.0153832388567829e-01	0
3.2500000000000001e-02	9.6750000000000003e-01	3.2500000000000001e-02	-5.8652365852130983e-01	-2.1603759324738997e-01	-4.9417084654564139e-02	-4.1080433378789100e-01	-6.1988568900072982e-01	-6.6874221352045249e-01	-4.9039387801160178e-01	-3.4345493767152979e-01	-6.0168381710619268e-01	-3.9216733905180662e-01	-5.7540009796653302e-01	-3.9645250771377427e-01	-8.3185090639907666e-01	-9.2270495205452052e-01	-6.0434425232605216e-01	0
3.5000000000000003e-02	9.6499999999999997e-01	3.5000000000000003e-02	-5.8928705998414266e-01	-2.1696476918183791e-01	-4.9635728703599204e-02	-4.1275254828883817e-01	-6.2270744093011188e-01	-6.7149013736784424e-01	-4.9236690528658250e-01	-3.4497254394251292e-01	-6.0442057506715363e-01	-3.9401671652655768e-01	-5.7792102577279791e-01	-3.9832663983117272e-01	-8.3560145739263747e-01	-9.2649136006368760e-01	-6.0714431317378570e-01	0
3.7499999999999999e-02	9.6250000000000002e-01	3.7499999999999999e-02	-5.9204842919231337e-01	-2.1788301767477761e-01	-4.9852918000999794e-02	-4.1470049890436855e-01	-6.2551807309214524e-01	-6.7419957581824552e-01	-4.9430800095514787e-01	-3.4647986008688109e-01	-6.0714634646689203e-01	-3.9586488868554931e-01	-5.8042277935061659e-01	-4.0019996803588431e-01	-8.3933382773335830e-01	-9.3022421892625473e-01	-6.0993797741964939e-01	0
4.0000000000000001e-02	9.5999999999999996e-01	4.0000000000000001e-02	-5.9480734111158473e-01	-2.1879201010299407e-01	-5.0068588765843858e-02	-4.1664791529208289e-01	-6.2831693427825874e-01	-6.7686932093424756e-01	-4.9621621981161357e-01	-3.4797643920952254e-01	-6.0986049504532702e-01	-3.9771157493645354e-01	-5.8290457155600928e-01	-4.0207221842418928e-01	-8.4304707392907696e-01	-9.3390185458475117e-01	-6.1272470826878322e-01	0
4.2500000000000003e-02	9.5750000000000002e-01	4.2500000000000003e-02	-5.9756336341625582e-01	-2.1969141663354427e-01	-5.0282676726375389e-02	-4.1859452212991716e-01	-6.3110336570167358e-01	-6.7949816712318922e-01	-4.9809062106366508e-01	-3.4946183105501571e-01	-6.1256237720988216e-01	-3.9955648982582048e-01	-5.8536561021893296e-01	-4.0394311222068213e-01	-8.4674024279242366e-01	-9.3752259652063585e-01	-6.1550396124824136e-01	0
4.4999999999999998e-02	9.5499999999999996e-01	4.4999999999999998e-02	-6.0031605652645137e-01	-2.2058090645760414e-01	-5.0495117153667550e-02	-4.2054003912490034e-01	-6.3387670122044015e-01	-6.8208491229031210e-01	-4.9993026933958395e-01	-3.5093558224716981e-01	-6.1525134225678835e-01	-4.0139934306158831e-01	-5.8780509860656038e-01	-4.0581236579468360e-01	-8.5041237182455331e-01	-9.4108477936443491e-01	-6.1827518432374462e-01	0
4.7500000000000001e-02	9.5250000000000001e-01	4.7500000000000001e-02	-6.0306497365173839e-01	-2.2146014803134226e-01	-5.0705844896639353e-02	-4.2248418102561042e-01	-6.3663626757313441e-01	-6.8462835901447427e-01	-5.0173423571077025e-01	-3.5239723653806582e-01	-6.1792673260479647e-01	-4.0323983953972603e-01	-5.9022223590345446e-01	-4.0767969068056481e-01	-8.5406248961795350e-01	-9.4458674453691671e-01	-6.2103781802580349e-01	0
5.0000000000000003e-02	9.4999999999999996e-01	5.0000000000000003e-02	-6.0580966084123988e-01	-2.2232880932362403e-01	-5.0914794418414670e-02	-4.2442665763843851e-01	-6.3938138462730465e-01	-6.8712731574476271e-01	-5.0350159872785971e-01	-3.5384633506652097e-01	-6.2058788404139431e-01	-4.0507767937511946e-01	-5.9261621770840356e-01	-4.0954479360209550e-01	-8.5768961627838480e-01	-9.4802684191895970e-01	-6.2379129558536828e-01	0
