# Parameters
$ K = 5
$ N = 15
$ M = 15
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	E
0	1.0000000000000000e+00	0	-5.5059450273396637e-01	-2.0331792137905000e-01	-4.6470273599176951e-02	-3.8556748335574703e-01	-5.8247237040840216e-01	-6.3006426449819808e-01	-4.6227097367753367e-01	-3.2298557173563069e-01	-5.6538119403758791e-01	-3.6813450222547472e-01	-5.4122963814203695e-01	-3.7213135938269432e-01	-7.8184892089979463e-01	-8.6936752445517729e-01	-5.6759108073837872e-01	2.7464622764985855e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-5.5517797254147938e-01	-2.0782419222361029e-01	-4.9628694585723290e-02	-3.9044350665682681e-01	-5.8773437602534828e-01	-6.3860045459246428e-01	-4.7007167263470490e-01	-3.2903956020720537e-01	-5.7296351947617674e-01	-3.7409334582824322e-01	-5.4797069121055120e-01	-3.7823852426773985e-01	-7.8900832078609995e-01	-8.7925713917890791e-01	-5.7422205051764641e-01	2.7396157349190857e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-5.5982163243926053e-01	-2.1243419422732901e-01	-5.2887481333037410e-02	-3.9540072772871426e-01	-5.9305953936518052e-01	-6.4725489822243154e-01	-4.7802302048174794e-01	-3.3522468370923486e-01	-5.8066923437778328e-01	-3.8014973241436723e-01	-5.5481582864503798e-01	-3.8445577764091321e-01	-7.9624900040384183e-01	-8.8924485020122479e-01	-5.8094895776131639e-01	2.7328080452111911e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-5.6452643808328384e-01	-2.1715026660337611e-01	-5.6249259057279254e-02	-4.0044060515488739e-01	-5.9844855718576995e-01	-6.5602842945369422e-01	-4.8612726231682013e-01	-3.4154362939820099e-01	-5.8849977673319154e-01	-3.8630497841141187e-01	-5.6176621767029455e-01	-3.9078489996963872e-01	-8.0357138122793581e-01	-8.9932995166547802e-01	-5.8777262052899915e-01	2.7260386334867110e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-5.6929335030277339e-01	-2.2197477813942687e-01	-5.9716700913241300e-02	-4.0556461099893304e-01	-6.0390211896800239e-01	-6.6492182161010671e-01	-4.9438661248783533e-01	-3.4799910088432334e-01	-5.9645654858476993e-01	-3.9256039159650757e-01	-5.6882299440183415e-01	-3.9722767040993640e-01	-8.1097584179571647e-01	-9.0951162615330405e-01	-5.9469381602397708e-01	2.7193069132176850e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-5.7412333396055981e-01	-2.2691012530062249e-01	-6.3292527109817184e-02	-4.1077422961180937e-01	-6.0942090556069539e-01	-6.7393578190904635e-01	-5.0280324864996162e-01	-3.5459381470642282e-01	-6.0454091162897472e-01	-3.9891726884585843e-01	-5.7598726008361101e-01	-4.0378586402495220e-01	-8.1846271436925233e-01	-9.1978893919896754e-01	-6.0171327704239874e-01	2.7126122850336372e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-5.7901735669993104e-01	-2.3195873009702109e-01	-6.6979503833241291e-02	-4.1607095631070579e-01	-6.1500558773015523e-01	-6.8307094580409333e-01	-5.1137930540618193e-01	-3.6133049647060322e-01	-6.1275418256259861e-01	-4.0537689373172842e-01	-5.8326007709862626e-01	-4.1046124878144474e-01	-8.2603228143174279e-01	-9.3016083365007585e-01	-6.0883168825674261e-01	2.7059541365145914e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-5.8397638757059334e-01	-2.3712303769925303e-01	-7.0780441962419005e-02	-4.2145629592099243e-01	-6.2065682460936389e-01	-6.9232787102554316e-01	-5.2011686751187192e-01	-3.6821187663283639e-01	-6.2109762816354852e-01	-4.1194053395993924e-01	-5.9064246474346593e-01	-4.1725558231244397e-01	-8.3368477201323854e-01	-9.4062612387801969e-01	-6.1604968233029511e-01	2.6993318419799555e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-5.8900139552595498e-01	-2.4240551378541572e-01	-7.4698195559815994e-02	-4.2693176117242754e-01	-6.2637526204158711e-01	-7.0170703130941092e-01	-5.2901796262422085e-01	-3.7524068590492138e-01	-6.2957246009709189e-01	-4.1860943864083278e-01	-5.9813539475784971e-01	-4.2417060843399640e-01	-8.4142035784106728e-01	-9.5118348984242151e-01	-6.2336783585969024e-01	2.6927447622734149e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-5.9409334778375633e-01	-2.4780864160154986e-01	-7.8735660120548737e-02	-4.3249887094039058e-01	-6.3216153081308368e-01	-7.1120880980606416e-01	-5.3808455357737128e-01	-3.8241965026276820e-01	-6.3817982943867724e-01	-4.2538483538655486e-01	-6.0573978660040362e-01	-4.3120805340369550e-01	-8.4923914931064348e-01	-9.6183147101484723e-01	-6.3078666514298953e-01	2.6861922445440327e+00
2.5000000000000001e-02	9.7499999999999998e-01	2.5000000000000001e-02	-5.9925320804168214e-01	-2.5333491871741576e-01	-8.2895770561450172e-02	-4.3815914832254499e-01	-6.3801624476945851e-01	-7.2083349216008619e-01	-5.4731853016430554e-01	-3.8975148553546535e-01	-6.4692082090470249e-01	-4.3226792722747304e-01	-6.1345650246201544e-01	-4.3836962190846795e-01	-8.5714119127256805e-01	-9.7256846016813614e-01	-6.3830662177121245e-01	2.6796736220237523e+00
2.7500000000000000e-02	9.7250000000000003e-01	2.7500000000000000e-02	-6.0448193453940813e-01	-2.5898685345864642e-01	-8.7181498931058421e-02	-4.4391411854101143e-01	-6.4393999881005670e-01	-7.3058125925364259e-01	-5.5672170040678548e-01	-3.9723889155316905e-01	-6.5579644678295201e-01	-4.3925988934054078e-01	-6.2128634200839239e-01	-4.4565699276895626e-01	-8.6512645863232895e-01	-9.8339269703885357e-01	-6.4592808804173696e-01	2.6731882138015717e+00
