# Parameters
$ K = 3
$ N = 9
$ M = 21
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	a16	a17	a18	a19	a20	a21	E
0	1.0000000000000000e+00	0	-6.4203212900804385e-01	-3.3385749921234081e-01	-6.1084740408301463e-01	-3.7338582497798339e-01	-6.3200771198201700e-01	-5.1025724753475832e-01	-7.7287381658812593e-01	-5.9398867560361179e-01	-6.6772347382114683e-01	-7.4862259330762765e-02	7.9867008632182157e-02	5.9881904632133463e-02	1.8797033565372472e-02	1.0138577320443556e-02	1.1632756245578899e-01	-1.5186318937495627e-01	-2.6685078289333426e-02	7.3953721611605114e-02	-2.3632674188971681e-01	2.9339708717075641e-02	3.7304016827940642e-02	2.5632360962189020e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-6.4521867782188946e-01	-3.3614228982429539e-01	-6.1321151987437150e-01	-3.7545104762252712e-01	-6.3647053333660752e-01	-5.1453155864269939e-01	-7.7728373204442014e-01	-5.9374959368030722e-01	-6.6872769564096668e-01	-7.5236464252031038e-02	8.0266042075833058e-02	6.0180915908760228e-02	1.8890886832084466e-02	1.0189081891167139e-02	1.1690876889806440e-01	-1.5262221084475960e-01	-2.6818212389439273e-02	7.4323048467889397e-02	-2.3750519578181484e-01	2.9486081587844618e-02	3.7490184661677584e-02	2.5568451879766316e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-6.4840680716606558e-01	-3.3843731403997962e-01	-6.1555651529682176e-01	-3.7752808410075928e-01	-6.4095726509359374e-01	-5.1883853175715444e-01	-7.8170282381487843e-01	-5.9344967900283052e-01	-6.6968686947469980e-01	-7.5610408677349514e-02	8.0664421638878547e-02	6.0479082125818408e-02	1.8984457818062822e-02	1.0239200555639814e-02	1.1748902118716367e-01	-1.5338054465718487e-01	-2.6950742957965144e-02	7.4691415455578322e-02	-2.3867714033656193e-01	2.9631774341105858e-02	3.7675623237092261e-02	2.5504888535607533e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-6.5159607501921601e-01	-3.4074238881681057e-01	-6.1788170518392183e-01	-3.7961693295324239e-01	-6.4546752246932992e-01	-5.2317801956531684e-01	-7.8613051426910108e-01	-5.9308854523057297e-01	-6.7060062861897241e-01	-7.5984019688548496e-02	8.1062070299914982e-02	6.0776329313499453e-02	1.9077718276615859e-02	1.0288919368687968e-02	1.1806817962851886e-01	-1.5413804039302720e-01	-2.7082638220110776e-02	7.5058705573289336e-02	-2.3984235272163573e-01	2.9776743291759420e-02	3.7860295134582868e-02	2.5441674094747704e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-6.5478602994813895e-01	-3.4305732184966159e-01	-6.2018640029706196e-01	-3.8171758993428556e-01	-6.5000089786021054e-01	-5.2754985841390756e-01	-7.9056620974659686e-01	-5.9266583067181366e-01	-6.7146862330883395e-01	-7.6357222621418960e-02	8.1458909712847208e-02	6.1072582006460013e-02	1.9170639250828504e-02	1.0338224345768018e-02	1.1864610107245860e-01	-1.5489454447708606e-01	-2.7213865927464963e-02	7.5424798515671965e-02	-2.4100061255214364e-01	2.9920944058253747e-02	3.8044162555597075e-02	2.5378811745526648e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-6.5797621108969095e-01	-3.4538191128906415e-01	-6.2246990771316391e-01	-3.8383004792126207e-01	-6.5455696023957521e-01	-5.3195386786055732e-01	-7.9500930044322893e-01	-5.9218119881504305e-01	-6.7229052094016284e-01	-7.6729941051129305e-02	8.1854860217316833e-02	6.1367763242122279e-02	1.9263191067744111e-02	1.0387101469557061e-02	1.1922263888873631e-01	-1.5564990017574859e-01	-2.7344393351561577e-02	7.5789570634679351e-02	-2.4215170207954664e-01	3.0064331571571304e-02	3.8227187320844895e-02	2.5316304699394370e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-6.6116614813892782e-01	-3.4771594545448087e-01	-6.2473153122894676e-01	-3.8595429682246668e-01	-6.5913525455401745e-01	-5.3638985022128916e-01	-7.9945916030738517e-01	-5.9163433884129280e-01	-6.7306600626758528e-01	-7.7102096778437934e-02	8.2249840850675104e-02	6.1661794560164511e-02	1.9355343333057402e-02	1.0435536696636128e-02	1.1979764294367368e-01	-1.5640394759704854e-01	-2.7474187277225684e-02	7.6152894902835444e-02	-2.4329540637920113e-01	3.0206860085115091e-02	3.8409330868135270e-02	2.5254156190700381e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-6.6435536134367734e-01	-3.5005920254287454e-01	-6.2697057178180760e-01	-3.8809032348355582e-01	-6.6373530112005485e-01	-5.4085759011446644e-01	-8.0391514694634103e-01	-5.9102496611659561e-01	-6.7379478157727257e-01	-7.7473609816745254e-02	8.2643769361551669e-02	6.1954596003248645e-02	1.9447064926353723e-02	1.0483515964260306e-02	1.2037095958009691e-01	-1.5715652369329200e-01	-2.7603213995723262e-02	7.6514640878662582e-02	-2.4443151353621662e-01	3.0348483185516605e-02	3.8590554249834229e-02	2.5192369476466481e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-6.6754336150579441e-01	-3.5241145033283100e-01	-6.2918632788735396e-01	-3.9023811159262151e-01	-6.6835659502222922e-01	-5.4535685400158496e-01	-8.0837660154334579e-01	-5.9035282266376898e-01	-6.7447656683402291e-01	-7.7844398380032015e-02	8.3036562225071026e-02	6.2246086119033289e-02	1.9538323996931773e-02	1.0531025197208747e-02	1.2094243160025406e-01	-1.5790746226634897e-01	-2.7731439297732460e-02	7.6874674674441881e-02	-2.4555981482933378e-01	3.0489153804384130e-02	3.8770818129943242e-02	2.5130947836142639e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-6.7072964998932172e-01	-3.5477244588455858e-01	-6.3137809609359408e-01	-3.9239764158396445e-01	-6.7299860551372670e-01	-5.4988738972533657e-01	-8.1284284878588842e-01	-5.8961767761270834e-01	-6.7511109980209150e-01	-7.8214378871729745e-02	8.3428134659770947e-02	6.2536181963517803e-02	1.9629087960246198e-02	1.0578050314708714e-02	1.2151189825190357e-01	-1.5865659397570589e-01	-2.7858828466155658e-02	7.7232858926484196e-02	-2.4668010491253034e-01	3.0628824231009447e-02	3.8950082780800088e-02	2.5069894571345483e+00
