# Parameters
$ K = 5
$ N = 9
$ M = 21
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	a16	a17	a18	a19	a20	a21	E
0	1.0000000000000000e+00	0	-6.4203212900804374e-01	-3.3385749921234104e-01	-6.1084740408301452e-01	-3.7338582497798334e-01	-6.3200771198201700e-01	-5.1025724753475843e-01	-7.7287381658812682e-01	-5.9398867560361213e-01	-6.6772347382114650e-01	-7.4862259330762640e-02	7.9867008632182171e-02	5.9881904632133470e-02	1.8797033565372486e-02	1.0138577320443555e-02	1.1632756245578901e-01	-1.5186318937495635e-01	-2.6685078289333423e-02	7.3953721611605169e-02	-2.3632674188971681e-01	2.9339708717075610e-02	3.7304016827940635e-02	2.0765875381394170e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-6.4520881284420883e-01	-3.3640111797952227e-01	-6.1292610352061749e-01	-3.7553229598165372e-01	-6.3701407356802653e-01	-5.1524387459816456e-01	-7.7750908770885130e-01	-5.9243035210184303e-01	-6.6777542688708147e-01	-7.5236220307763002e-02	8.0265936193311044e-02	6.0180660287725465e-02	1.8890764436568178e-02	1.0189028013223035e-02	1.1690855988730418e-01	-1.5262187608860528e-01	-2.6818286625890451e-02	7.4322783938864725e-02	-2.3750410028667238e-01	2.9485847192253091e-02	3.7490200128795670e-02	2.0714091778787052e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-6.4838771758210656e-01	-3.3896698182885104e-01	-6.1497904085929478e-01	-3.7769365892976081e-01	-6.4206181584343924e-01	-5.2027327517715793e-01	-7.8215601167246762e-01	-5.9080760584755998e-01	-6.6779458586608742e-01	-7.5609419486957138e-02	8.0663994808075234e-02	6.0478047448609462e-02	1.8983961227086642e-02	1.0238985166545573e-02	1.1748816581635928e-01	-1.5337918641119155e-01	-2.6951046511751873e-02	7.4690332711857793e-02	-2.3867278126654773e-01	2.9630825789417184e-02	3.7675689913678562e-02	2.0662572217791983e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-6.5156843863357472e-01	-3.4155526319706703e-01	-6.1700539367244023e-01	-3.7986997879101253e-01	-6.4715086785761655e-01	-5.2534539192103580e-01	-7.8681399503201599e-01	-5.8912026293597208e-01	-6.6778127289886935e-01	-7.5981763433654217e-02	8.1061102445310701e-02	6.0773973598395210e-02	1.9076584949957121e-02	1.0288435049877000e-02	1.1806621043398992e-01	-1.5413494039300019e-01	-2.7083336012514232e-02	7.5056212847495266e-02	-2.3983259752589495e-01	2.9774584221681909e-02	3.7860455817398858e-02	2.0611319523992275e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-6.5475056371655571e-01	-3.4416613100253551e-01	-6.1900433320965953e-01	-3.8206131830563644e-01	-6.5228113519488717e-01	-5.3046015034412830e-01	-7.9148242717439310e-01	-5.8736816693084148e-01	-6.6773582877082793e-01	-7.6353156431988478e-02	8.1457175668480958e-02	6.1068344383717339e-02	1.9168595601211535e-02	1.0337363932644113e-02	1.1864251893359447e-01	-1.5488895397618127e-01	-2.7215132604052481e-02	7.5420264407658116e-02	-2.4098336570675449e-01	2.9917061316685381e-02	3.8044466861194066e-02	2.0560336550494687e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-6.5793367288099036e-01	-3.4679975023370385e-01	-6.2097502482411815e-01	-3.8426773785995016e-01	-6.5745249904348291e-01	-5.3561745821967521e-01	-7.9616068018785535e-01	-5.8555117895832165e-01	-6.6765861259989379e-01	-7.6723500462407862e-02	8.1852129642918492e-02	6.1361063614376432e-02	1.9259952148886969e-02	1.0385758088887760e-02	1.1921691142771494e-01	-1.5564103896584397e-01	-2.7346413139452849e-02	7.5782322522265619e-02	-2.4212490651694418e-01	3.0058195036234539e-02	3.8227691419900831e-02	2.0509626177810376e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-6.6111733853958576e-01	-3.4945628151701391e-01	-6.2291662842370665e-01	-3.8648929535726056e-01	-6.6266481524789944e-01	-5.4081720496002850e-01	-8.0084810873937673e-01	-5.8366917779334415e-01	-6.6755000149265198e-01	-7.7092695180077803e-02	8.2245878144430420e-02	6.1652033265096592e-02	1.9350612522675125e-02	1.0433603801922750e-02	1.1978920286647902e-01	-1.5639100300316708e-01	-2.7477153814805016e-02	7.6142217314615207e-02	-2.4325704484568675e-01	3.0197922497590405e-02	3.8410097187935442e-02	2.0459191313716096e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-6.6430112550345621e-01	-3.5213588066384338e-01	-6.2482829894650149e-01	-3.8872604608509720e-01	-6.6791791334528949e-01	-5.4605926098328517e-01	-8.0554404996238116e-01	-5.8172205993912174e-01	-6.6741039016853609e-01	-7.7460637894261442e-02	8.2638333569319516e-02	6.1941153478966386e-02	1.9440533604274394e-02	1.0480887369002182e-02	1.2035920295795637e-01	-1.5713864954063295e-01	-2.7607330133877919e-02	7.6499773829262860e-02	-2.4437960987439150e-01	3.0336179996430422e-02	3.8591651144112483e-02	2.0409034893094531e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-6.6748459102264879e-01	-3.5483869819603048e-01	-6.2670918686098209e-01	-3.9097804257880181e-01	-6.7321159558652066e-01	-5.5134347706649944e-01	-8.1024782335537304e-01	-5.7970973970035344e-01	-6.6724019055194217e-01	-7.7827223548738722e-02	8.3029406945874185e-02	6.2228322572626872e-02	1.9529671218503165e-02	1.0527595105984697e-02	1.2092671609069135e-01	-1.5788377781950902e-01	-2.7736916871706818e-02	7.6854811962721703e-02	-2.4549243518242783e-01	3.0472903031525066e-02	3.8772319515333588e-02	2.0359159877753408e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-6.7066728483151428e-01	-3.5756487884962640e-01	-6.2855843869147454e-01	-3.9324533448146054e-01	-6.7854563594261463e-01	-5.5666968368567693e-01	-8.1495873069201930e-01	-5.7763214925075768e-01	-6.6703983133214240e-01	-7.8192344703329392e-02	8.3419007947379609e-02	6.2513437043270809e-02	1.9617980125233744e-02	1.0573713352002223e-02	1.2149154125868732e-01	-1.5862618284969240e-01	-2.7865888037124236e-02	7.7207146397271692e-02	-2.4659535884772696e-01	3.0608026331160203e-02	3.8952067739184512e-02	2.0309569256222249e+00
