# Parameters
$ K = 5
$ N = 9
$ M = 21
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	a16	a17	a18	a19	a20	a21	E
0	1.0000000000000000e+00	0	-6.8097953441175463e-01	-2.6844773707856823e-01	-7.8657952634538664e-01	-1.5275266863067771e+00	-3.8859963750542575e-01	-2.8327676138768271e-01	-3.9141890674028190e-01	-4.4975548705661916e-01	-5.9578663083727401e-01	1.1146664157887702e-01	1.4678869496194785e-01	8.3791174810185207e-02	6.2433488499921176e-02	2.6484157089128701e-01	3.8442630260427230e-01	1.4486754020846151e-01	7.1409829498854285e-02	1.8424717920043659e-01	3.3054976368650452e-01	1.0304809116127193e-01	1.5844571006657165e-01	2.0765875381394170e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-6.9011201387633525e-01	-2.7972384395938532e-01	-7.9239872900307418e-01	-1.5387303753506558e+00	-3.9832328205566503e-01	-2.9145255835348383e-01	-4.0013610668243704e-01	-4.6096977288208235e-01	-6.0407138580918529e-01	1.1201436552371746e-01	1.4752131160615833e-01	8.4203388136476251e-02	6.2742099348340186e-02	2.6616358567504655e-01	3.8634577335889603e-01	1.4559092424107481e-01	7.1768719833812888e-02	1.8517019328739709e-01	3.3219661375166237e-01	1.0356455505609012e-01	1.5923767154471807e-01	2.0714253193188248e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-6.9939924025027622e-01	-2.9128946711565162e-01	-7.9832308666411023e-01	-1.5498962249155952e+00	-4.0836529874339672e-01	-2.9983464604868898e-01	-4.0905634167704524e-01	-4.7241892002403396e-01	-6.1253784695933366e-01	1.1254223544689240e-01	1.4825090695380774e-01	8.4601647429590102e-02	6.3043282571774301e-02	2.6748059779073458e-01	3.8825912732527323e-01	1.4631215023523983e-01	7.2131183787209646e-02	1.8609651267363547e-01	3.3383081567761969e-01	1.0408337926656561e-01	1.6002881594893234e-01	2.0663211561876311e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-7.0884278958415081e-01	-3.0315012064947200e-01	-8.0435581356663810e-01	-1.5610195979380834e+00	-4.1873203870127546e-01	-3.0842876798975694e-01	-4.1818260310137578e-01	-4.8410601917675611e-01	-6.2118979580635392e-01	1.1304928137582053e-01	1.4897690027869986e-01	8.4985236007775550e-02	6.3336550277039869e-02	2.6879163776249559e-01	3.9016510087579792e-01	1.4703081924996797e-01	7.2497036976113302e-02	1.8702572741684553e-01	3.3545103960559836e-01	1.0460442071074552e-01	1.6081869480133337e-01	2.0612743731644900e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-7.1844416326243643e-01	-3.1531121096961162e-01	-8.1050016837765504e-01	-1.5720957493963201e+00	-4.2942970080852000e-01	-3.1724074274389802e-01	-4.2751780397675115e-01	-4.9603400749573734e-01	-6.3003097169004507e-01	1.1353451110647120e-01	1.4969867016199107e-01	8.5353419465525354e-02	6.3621392236575341e-02	2.7009567432502668e-01	3.9206233151888009e-01	1.4774650019194080e-01	7.2866064984662193e-02	1.8795738058204914e-01	3.3705588119630658e-01	1.0512751756458869e-01	1.6160682594763653e-01	2.0562842821540750e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-7.2820477933949213e-01	-3.2777801110785548e-01	-8.1675944778132570e-01	-1.5831198252008964e+00	-4.4046430342448784e-01	-3.2627645254650195e-01	-4.3706476705932962e-01	-5.0820564754159037e-01	-6.3906505680419845e-01	1.1399691033536630e-01	1.5041555236529400e-01	8.5705445669060229e-02	6.3897275023675523e-02	2.7139161162582054e-01	3.9394935203150550e-01	1.4845872769704641e-01	7.3238021155430350e-02	1.8889096490549759e-01	3.3864385833384791e-01	1.0565248783540933e-01	1.6239269152834734e-01	2.0513501819414901e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-7.3812596320223700e-01	-3.4055563295194641e-01	-8.2313697916305373e-01	-1.5940868609726542e+00	-4.5184165390807002e-01	-3.3554183040596586e-01	-4.4682621202948691e-01	-5.2062350475789010e-01	-6.4829565982037518e-01	1.1443544284243172e-01	1.5112683764827031e-01	8.6040544784264386e-02	6.4163641139031169e-02	2.7267828639119540e-01	3.9582458441823609e-01	1.4916699992242838e-01	7.3612624284659214e-02	1.8982591930887016e-01	3.4021340778636688e-01	1.0617912785855109e-01	1.6317573586349557e-01	2.0464713575481439e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-7.4820893752030582e-01	-3.5364899730489446e-01	-8.2963611232002243e-01	-1.6049917806941245e+00	-4.6356731582719385e-01	-3.4504284558434672e-01	-4.5680474173408259e-01	-5.3328992343014203e-01	-6.5772629802502858e-01	1.1484905072943734e-01	1.5183176953649222e-01	8.6357929340587627e-02	6.4419908133124398e-02	2.7395446506760968e-01	3.9768633371410944e-01	1.4987077625154474e-01	7.3989556223704789e-02	1.9076162526662852e-01	3.4176288183809983e-01	1.0670721071622981e-01	1.6395536325232249e-01	2.0416470795487309e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-7.5845481144426896e-01	-3.6706280168491545e-01	-8.3626021012703777e-01	-1.6158293952214184e+00	-4.7564657376813929e-01	-3.5478548733941673e-01	-4.6700282743635657e-01	-5.4620700107719911e-01	-6.6736037789325753e-01	1.1523665471921236e-01	1.5252954204662875e-01	8.6656794334801654e-02	6.4665467729835238e-02	2.7521884095158422e-01	3.9953278165292883e-01	1.5056947491588482e-01	7.4368459390233371e-02	1.9169740303112071e-01	3.4329054490992345e-01	1.0723648457797764e-01	1.6473093569030467e-01	2.0368766033490617e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-7.6886456901277556e-01	-3.8080148578634693e-01	-8.4301263808497218e-01	-1.6265944006441848e+00	-4.8808439566183581e-01	-3.6477574681162728e-01	-4.7742279302917651e-01	-5.5937656123174273e-01	-6.7720117402443059e-01	1.1559715452129572e-01	1.5321929737742035e-01	8.6936317378896233e-02	6.4899684957498247e-02	2.7647003132354353e-01	4.0136198022688646e-01	1.5126247053828379e-01	7.4748934194052513e-02	1.9263250772202176e-01	3.4479457018814980e-01	1.0776667096270928e-01	1.6550177050697829e-01	2.0321591684246996e+00
