# Parameters
$ K = 5
$ N = 15
$ M = 37
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	a16	a17	a18	a19	a20	a21	a22	a23	a24	a25	a26	a27	a28	a29	a30	a31	a32	a33	a34	a35	a36	a37	E
0	1.0000000000000000e+00	0	-3.4771131462163130e-01	-2.5764097393245400e-01	-4.9168931961364126e-01	-8.8107635237934645e-01	-5.1102530048032480e-01	-8.8775134189333693e-01	-4.9249190978047269e-01	-4.8311364541404500e-01	-3.3997163082217802e-01	-7.8997497495642721e-01	-5.9993049627141681e-01	-4.2982948000367988e-01	-7.3791074998801853e-01	-8.9320138809643801e-01	-4.4880893763469565e-01	2.0725865650131503e-01	1.6666631988648248e-01	1.8090521976934244e-02	4.1914564025329580e-02	5.9305151912843551e-02	1.4429256217885614e-01	2.3528760272797317e-01	-4.8471569385496016e-02	-5.5735874586891117e-02	-9.9300060901209658e-02	-1.2180324287666791e-01	9.0574221845172942e-02	-3.3234460567438595e-01	2.5922212214406193e-01	1.9121988666841894e-01	1.4613237726567920e-02	8.9435372504708760e-02	-5.8707702431067118e-03	-1.0484540743444878e-01	-3.3394610728882661e-02	-2.7487924291348543e-02	-2.4872581805677446e-02	2.7464622764985855e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-3.5440607162787569e-01	-2.6426920097327372e-01	-4.9594586156211429e-01	-8.8754990701644432e-01	-5.1483081296324884e-01	-8.9443860223275984e-01	-4.9555521916842388e-01	-4.8015870852547315e-01	-3.4272508687999981e-01	-7.9259393332563710e-01	-6.0383829164052971e-01	-4.3064194709668552e-01	-7.4087058389765903e-01	-9.0034437797510480e-01	-4.4998045045887736e-01	2.0829093169625074e-01	1.6749960766545438e-01	1.8180490875734520e-02	4.2123936156599102e-02	5.9601566677464808e-02	1.4501418000802446e-01	2.3646322522230387e-01	-4.8714221502190284e-02	-5.6014496077957936e-02	-9.9794566873728160e-02	-1.2240990300494656e-01	9.1024767331697648e-02	-3.3399596280167765e-01	2.6051497138919649e-01	1.9216786480469597e-01	1.4685578745400978e-02	8.9880836920995660e-02	-5.9026564866789012e-03	-1.0536812371108169e-01	-3.3560923417534333e-02	-2.7624998707668109e-02	-2.4996671482681709e-02	2.7396222384390301e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-3.6120652077778076e-01	-2.7100306649067485e-01	-5.0027420882576057e-01	-8.9404477382898673e-01	-5.1867025844282755e-01	-9.0114667903447732e-01	-4.9867053340223083e-01	-4.7702578576895910e-01	-3.4542096849313514e-01	-7.9518056759040623e-01	-6.0776660122434278e-01	-4.3144165437477228e-01	-7.4377255121625718e-01	-9.0747550337349503e-01	-4.5114500950534009e-01	2.0931478518986602e-01	1.6833260797393307e-01	1.8269453217382721e-02	4.2332856853009283e-02	5.9897729786991150e-02	1.4573599538320570e-01	2.3763697114013285e-01	-4.8957450714118680e-02	-5.6292996582756667e-02	-1.0028496753571098e-01	-1.2301172562811012e-01	9.1470479822952450e-02	-3.3562607397608379e-01	2.6180121875373996e-01	1.9309920537864572e-01	1.4756427342194687e-02	9.0322728164426436e-02	-5.9396997811126317e-03	-1.0588770747340033e-01	-3.3725855153141665e-02	-2.7761315248959206e-02	-2.5120199105240305e-02	2.7328345426545497e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-3.6811291352212422e-01	-2.7784310566729425e-01	-5.0467580723969807e-01	-9.0055984618817952e-01	-5.2254371798998955e-01	-9.0787434796147570e-01	-5.0183914294324217e-01	-4.7371364481432210e-01	-3.4805580202398329e-01	-7.9773443896076046e-01	-6.1171518406118885e-01	-4.3222856631246548e-01	-7.4661590532376043e-01	-9.1459167020445986e-01	-4.5230258978685700e-01	2.1032962622920459e-01	1.6916500895419015e-01	1.8357349186651026e-02	4.2541248438009674e-02	6.0193596133109817e-02	1.4645783241467067e-01	2.3880845943709647e-01	-4.9201238967724735e-02	-5.6571368351824559e-02	-1.0077108763937576e-01	-1.2360852123431691e-01	9.1911081070209413e-02	-3.3723417184933668e-01	2.6308075380612717e-01	1.9401331546204253e-01	1.4825719909733703e-02	9.0760819799121123e-02	-5.9820376252775155e-03	-1.0640399156772094e-01	-3.3889314395606607e-02	-2.7896832230087435e-02	-2.5243141383307677e-02	2.7260993475865085e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-3.7512542223698137e-01	-2.8478979138740768e-01	-5.0915206902826859e-01	-9.0709397693921634e-01	-5.2645125878237642e-01	-9.1462032839029750e-01	-5.0506233552964086e-01	-4.7022118866200052e-01	-3.5062608252595462e-01	-8.0025513736751241e-01	-6.1568378659274614e-01	-4.3300264847645537e-01	-7.4939991569156528e-01	-9.2168972430555829e-01	-4.5345317465711421e-01	2.1133484730631086e-01	1.6999648214372434e-01	1.8444117478962678e-02	4.2749029684620854e-02	6.0489119790867484e-02	1.4717950534005367e-01	2.3997729157910849e-01	-4.9445566968117728e-02	-5.6849603643239391e-02	-1.0125275165184949e-01	-1.2420009814302577e-01	9.2346285235396841e-02	-3.3881949487693802e-01	2.6435347732008441e-01	1.9490960194628293e-01	1.4893392240031469e-02	9.1194880020465718e-02	-6.0298061163111330e-03	-1.0691680809566781e-01	-3.4051208046232143e-02	-2.8031507312903541e-02	-2.5365475167598534e-02	2.7194168087837576e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-3.8224413594435591e-01	-2.9184352912433692e-01	-5.1370436732827074e-01	-9.1364597761960931e-01	-5.3039293343474481e-01	-9.2138328162627725e-01	-5.0834139354130536e-01	-4.6654746106750433e-01	-3.5312827868578212e-01	-8.0274228239956280e-01	-6.1967214237550317e-01	-4.3376386740389739e-01	-7.5212386608427961e-01	-9.2876645350008824e-01	-4.5459675604243888e-01	2.1232982400310904e-01	1.7082668190584718e-01	1.8529695294864784e-02	4.2956115694321506e-02	6.0784254015806692e-02	1.4790081809967670e-01	2.4114305090366370e-01	-4.9690414103747610e-02	-5.7127694580767337e-02	-1.0172978386282926e-01	-1.2478626229787500e-01	9.2775798781801283e-02	-3.4038128810342733e-01	2.6561930142872286e-01	1.9578747212381070e-01	1.4959379581986017e-02	9.1624671641210326e-02	-6.0831396925004238e-03	-1.0742598859466782e-01	-3.4211441512907816e-02	-2.8165297503095214e-02	-2.5487177465873471e-02	2.7127870787426760e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-3.8946905591186781e-01	-2.9900465157204326e-01	-5.1833403045306936e-01	-9.2021461766988022e-01	-5.3436877931415006e-01	-9.2816180909327606e-01	-5.1167759120304002e-01	-4.6269165198423745e-01	-3.5555883802034127e-01	-8.0519552418623752e-01	-6.2367997178975443e-01	-4.3451219050105738e-01	-7.5478705260445356e-01	-9.3581858978697252e-01	-4.5573333466666605e-01	2.1331391485691026e-01	1.7165524485882902e-01	1.8614018336513327e-02	4.3162417774804708e-02	6.1078951241661954e-02	1.4862156390401299e-01	2.4230530197580555e-01	-4.9935758368507818e-02	-5.7405632998847593e-02	-1.0220200849321955e-01	-1.2536681703880317e-01	9.3199320370428398e-02	-3.4191880393838420e-01	2.6687814973873025e-01	1.9664633428579475e-01	1.5023616702288691e-02	9.2049952083687880e-02	-6.1421708698785908e-03	-1.0793136422408411e-01	-3.4369918780436493e-02	-2.8298159146766588e-02	-2.5608225458668987e-02	2.7062103067415819e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-3.9680009113346842e-01	-3.0627341301864741e-01	-5.2304233589736404e-01	-9.2679862363704424e-01	-5.3837881784024477e-01	-9.3495445050078363e-01	-5.1507219162189988e-01	-4.5865310301839401e-01	-3.5791419232576260e-01	-8.0761454421968237e-01	-6.2770698174649187e-01	-4.3524758596476892e-01	-7.5738878158401590e-01	-9.4284281165732031e-01	-4.5686292026861774e-01	2.1428646124857093e-01	1.7248178930543090e-01	1.8697020806325047e-02	4.3367843316892918e-02	6.1373163078651691e-02	1.4934152479414647e-01	2.4346358994082715e-01	-5.0181576281306012e-02	-5.7683410274089762e-02	-1.0266924980480298e-01	-1.2594156285315120e-01	9.3616540762840025e-02	-3.4343130292135804e-01	2.6812995740236029e-01	1.9748559833588980e-01	1.5086037949604027e-02	9.2470473378531204e-02	-6.2070299729980244e-03	-1.0843276595656016e-01	-3.4526542486031021e-02	-2.8430047926735220e-02	-2.5728596514403044e-02	2.6996866386695535e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-4.0423705369381341e-01	-3.1364998346087458e-01	-5.2783050408333010e-01	-9.3339667837154761e-01	-5.4242305377108135e-01	-9.4175968199176940e-01	-5.1852644365462641e-01	-4.5443131288901939e-01	-3.6019076337574107e-01	-8.0999905611241174e-01	-6.3175286539257980e-01	-4.3597002272914187e-01	-7.5992836732718183e-01	-9.4983574653528080e-01	-4.5798553181163437e-01	2.1524678731544386e-01	1.7330591466483491e-01	1.8778635407958200e-02	4.3572295670936366e-02	6.1666840312403340e-02	1.5006047119621174e-01	2.4461743987598583e-01	-5.0427842803157832e-02	-5.7961017142999435e-02	-1.0313133221101607e-01	-1.2651029710559489e-01	9.4027142731337485e-02	-3.4491805447397672e-01	2.6937467114498492e-01	1.9830467641986488e-01	1.5146577322032671e-02	9.2885982170277340e-02	-6.2778448603798744e-03	-1.0893002477409829e-01	-3.4681213999999447e-02	-2.8560918858540781e-02	-2.5848268203788220e-02	2.6932162168495539e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-4.1177965401976496e-01	-3.2113444245960865e-01	-5.3269969185011667e-01	-9.4000742021836403e-01	-5.4650147447483088e-01	-9.4857591427492882e-01	-5.2204157860150591e-01	-4.5002594288557901e-01	-3.6238496886504773e-01	-8.1234880628509798e-01	-6.3581730181464036e-01	-4.3667947043996397e-01	-7.6240512971064467e-01	-9.5679397334042848e-01	-4.5910119768463559e-01	2.1619419989135386e-01	1.7412720090918996e-01	1.8858793349789668e-02	4.3775674023053462e-02	6.1959932903547753e-02	1.5077816147092463e-01	2.4576635614378578e-01	-5.0674531251870221e-02	-5.8238443505686660e-02	-1.0358808038893051e-01	-1.2707281374688262e-01	9.4430800977431187e-02	-3.4637833763753123e-01	2.7061224924603400e-01	1.9910298357089556e-01	1.5205168537861725e-02	9.3296219730264848e-02	-6.3547406451793815e-03	-1.0942297186835705e-01	-3.4833833511618902e-02	-2.8690726286162482e-02	-2.5967218313484947e-02	2.6867991798559046e+00
