# Parameters
$ K = 1
$ N = 9
$ M = 21
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	a16	a17	a18	a19	a20	a21	E
0	1.0000000000000000e+00	0	-6.3352039739879884e-01	-1.0884640366532590e+00	-6.6384641829487834e-01	-5.9469925803631218e-01	-3.1406625576450958e-01	-6.8736669784086601e-01	-5.4609800277149578e-01	-4.3080800664928676e-01	-3.5432257796782501e-01	1.1527364030847712e-01	2.7261960734725443e-01	1.4367398959211747e-01	7.7048494945154700e-02	7.9022976133173661e-02	8.1347255489942719e-02	1.5867655324113999e-01	1.6650885090729722e-01	1.0525525235769630e-01	6.5893827010696002e-02	1.0096421331644340e-01	1.0392273177144326e-01	0
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-6.3665986299861410e-01	-1.0938242789825674e+00	-6.6715652180855101e-01	-5.9766426343646639e-01	-3.1563193831849601e-01	-6.9079490205779370e-01	-5.4882575586213267e-01	-4.3295812994800470e-01	-3.5609648194131166e-01	1.1584778793509803e-01	2.7397164294865278e-01	1.4439154787800129e-01	7.7433224449686325e-02	7.9417810653700516e-02	8.1750724556535523e-02	1.5946300038789790e-01	1.6734185367051754e-01	1.0578070625342388e-01	6.6223477520194668e-02	1.0146749098901307e-01	1.0444201839505210e-01	0
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-6.3974162916474819e-01	-1.0990166095474916e+00	-6.7044767317539489e-01	-6.0061165071780898e-01	-3.1718798063581943e-01	-6.9420515916603920e-01	-5.5154765167865138e-01	-4.3510004703454264e-01	-3.5787488172858556e-01	1.1641734888336830e-01	2.7530098429979255e-01	1.4510737847560246e-01	7.7816868967916453e-02	7.9812033592858891e-02	8.2147490385789029e-02	1.6023522461673276e-01	1.6817570839240945e-01	1.0630442988325746e-01	6.6553464953251387e-02	1.0196756985268093e-01	1.0496058581563901e-01	0
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-6.4276355945292785e-01	-1.1040354511551680e+00	-6.7371882302594932e-01	-6.0354045710089732e-01	-3.1873386383879981e-01	-6.9759642673042310e-01	-5.5426310808492540e-01	-4.3723319230952273e-01	-3.5965764525335253e-01	1.1698210419734498e-01	2.7660678380124742e-01	1.4582132322489014e-01	7.8199339066880216e-02	8.0205567707364436e-02	8.2537301281604428e-02	1.6099270124340828e-01	1.6901031631884658e-01	1.0682629368262049e-01	6.6883749989494090e-02	1.0246428055026706e-01	1.0547833524711012e-01	0
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-6.4572352455075210e-01	-1.1088753122153241e+00	-6.7696891338564391e-01	-6.0644970915351826e-01	-3.2026906296902374e-01	-7.0096764989466764e-01	-5.5697153371663544e-01	-4.3935699163251557e-01	-3.6144463702459978e-01	1.1754183421186290e-01	2.7788820381422935e-01	1.4653322186247145e-01	7.8580544191907450e-02	8.0598334497158169e-02	8.2919907949915272e-02	1.6173491009768867e-01	1.6984557716980769e-01	1.0734616644401061e-01	6.7214292534211573e-02	1.0295745203195571e-01	1.0599516647970246e-01	0
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-6.4861940533823259e-01	-1.1135307990157910e+00	-6.8019687841171961e-01	-6.0933842328170362e-01	-3.2179304722574037e-01	-7.0431776185945461e-01	-5.5967232811364864e-01	-4.4147086246344025e-01	-3.6323571811266786e-01	1.1809631877624932e-01	2.7914441834418613e-01	1.4724291208537854e-01	7.8960392706458118e-02	8.0990254221813329e-02	8.3295063959849605e-02	1.6246133645135749e-01	1.7068138917749995e-01	1.0786391537251358e-01	6.7545051721602703e-02	1.0344691165292315e-01	1.0651097791451263e-01	0
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-6.5144909600634704e-01	-1.1179966280707065e+00	-6.8340164515603452e-01	-6.1220560624649134e-01	-3.2330528021703120e-01	-7.0764568438801878e-01	-5.6236488186452060e-01	-4.4357421401602992e-01	-3.6503074612664105e-01	1.1864533748357105e-01	2.8037461473881914e-01	1.4795022961879328e-01	7.9338791934122521e-02	8.1381245918517836e-02	8.3662526208550553e-02	1.6317147195482512e-01	1.7151764912691456e-01	1.0837940614448846e-01	6.7875985918700990e-02	1.0393248527528917e-01	1.0702566660036920e-01	0
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-6.5421050722590013e-01	-1.1222676384956674e+00	-6.8658213435267146e-01	-6.1505025570644922e-01	-3.2480522022373282e-01	-7.1095032833939742e-01	-5.6504857676333020e-01	-4.4566644742357214e-01	-3.6682957519313319e-01	1.1918866990493124e-01	2.8157799539464001e-01	1.4865500828773073e-01	7.9715648202777684e-02	8.1771227421661916e-02	8.4022055387994843e-02	1.6386481557910593e-01	1.7235425239881466e-01	1.0889250296942729e-01	6.8207052729988046e-02	1.0441399737432355e-01	1.0753912827306700e-01	0
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-6.5690156935851729e-01	-1.1263388043622613e+00	-6.8973726122919599e-01	-6.1787136078585281e-01	-3.2629232047605450e-01	-7.1423059422944790e-01	-5.6772278597904580e-01	-4.4774695591712604e-01	-3.6863205593649001e-01	1.1972609582829431e-01	2.8275377946594271e-01	1.4935708009269685e-01	8.0090866890885973e-02	8.2160115384055238e-02	8.4373416452082295e-02	1.6454087455981678e-01	1.7319109301515528e-01	1.0940306865498194e-01	6.8538209002709488e-02	1.0489127114882520e-01	1.0805125739697730e-01	0
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-6.5952023570119966e-01	-1.1302052469829404e+00	-6.9286593634030302e-01	-6.2066790266842475e-01	-3.2776602944281541e-01	-7.1748537281966940e-01	-5.7038687423761514e-01	-4.4981512501639609e-01	-3.7043803546048271e-01	1.2025739550129309e-01	2.8390120456984824e-01	1.5005627528932611e-01	8.0464352475915435e-02	8.2547825299799496e-02	8.4716379082212093e-02	1.6519916533973131e-01	1.7402806368692547e-01	1.0991096467514640e-01	6.8869410832905695e-02	1.0536412863558076e-01	1.0856194720904329e-01	0
2.5000000000000001e-02	9.7499999999999998e-01	2.5000000000000001e-02	-6.6206448575547661e-01	-1.1338622470758408e+00	-6.9596706642252293e-01	-6.2343885521642017e-01	-3.2922579113319683e-01	-7.2071354573380431e-01	-5.7304019801694073e-01	-4.5187033273343485e-01	-3.7224735733150888e-01	1.2078234987744038e-01	2.8501952848089879e-01	1.5075242247200177e-01	8.0836008584859023e-02	8.2934271528836506e-02	8.5050718149511872e-02	1.6583921450632730e-01	1.7486505586440337e-01	1.1041605124157622e-01	6.9200613572169431e-02	1.0583239082779979e-01	1.0907108976516493e-01	0
2.7500000000000000e-02	9.7250000000000003e-01	2.7500000000000000e-02	-6.6453232851180133e-01	-1.1373052567582402e+00	-6.9903955526856965e-01	-6.2618318561481978e-01	-3.3067104541087489e-01	-7.2391398610215596e-01	-5.7568210575489731e-01	-4.5391194978932625e-01	-3.7405986156337989e-01	1.2130074086514431e-01	2.8610803080852731e-01	1.5144534866144602e-01	8.1205738046822365e-02	8.3319367323193852e-02	8.5376214171850151e-02	1.6646055972068763e-01	1.7570195978980599e-01	1.1091818737801684e-01	6.9531771835141754e-02	1.0629587779740980e-01	1.0957857598897505e-01	0
2.9999999999999999e-02	9.6999999999999997e-01	2.9999999999999999e-02	-6.6692180573959992e-01	-1.1405299113166334e+00	-7.0208230461984578e-01	-6.2889985504031898e-01	-3.3210122832037237e-01	-7.2708555923347540e-01	-5.7831193807053227e-01	-4.5593933984399360e-01	-3.7587538460371439e-01	1.2181235157890183e-01	2.8716601465062830e-01	1.5213487939626791e-01	8.1573442947646679e-02	8.3703024854944172e-02	8.5692653763733903e-02	1.6706275063405920e-01	1.7653866455231362e-01	1.1141723099781017e-01	6.9862839507755473e-02	1.0675440882108633e-01	1.1008429572300021e-01	0
3.2500000000000001e-02	9.6750000000000003e-01	3.2500000000000001e-02	-6.6923099527304508e-01	-1.1435320407010885e+00	-7.0509421507555259e-01	-6.3158781935474062e-01	-3.3351577242545166e-01	-7.3022712331423056e-01	-5.8092902799855839e-01	-4.5795185973923008e-01	-3.7769375932199650e-01	1.2231696659202568e-01	2.8819280821637983e-01	1.5282083882844114e-01	8.1939024686525586e-02	8.4085155245893495e-02	8.5999830077182288e-02	1.6764534978834400e-01	1.7737505814544427e-01	1.1191303898443652e-01	7.0193769756236021e-02	1.0720780250988082e-01	1.1058813778219703e-01	0
3.5000000000000003e-02	9.6499999999999997e-01	3.5000000000000003e-02	-6.7145801428245366e-01	-1.1463076806915482e+00	-7.0807418701679903e-01	-6.3424602982242162e-01	-3.3491410715932518e-01	-7.3333753013496839e-01	-5.8353270123724432e-01	-4.5994885975507560e-01	-3.7951481499933937e-01	1.2281437219024353e-01	2.8918776641145250e-01	1.5350304982268120e-01	8.2302384034573378e-02	8.4465668599012139e-02	8.6297543231661528e-02	1.6820793349678684e-01	1.7821102752674570e-01	1.1240546727504644e-01	7.0524515036867741e-02	1.0765587694230112e-01	1.1108999000984940e-01	0
3.7499999999999999e-02	9.6250000000000002e-01	3.7499999999999999e-02	-6.7360102252101861e-01	-1.1488530836840847e+00	-7.1102112154404751e-01	-6.3687343385109030e-01	-3.3629565918645199e-01	-7.3641562584347042e-01	-5.8612227640977632e-01	-4.6192968387959615e-01	-3.8133837731998682e-01	1.2330435662549252e-01	2.9015027237875268e-01	1.5418133405967685e-01	8.2663421195293366e-02	8.4844474031617767e-02	8.6585600731181822e-02	1.6875009270114030e-01	1.7904645867977470e-01	1.1289437094692525e-01	7.0855027106532145e-02	1.0809844980068797e-01	1.1158973933580502e-01	0
4.0000000000000001e-02	9.5999999999999996e-01	4.0000000000000001e-02	-6.7565822553648847e-01	-1.1511647290458842e+00	-7.1393392142619383e-01	-6.3946897575564565e-01	-3.3765985277565452e-01	-7.3946025172426566e-01	-5.8869706533914834e-01	-4.6389367009214461e-01	-3.8316426836462048e-01	1.2378671036922348e-01	2.9107973898792550e-01	1.5485551214312757e-01	8.3022035866892371e-02	8.5221479710316683e-02	8.6863817866676629e-02	1.6927143380163517e-01	1.7988123667832057e-01	1.1337960430683008e-01	7.1185257034025312e-02	1.0853533851072278e-01	1.1208727183702578e-01	0
4.2500000000000003e-02	9.5750000000000002e-01	4.2500000000000003e-02	-6.7762787783733691e-01	-1.1532393329887767e+00	-7.1681149205955053e-01	-6.4203159754422234e-01	-3.3900611018425308e-01	-7.4247024500406855e-01	-5.9125637333661663e-01	-4.6584015066011120e-01	-3.8499230660547573e-01	1.2426122636452192e-01	2.9197561026694752e-01	1.5552540371052620e-01	8.3378127306381708e-02	8.5596592887709225e-02	8.7132018101828190e-02	1.6977157945614363e-01	1.8071524575283288e-01	1.1386102098312777e-01	7.1515155212157552e-02	1.0896636038389342e-01	1.1258247280041948e-01	0
4.4999999999999998e-02	9.5499999999999996e-01	4.4999999999999998e-02	-6.7950828600295610e-01	-1.1550738579126438e+00	-7.1965274243496358e-01	-6.4456023972582421e-01	-3.4033385205292133e-01	-7.4544443968255147e-01	-5.9379949950372735e-01	-4.6776845244920373e-01	-3.8682230690333969e-01	1.2472770027634866e-01	2.9283736276930616e-01	1.5619082754761754e-01	8.3731594395399969e-02	8.5969719940859654e-02	8.7390033440549422e-02	1.7025016934502782e-01	1.8154836935900531e-01	1.1433847402065754e-01	7.1844671370640573e-02	1.0939133276273645e-01	1.1307522678791615e-01	0
4.7500000000000001e-02	9.5250000000000001e-01	4.7500000000000001e-02	-6.8129781172747639e-01	-1.1566655211718517e+00	-7.2245658611129415e-01	-6.4705384213877515e-01	-3.4164249781089406e-01	-7.4838166738789080e-01	-5.9632573704790526e-01	-4.6967789724722614e-01	-3.8865408050644629e-01	1.2518593073920439e-01	2.9366450687046669e-01	1.5685160170645579e-01	8.4082335707688041e-02	8.6340766411528436e-02	8.7637704774401082e-02	1.7070686089827716e-01	1.8238049024846417e-01	1.1481181597823355e-01	7.2173754589763037e-02	1.0981007316866666e-01	1.1356541770374387e-01	0
5.0000000000000003e-02	9.4999999999999996e-01	5.0000000000000003e-02	-6.8299487478694065e-01	-1.1580118032200593e+00	-7.2522194219347225e-01	-6.4951134479915085e-01	-3.4293146609118597e-01	-7.5128075825634455e-01	-5.9883437361156644e-01	-4.7156780210132693e-01	-3.9048743505131445e-01	1.2563571960152653e-01	2.9445658798758639e-01	1.5750754362697150e-01	8.4430249578143338e-02	8.6709637048161883e-02	8.7874882208298671e-02	1.7114132998169171e-01	1.8321149054150559e-01	1.1528089902869568e-01	7.2502353314856924e-02	1.1022239945219840e-01	1.1405292886385650e-01	0
5.2499999999999998e-02	9.4750000000000001e-01	5.2499999999999998e-02	-6.8459795591969363e-01	-1.1591104550912894e+00	-7.2794773631333209e-01	-6.5193168876828334e-01	-3.4420017515540546e-01	-7.5414054183514012e-01	-6.0132469161468893e-01	-4.7343747966865307e-01	-3.9232217456556212e-01	1.2607687216613392e-01	2.9521318771673333e-01	1.5815847026195434e-01	8.4775234173373057e-02	8.7076235849630534e-02	8.8101425362957148e-02	1.7155327153903274e-01	1.8404125180182357e-01	1.1574557506140921e-01	7.2830415371552840e-02	1.1062812994535605e-01	1.1453764306745565e-01	0
5.5000000000000000e-02	9.4499999999999995e-01	5.5000000000000000e-02	-6.8610559961010653e-01	-1.1599595051780900e+00	-7.3063290161146000e-01	-6.5431381703839653e-01	-3.4544804332777040e-01	-7.5695984800780625e-01	-6.0379596861075024e-01	-4.7528623858032215e-01	-3.9415809947272668e-01	1.2650919742604710e-01	2.9593392488220538e-01	1.5880419820534267e-01	8.5117187563665361e-02	8.7440466110704565e-02	8.8317203652621079e-02	1.7194240018726192e-01	1.8486965511316492e-01	1.1620569578710691e-01	7.3157887981824182e-02	1.1102708361606645e-01	1.1501944267054573e-01	0
5.7500000000000002e-02	9.4250000000000000e-01	5.7500000000000002e-02	-6.8751641676606634e-01	-1.1605572652707374e+00	-7.3327637971828730e-01	-6.5665667543532957e-01	-3.4667448943787366e-01	-7.5973750794105399e-01	-6.0624747765592180e-01	-4.7711338381859419e-01	-3.9599500659912856e-01	1.2693250829502783e-01	2.9661845649294166e-01	1.5944454382370604e-01	8.5456007796289327e-02	8.7802230469249051e-02	8.8522096536747433e-02	1.7230845076220402e-01	1.8569658115784349e-01	1.1666111284496074e-01	7.3484717780814765e-02	1.1141908022431991e-01	1.1549820966145519e-01	0
5.9999999999999998e-02	9.3999999999999995e-01	5.9999999999999998e-02	-6.8882908728094960e-01	-1.1609023358250381e+00	-7.3587712173268449e-01	-6.5895921353726594e-01	-3.4787893327173769e-01	-7.6247235505220001e-01	-6.0867848769136668e-01	-4.7891821710710225e-01	-3.9783268918279507e-01	1.2734662183219836e-01	2.9726647860142774e-01	1.6007932339079717e-01	8.5791592970033512e-02	8.8161430955122300e-02	8.8715993744430371e-02	1.7265117881220762e-01	1.8652191029704551e-01	1.1711167791176155e-01	7.3810850834448438e-02	1.1180394047988214e-01	1.1597382573824802e-01	0
6.2500000000000000e-02	9.3750000000000000e-01	6.2500000000000000e-02	-6.9004236247123274e-01	-1.1609936104299872e+00	-7.3843408919636422e-01	-6.6122038560831775e-01	-3.4906079603068740e-01	-7.6516322599608433e-01	-6.1108826393846960e-01	-4.8070003731396155e-01	-3.9967093688449762e-01	1.2775135946012542e-01	2.9787772706096638e-01	1.6070835322503699e-01	8.6123841310886767e-02	8.8517969040751251e-02	8.8898795470494146e-02	1.7297036103763594e-01	1.8734552265284865e-01	1.1755724281308093e-01	7.4136232657811080e-02	1.1218148620133624e-01	1.1644617238794651e-01	0
6.5000000000000002e-02	9.3500000000000005e-01	6.5000000000000002e-02	-6.9115506738135402e-01	-1.1608302794506147e+00	-7.4094625506241507e-01	-6.6343915154575395e-01	-3.5021950079752134e-01	-7.6780896167033130e-01	-6.1347606830680135e-01	-4.8245814086756800e-01	-4.0150953580089349e-01	1.2814654717577870e-01	2.9845197817767333e-01	1.6133144982979256e-01	8.6452651248762849e-02	8.8871745693359830e-02	8.9070412542326574e-02	1.7326579567429437e-01	1.8816729819188086e-01	1.1799765963627935e-01	7.4460808234299583e-02	1.1255154047622942e-01	1.1691513096747851e-01	0
6.7500000000000004e-02	9.3250000000000000e-01	6.7500000000000004e-02	-6.9216610294789516e-01	-1.1604118328255626e+00	-7.4341260465633885e-01	-6.6561447783960292e-01	-3.5135447300947470e-01	-7.7040840823775170e-01	-6.1584115981457910e-01	-4.8419182218484436e-01	-4.0334826847982869e-01	1.2853201575380141e-01	2.9898904925407727e-01	1.6194843003629425e-01	8.6777921495164820e-02	8.9222661428817102e-02	8.9230766556675806e-02	1.7353730281919169e-01	1.8898711681053587e-01	1.1843278084522169e-01	7.4784522035528087e-02	1.1291392782209736e-01	1.1738058278625609e-01	0
7.0000000000000007e-02	9.2999999999999994e-01	7.0000000000000007e-02	-6.9307444801575535e-01	-1.1597380620033662e+00	-7.4583213662803161e-01	-6.6774533854330187e-01	-3.5246514093740944e-01	-7.7296041816459049e-01	-6.1818279502136919e-01	-4.8590037411166570e-01	-4.0518691393780670e-01	1.2890760094156306e-01	2.9948879902175135e-01	1.6255911114903268e-01	8.7099551121683064e-02	8.9570616367072267e-02	8.9379789985793157e-02	1.7378472469733383e-01	1.8980485842166114e-01	1.1886245939655120e-01	7.5107318041979745e-02	1.1326847434813545e-01	1.1784240919028816e-01	0
7.2499999999999995e-02	9.2749999999999999e-01	7.2499999999999995e-02	-6.9387916119949467e-01	-1.1588090610059478e+00	-7.4820386389318039e-01	-6.6983071625401280e-01	-3.5355093617069433e-01	-7.7546385127326989e-01	-6.2050022847272879e-01	-4.8758308837519643e-01	-4.0702524767964515e-01	1.2927314364549805e-01	2.9995112796096463e-01	1.6316331109346519e-01	8.7417439639218122e-02	8.9915510289136802e-02	8.9517426252468571e-02	1.7400792586856270e-01	1.9062040304263378e-01	1.1928654885737021e-01	7.5429139764392986e-02	1.1361500791728643e-01	1.1830049164772204e-01	0
7.4999999999999997e-02	9.2500000000000004e-01	7.4999999999999997e-02	-6.9457938258374019e-01	-1.1576252266125204e+00	-7.5052681456261450e-01	-6.7186960310117427e-01	-3.5461129410716463e-01	-7.7791757580819609e-01	-6.2279271315647855e-01	-4.8923925604778201e-01	-4.0886304172034948e-01	1.2962849010827054e-01	3.0037597850592790e-01	1.6376084856585527e-01	8.7731487077813350e-02	9.0257242695571713e-02	8.9643629773674266e-02	1.7420679337377254e-01	1.9143363088472967e-01	1.1970490352416716e-01	7.5749930265867044e-02	1.1395335830851007e-01	1.1875471183570346e-01	0
