# Parameters
$ K = 2
$ N = 15
$ M = 15
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	E
0	1.0000000000000000e+00	0	-5.1301517149825127e-01	-3.3005328927145744e-01	-3.6840293441114719e-01	-4.5545977578230779e-01	-2.3220958673057288e-01	-2.3891177473145936e-01	-5.1990062881568033e-01	-4.0071833527522494e-01	-6.0860180357279603e-01	-4.3213062560931642e-01	-3.8989984564036828e-01	-1.5753817798559885e-01	-4.7970436069860595e-01	-2.9554850643525288e-01	-2.1478836612707358e-01	3.8729833462074170e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-5.1699828270966175e-01	-3.3390573826531866e-01	-3.7194177361482605e-01	-4.5966839691792699e-01	-2.3450323573308018e-01	-2.4278883591704875e-01	-5.2360538636160670e-01	-4.0490183977016608e-01	-6.1558721952717177e-01	-4.3799690957207860e-01	-3.9218129378552735e-01	-1.5975259803078715e-01	-4.8328253878663713e-01	-2.9929999163634530e-01	-2.1733266775670215e-01	3.8633448025403734e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-5.2098444758346751e-01	-3.3779090313821380e-01	-3.7551362458274984e-01	-4.6390781230457895e-01	-2.3682417485100621e-01	-2.4670277330031609e-01	-5.2733528487656955e-01	-4.0912733872975299e-01	-6.2252708014613245e-01	-4.4386496132762726e-01	-3.9448048952646059e-01	-1.6199401993836557e-01	-4.8687832553566485e-01	-3.0308493506385081e-01	-2.1990835878794915e-01	3.8537943148861777e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-5.2497237004627417e-01	-3.4170823797364980e-01	-3.7911832265549478e-01	-4.6817723423096558e-01	-2.3917248069728284e-01	-2.5065285786229474e-01	-5.3109010428250514e-01	-4.1339449724348837e-01	-6.2941466890674425e-01	-4.4972987545778287e-01	-3.9679752245249073e-01	-1.6426251158906563e-01	-4.9049123695782781e-01	-3.0690247222108169e-01	-2.2251523752314212e-01	3.8443322188248032e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-5.2896070995314393e-01	-3.4565715487056392e-01	-3.8275567283370654e-01	-4.7247581190054994e-01	-2.4154820993251627e-01	-2.5463830896424544e-01	-5.3486959899765307e-01	-4.1770293139684567e-01	-6.3624314385515524e-01	-4.5558657250034634e-01	-3.9913247638803834e-01	-1.6655812848747736e-01	-4.9412075995861959e-01	-3.1075166960022904e-01	-2.2515305524766360e-01	3.8349588440551905e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-5.3294808284161810e-01	-3.4963702283560499e-01	-3.8642544844440618e-01	-4.7680262995888412e-01	-2.4395139819647405e-01	-2.5865829331631141e-01	-5.3867349686802513e-01	-4.2205220670664217e-01	-6.4300555090920719e-01	-4.6142980594591448e-01	-4.0148542902437095e-01	-1.6888091318550968e-01	-4.9776635139082548e-01	-3.1463152316268755e-01	-2.2782151425193567e-01	3.8256745142865975e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-5.3693305975577876e-01	-3.5364716669391355e-01	-3.9012738979165507e-01	-4.8115670713979636e-01	-2.4638205904178098e-01	-2.6271192399426468e-01	-5.4250149808549741e-01	-4.2644183660945278e-01	-6.4969483819845719e-01	-4.6725417031062388e-01	-4.0385645154221250e-01	-1.7123089469329791e-01	-5.0142743710907889e-01	-3.1854095694773576e-01	-2.3052026590529645e-01	3.8164795471335764e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-5.4091416714502094e-01	-3.5768686602220867e-01	-3.9386120279484566e-01	-4.8553699504287784e-01	-2.4884018287455414e-01	-2.6679825950943703e-01	-5.4635327409464784e-01	-4.3087128101103600e-01	-6.5630387141567570e-01	-4.7305411029652694e-01	-4.0624560822558298e-01	-1.7360808787802468e-01	-5.0510341102838141e-01	-3.2247882182306808e-01	-2.3324890879452326e-01	3.8073742540147841e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-5.4488988684222961e-01	-3.6175535410820697e-01	-3.9762655761819132e-01	-4.8994237705458760e-01	-2.5132573590689361e-01	-2.7091630293705626e-01	-5.5022846649067436e-01	-4.3533994490477013e-01	-6.6282545014483296e-01	-4.7882393104321791e-01	-4.0865295606726892e-01	-1.7601249285119094e-01	-5.0879363419018453e-01	-3.2644389439063204e-01	-2.3600698694013852e-01	3.7983589400558371e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-5.4885865612611584e-01	-3.6585181694058566e-01	-4.0142308729528536e-01	-4.9437166742502908e-01	-2.5383865912635906e-01	-2.7506500110834636e-01	-5.5412668591091996e-01	-4.3984717706702875e-01	-6.6925232512123278e-01	-4.8455780946566451e-01	-4.1107854436639935e-01	-1.7844409434496111e-01	-5.1249743383989321e-01	-3.3043487606108862e-01	-2.3879398810391414e-01	3.7894339039964335e+00
