# Parameters
$ K = 2
$ N = 12
$ M = 12
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	E
0	1.0000000000000000e+00	0	-3.7634305583915223e-01	-6.8560710260640412e-01	-5.1424649812518408e-01	-1.4036868063991195e-01	-4.1835993188774145e-01	-8.8449263400396683e-01	-4.1472890182588529e-01	-1.2438580033405060e+00	-2.3737305701877415e-01	-3.5067245315041867e-01	-1.0751303593093262e-01	-1.6030875521136312e-01	3.4641016151377548e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-3.7857730168532544e-01	-6.8820111025283592e-01	-5.1633654559757736e-01	-1.3850738128865384e-01	-4.1894026193498629e-01	-8.8612890024766189e-01	-4.1358596996806701e-01	-1.2494397686110930e+00	-2.3902332977365146e-01	-3.5266481313762899e-01	-1.0942414132618633e-01	-1.5970564015281077e-01	3.4554693930729816e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-3.8082673223747904e-01	-6.9078649288279592e-01	-5.1842148803023613e-01	-1.3661224492598711e-01	-4.1951012479509442e-01	-8.8765190685097795e-01	-4.1237451559829252e-01	-1.2549389308212118e+00	-2.4068639968413744e-01	-3.5466844729672642e-01	-1.1134453059869603e-01	-1.5908668170729337e-01	3.4468936421228191e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-3.8309138119386565e-01	-6.9336297031858019e-01	-5.2050096699804482e-01	-1.3468336478639220e-01	-4.2006968945114570e-01	-8.8906011213480973e-01	-4.1109499211808248e-01	-1.2603526698482928e+00	-2.4236230498771941e-01	-3.5668334955169112e-01	-1.1327372719520354e-01	-1.5845192267409786e-01	3.4383749769359082e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-3.8537127958269340e-01	-6.9593026290676718e-01	-5.2257462197839633e-01	-1.3272085367454697e-01	-4.2061913430438963e-01	-8.9035204415030478e-01	-4.0974792389634451e-01	-1.2656781701209638e+00	-2.4405108117773683e-01	-3.5870950885211628e-01	-1.1521124565039559e-01	-1.5780141566697306e-01	3.4299140173191014e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-3.8766645568011643e-01	-6.9848809151614855e-01	-5.2464209062187472e-01	-1.3072484421939415e-01	-4.2115864696534511e-01	-8.9152630337546224e-01	-4.0833390605376885e-01	-1.2709126236658037e+00	-2.4575276088255182e-01	-3.6074690892221606e-01	-1.1715659203695349e-01	-1.5713522323667189e-01	3.4215113881887187e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-3.8997693492743402e-01	-7.0103617752888447e-01	-5.2670300902746736e-01	-1.2869548910493042e-01	-4.2168842402362211e-01	-8.9258156532577482e-01	-4.0685360406852139e-01	-1.2760532332217271e+00	-2.4746737374173863e-01	-3.6279552800515563e-01	-1.1910926442675872e-01	-1.5645341798069343e-01	3.4131677195177934e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-3.9230273984751324e-01	-7.0357424282492764e-01	-5.2875701202152448e-01	-1.2663296127660073e-01	-4.2220867079668389e-01	-8.9351658307155668e-01	-4.0530775320118945e-01	-1.2810972154171714e+00	-2.4919494627930419e-01	-3.6485533860296315e-01	-1.2106875336154373e-01	-1.5575608263962890e-01	3.4048836462792123e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-3.9464388996048883e-01	-7.0610200975977500e-01	-5.3080373343970622e-01	-1.2453745412224916e-01	-4.2271960105786871e-01	-8.9433018965474598e-01	-4.0369715773769360e-01	-1.2860418040049841e+00	-2.5093550177394963e-01	-3.6692630721229225e-01	-1.2303454233121044e-01	-1.5504331017953715e-01	3.3966598083846598e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-3.9700040169877487e-01	-7.0861920113564592e-01	-5.3284280641108628e-01	-1.2240918162661396e-01	-4.2322143674404411e-01	-8.9502130039818928e-01	-4.0202269004964614e-01	-1.2908842531494684e+00	-2.5268906012639986e-01	-3.6900839405632369e-01	-1.2500610825799174e-01	-1.5431520385979958e-01	3.3884968506192661e+00
