# Parameters
$ K = 2
$ N = 9
$ M = 9
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	E
0	1.0000000000000000e+00	0	-6.3562442435896305e-01	-2.7800331130509243e-01	-5.8648908959616453e-01	-3.6131196008084276e-01	-6.5457140896905674e-01	-2.2954673849533846e-01	-4.0800499194205031e-01	-4.4342867701797767e-01	-4.3782577264397843e-01	3.0000000000000000e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-6.3970702601722917e-01	-2.8258098320389463e-01	-5.8993025317469672e-01	-3.6503578823700711e-01	-6.6080298101201962e-01	-2.3315796556479762e-01	-4.1207574143298015e-01	-4.4971709292677309e-01	-4.4073781550808316e-01	2.9925235809727515e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-6.4381201481347194e-01	-2.8721660321402553e-01	-5.9339403479728647e-01	-3.6879901151870020e-01	-6.6706274144495858e-01	-2.3681848191082222e-01	-4.1618867791911796e-01	-4.5605968465885821e-01	-4.4367876141333795e-01	2.9850943724888617e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-6.4793915981580896e-01	-2.9191022623695678e-01	-5.9688046812404016e-01	-3.7260170338278731e-01	-6.7334891816067977e-01	-2.4052854536835683e-01	-4.2034369631841129e-01	-4.6245507035410072e-01	-4.4664885079590305e-01	2.9777124442195957e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-6.5208821140969819e-01	-2.9666187191245252e-01	-6.0038957856447095e-01	-3.7644391665322963e-01	-6.7965965024474584e-01	-2.4428839236013958e-01	-4.2454065403340241e-01	-4.6890177233281882e-01	-4.4964831631470165e-01	2.9703778614936995e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-6.5625890056931435e-01	-3.0147152300899865e-01	-6.0392138280887697e-01	-3.8032568243191350e-01	-6.8599298649666984e-01	-2.4809823666434427e-01	-4.2877936919586956e-01	-4.7539821494135664e-01	-4.5267738218810483e-01	2.9630906852470988e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-6.6045093811237365e-01	-3.0633912378855044e-01	-6.0747588834304644e-01	-3.8424700898000924e-01	-6.9234688406479827e-01	-2.5195826815411837e-01	-4.3305961888693306e-01	-4.8194272249074022e-01	-4.5573626350796143e-01	2.9558509719751016e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-6.6466401393891084e-01	-3.1126457834796956e-01	-6.1105309294619792e-01	-3.8820788057058864e-01	-6.9871920720622727e-01	-2.5586865151044164e-01	-4.3738113733609824e-01	-4.8853351730029665e-01	-4.5882516553127312e-01	2.9486587736872405e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-6.6889779625458790e-01	-3.1624774893977015e-01	-6.1465298417207914e-01	-3.9220825631341416e-01	-7.0510772618339423e-01	-2.5982952490992628e-01	-4.4174361410305335e-01	-4.9516871785856298e-01	-4.6194428294992113e-01	2.9415141378649050e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-6.7315193077923297e-01	-3.2128845427504449e-01	-6.1827553881323549e-01	-3.9624806895293802e-01	-7.1151011630924121e-01	-2.6384099868938105e-01	-4.4614669224639608e-01	-5.0184633711419802e-01	-4.6509379913894311e-01	2.9344171074219005e+00
2.5000000000000001e-02	9.7499999999999998e-01	2.5000000000000001e-02	-6.7742603994140960e-01	-3.2638646781171465e-01	-6.2192072234847073e-01	-4.0032722364077683e-01	-7.1792395715307777e-01	-2.6790315398916575e-01	-4.5058996648381333e-01	-5.0856428090997252e-01	-4.6827388538397718e-01	2.9273677206680850e+00
2.7500000000000000e-02	9.7250000000000003e-01	2.7500000000000000e-02	-6.8171972205991960e-01	-3.3154151603151766e-01	-6.2558848837361491e-01	-4.0444559668407781e-01	-7.2434673191942522e-01	-2.7201604137758406e-01	-4.5507298134861868e-01	-5.1532034657323678e-01	-4.7148470008859850e-01	2.9203660112762209e+00
2.9999999999999999e-02	9.6999999999999997e-01	2.9999999999999999e-02	-6.8603255051328038e-01	-3.3675327670941496e-01	-6.2927877801575327e-01	-4.0860303427141781e-01	-7.3077582701227528e-01	-2.7617967945876865e-01	-4.5959522934792180e-01	-5.2211222167653426e-01	-4.7472638796239308e-01	2.9134120082521999e+00
3.2500000000000001e-02	9.6750000000000003e-01	3.2500000000000001e-02	-6.9036407289832391e-01	-3.4202137717939196e-01	-6.3299151933114317e-01	-4.1279935117807720e-01	-7.3720853179721779e-01	-2.8039405346676100e-01	-4.6415614912807485e-01	-5.2893748298226095e-01	-4.7799907919074131e-01	2.9065057359087856e+00
3.5000000000000003e-02	9.6499999999999997e-01	3.5000000000000003e-02	-6.9471381017921563e-01	-3.4734539260090241e-01	-6.3672662668712454e-01	-4.1703432945273616e-01	-7.4364203857392863e-01	-2.8465911384868187e-01	-4.6875512365342603e-01	-5.3579359558542672e-01	-4.8130288858740417e-01	2.8996472138430147e+00
3.7499999999999999e-02	9.6250000000000002e-01	3.7499999999999999e-02	-6.9908125582830716e-01	-3.5272484423049477e-01	-6.4048400012838891e-01	-4.2130771708789277e-01	-7.5007344277141397e-01	-2.8897477484014605e-01	-4.7339147840478241e-01	-5.4267791226868201e-01	-4.8463791473114404e-01	2.8928364569174199e+00
4.0000000000000001e-02	9.5999999999999996e-01	4.0000000000000001e-02	-7.0346587496041124e-01	-3.5815919770343824e-01	-6.4426352472807236e-01	-4.2561922667650282e-01	-7.5649974337827119e-01	-2.9334091303629600e-01	-4.7806447960435400e-01	-5.4958767308380663e-01	-4.8800423908774365e-01	2.8860734752452082e+00
4.2500000000000003e-02	9.5750000000000002e-01	4.2500000000000003e-02	-7.0786710346219628e-01	-3.6364786133046156e-01	-6.4806506992419333e-01	-4.2996853405761148e-01	-7.6291784362001391e-01	-2.9775736596204910e-01	-4.8277333247432180e-01	-5.5652000517380740e-01	-4.9140192511892294e-01	2.8793582741795580e+00
4.4999999999999998e-02	9.5499999999999996e-01	4.4999999999999998e-02	-7.1228434711859179e-01	-3.6919018441497908e-01	-6.5188848884208050e-01	-4.3435527695397280e-01	-7.6932455189518301e-01	-3.0222393064539627e-01	-4.8751717953652218e-01	-5.6347192284965264e-01	-4.9483101737979912e-01	2.8726908543071632e+00
4.7500000000000001e-02	9.5250000000000001e-01	4.7500000000000001e-02	-7.1671698073822598e-01	-3.7478545559646970e-01	-6.5573361760350135e-01	-4.3877905360491182e-01	-7.7571658298159396e-01	-3.0674036219780432e-01	-4.9229509896108187e-01	-5.7044032793545485e-01	-4.9829154060666636e-01	2.8660712114461919e+00
5.0000000000000003e-02	9.4999999999999996e-01	5.0000000000000003e-02	-7.2116434728009948e-01	-3.8043290122592510e-01	-6.5960027462330550e-01	-4.4323942139794081e-01	-7.8209055952357176e-01	-3.1130637240599257e-01	-4.9710610297217067e-01	-5.7742201039561381e-01	-5.0178349879702644e-01	2.8594993366487906e+00
5.2499999999999998e-02	9.4750000000000001e-01	5.2499999999999998e-02	-7.2562575698384291e-01	-3.8613168377955309e-01	-6.6348825989451254e-01	-4.4773589550289333e-01	-7.8844301381044168e-01	-3.1592162833957493e-01	-5.0194913631933225e-01	-5.8441364925701444e-01	-5.0530687428392940e-01	2.8529752162082738e+00
