# Parameters
$ K = 5
$ N = 15
$ M = 15
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	E
0	1.0000000000000000e+00	0	-6.2546910444543347e-01	-7.8883955254700516e-02	-3.8075104052880965e-01	-2.4442401866953589e-01	-3.9354006230203992e-01	-5.9975163807558862e-01	-5.4391768603268753e-01	-9.8827122272543577e-01	-5.2590213186485080e-01	-9.6826041427005849e-01	-2.5450692055970570e-01	-4.3615234491314803e-01	-3.9318586480098788e-01	-4.4305473803161244e-01	-5.2997654813623196e-01	2.7464622764985855e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-6.2500396825724702e-01	-7.3399554712607396e-02	-3.7777082064016498e-01	-2.4245696957579599e-01	-3.8933150154281448e-01	-5.9667035151154435e-01	-5.3946333605779229e-01	-9.8705735481673607e-01	-5.2212515819746053e-01	-9.6774845985117819e-01	-2.5320703295973435e-01	-4.3544260357775438e-01	-3.8843055900566875e-01	-4.4058562958889974e-01	-5.2815818590838370e-01	2.7396211658218257e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-6.2452895934512953e-01	-6.7928973106165011e-02	-3.7478923170550515e-01	-2.4050922368555638e-01	-3.8507829381980585e-01	-5.9353919378823083e-01	-5.3498636241840902e-01	-9.8579603579531661e-01	-5.1831413897802447e-01	-9.6717727890910898e-01	-2.5190757521789103e-01	-4.3475211003177294e-01	-3.8363917873162978e-01	-4.3812197140439502e-01	-5.2631713418305159e-01	2.7328311722725629e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-6.2404457056226781e-01	-6.2474032352636662e-02	-3.7180700483940876e-01	-2.3858168586393838e-01	-3.8078137460873462e-01	-5.9035880327297574e-01	-5.3048846962209495e-01	-9.8448814719459776e-01	-5.1447007003423051e-01	-9.6654745764977446e-01	-2.5060893578466198e-01	-4.3408153845615965e-01	-3.7881258643445026e-01	-4.3566493855688015e-01	-5.2445388699875117e-01	2.7260938592586057e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-6.2355128381957159e-01	-5.7036544178716495e-02	-3.6882484757756862e-01	-2.3667525071754342e-01	-3.7644169158115848e-01	-5.8712982437538874e-01	-5.2597134335590601e-01	-9.8313455903310021e-01	-5.1059394661913171e-01	-9.6585959644902053e-01	-2.4931150059149249e-01	-4.3343154693219560e-01	-3.7395164186291124e-01	-4.3321569698988804e-01	-5.2256893514104974e-01	2.7194108210220120e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-6.2304956943273282e-01	-5.1618309605229749e-02	-3.6584344347716757e-01	-2.3479080213370487e-01	-3.7206020414870161e-01	-5.8385290747953267e-01	-5.2143664900909725e-01	-9.8173612872260396e-01	-5.0668676288419878e-01	-9.6511430894941974e-01	-2.4801565293751079e-01	-4.3280277702476649e-01	-3.6905720200930758e-01	-4.3077540274921949e-01	-5.2066276578902204e-01	2.7127836832547887e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-6.2253988547534411e-01	-4.6221118465901073e-02	-3.6286345175998619e-01	-2.3292921282668000e-01	-3.6763788301949851e-01	-5.8052870890964314e-01	-5.1688603024610902e-01	-9.8029370002405758e-01	-5.0274951138103019e-01	-9.6431222114591164e-01	-2.4672177337918216e-01	-4.3219585337894462e-01	-3.6413012110289633e-01	-4.2834520122447817e-01	-5.1873586218083445e-01	2.7062141037213463e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-6.2202267713813264e-01	-4.0846748958638178e-02	-3.5988550699812744e-01	-2.3109134389020927e-01	-3.6317570976785085e-01	-5.7715789092936565e-01	-5.1232110763098682e-01	-9.7880810205203062e-01	-4.9878318259232607e-01	-9.6345397046143511e-01	-2.4543023962252056e-01	-4.3161138332928067e-01	-3.5917125064636823e-01	-4.2592622639394923e-01	-5.1678870329924353e-01	2.6997037728868762e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-6.2149837609447378e-01	-3.5496967227580618e-02	-3.5691021884221963e-01	-2.2927804435585050e-01	-3.5867467641803169e-01	-5.7374112177440195e-01	-5.0774347730426173e-01	-9.7728014832835730e-01	-4.9478876449270687e-01	-9.6254020481367430e-01	-2.4414142641748765e-01	-4.3104995652114958e-01	-3.5418143949512138e-01	-4.2351960007212408e-01	-5.1482176357776599e-01	2.6932544145506250e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-6.2096739987223282e-01	-3.0173526974048237e-02	-3.5393817179190978e-01	-2.2749015075644177e-01	-3.5413578504316290e-01	-5.7027907571831438e-01	-5.0315470971327081e-01	-9.7571063588541240e-01	-4.9076724213985340e-01	-9.6157158167408086e-01	-2.4285570545419657e-01	-4.3051214454349002e-01	-3.4916153397905814e-01	-4.2112643115911363e-01	-5.1283551262826410e-01	2.6868677864830128e+00
2.5000000000000001e-02	9.7499999999999998e-01	2.5000000000000001e-02	-6.2043015123214418e-01	-2.4878169094349738e-02	-3.5096992500843716e-01	-2.2572848669402221e-01	-3.4956004738001706e-01	-5.6677243317115766e-01	-4.9855634839680313e-01	-9.7410034441932902e-01	-4.8671959729640341e-01	-9.6054876712026782e-01	-2.4157344526053001e-01	-4.2999850057223177e-01	-3.4411237806653355e-01	-4.1874781489119556e-01	-5.1083041499065651e-01	2.6805456810653996e+00
2.7500000000000000e-02	9.7250000000000003e-01	2.7500000000000000e-02	-6.1988701755283715e-01	-1.9612621342307946e-02	-3.4800601216904370e-01	-2.2399386241149333e-01	-3.4494848446058068e-01	-5.6322188081045810e-01	-4.9394990882492795e-01	-9.7245003549329423e-01	-4.8264680808298061e-01	-9.5947243488292211e-01	-2.4029501110080431e-01	-4.2950955902367072e-01	-3.3903481357001752e-01	-4.1638483209166277e-01	-5.0880692990543697e-01	2.6742899259311974e+00
2.9999999999999999e-02	9.6999999999999997e-01	2.9999999999999999e-02	-6.1933837022274119e-01	-1.4378598014174454e-02	-3.4504694136297359e-01	-2.2228707436728021e-01	-3.4030212626114081e-01	-5.5962811174397753e-01	-4.8933687729477815e-01	-9.7076045179093862e-01	-4.7854984866266570e-01	-9.5834326538831738e-01	-2.3902076487508114e-01	-4.2904583521704959e-01	-3.3392968039295362e-01	-4.1403854842117366e-01	-5.0676551110966361e-01	2.6681023846069203e+00
3.2500000000000001e-02	9.6750000000000003e-01	3.2500000000000001e-02	-6.1878456403909810e-01	-9.1777996535351621e-03	-3.4209319502878049e-01	-2.2060890481223117e-01	-3.3562201136962788e-01	-5.5599182570354699e-01	-4.8471870988304877e-01	-9.6903231641962106e-01	-4.7442968895715326e-01	-9.5716194479755079e-01	-2.3775106501875584e-01	-4.2860782504556050e-01	-3.2879781681722525e-01	-4.1171001362674237e-01	-5.0470660665705114e-01	2.6619849571516223e+00
3.5000000000000003e-02	9.6499999999999997e-01	3.5000000000000003e-02	-6.1822593661434100e-01	-4.0119127736238979e-03	-3.3914522993268059e-01	-2.1896012136792820e-01	-3.3090918667187919e-01	-5.5231372926917688e-01	-4.8009683145592680e-01	-9.6726633226334890e-01	-4.7028729439479600e-01	-9.5592916404358952e-01	-2.3648626640205053e-01	-4.2819600465496821e-01	-3.2364005983057875e-01	-4.0940026078852582e-01	-5.0263065876276314e-01	2.6559395807930559e+00
3.7499999999999999e-02	9.6250000000000002e-01	3.7499999999999999e-02	-6.1766280779019922e-01	1.1173904056192747e-03	-3.3620347718766336e-01	-2.1734147660562372e-01	-3.2616470705744388e-01	-5.4859453612248832e-01	-4.7547263473715118e-01	-9.6546318138487264e-01	-4.6612362569066829e-01	-9.5464561786717728e-01	-2.3522672022904523e-01	-4.2781083012905868e-01	-3.1845724549327564e-01	-4.0711030556355110e-01	-5.0053810367347285e-01	2.6499682305587551e+00
4.0000000000000001e-02	9.5999999999999996e-01	4.0000000000000001e-02	-6.1709547905988815e-01	6.2084522085369496e-03	-3.3326834231309110e-01	-2.1575370762492288e-01	-3.2138963514547791e-01	-5.4483496732841863e-01	-4.7084747943488142e-01	-9.6362352447639998e-01	-4.6193963865871995e-01	-9.5331200385272941e-01	-2.3397277393589583e-01	-4.2745273718107363e-01	-3.1325020934318049e-01	-4.0484114542552530e-01	-4.9842937156323208e-01	2.6440729199000503e+00
4.2500000000000003e-02	9.5750000000000002e-01	4.2500000000000003e-02	-6.1652423299882930e-01	1.1259629745699067e-02	-3.3034020533453196e-01	-2.1419753563137642e-01	-3.1658504103123508e-01	-5.4103575164401030e-01	-4.6622269142805661e-01	-9.6174800035822927e-01	-4.5773628405605066e-01	-9.5192902146524305e-01	-2.3272477108789730e-01	-4.2712214085030720e-01	-3.0801978683843628e-01	-4.0259375889988414e-01	-4.9630488645564247e-01	2.6382557013069534e+00
4.4999999999999998e-02	9.5499999999999996e-01	4.4999999999999998e-02	-6.1594933270442631e-01	1.6269295149803849e-02	-3.2741942092355991e-01	-2.1267366551209632e-01	-3.1175200205357334e-01	-5.3719762585297404e-01	-4.6159956201292723e-01	-9.5983722552450201e-01	-4.5351450745926253e-01	-9.5049737108929055e-01	-2.3148305127507174e-01	-4.2681943520302046e-01	-3.0276681383679366e-01	-4.0036910479325682e-01	-4.9416506617280220e-01	2.6325186669116150e+00
