# Parameters
$ K = 1
$ N = 15
$ M = 15
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	E
0	1.0000000000000000e+00	0	-8.8770119459037433e-01	-2.4138297029587555e-01	-6.7123394084953936e-01	-7.9802603309859999e-01	-3.8320669175160577e-01	-6.9565739469338739e-01	-5.8431063949600703e-01	-4.7840753765868177e-01	-5.5280701856107517e-01	-4.3534804016898820e-01	-5.2879670308307647e-01	-5.9999406976311020e-01	-4.4261555789079354e-01	-4.2164873889946469e-01	-1.9129607378114696e-01	0
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-8.9213272474072303e-01	-2.4258984139939929e-01	-6.7458389345168213e-01	-8.0199284677627347e-01	-3.8511949823093039e-01	-6.9912643276448383e-01	-5.8721952002179523e-01	-4.8079125217485985e-01	-5.5556022780618486e-01	-4.3751909605180217e-01	-5.3143559564195109e-01	-6.0298826992806653e-01	-4.4482454053916709e-01	-4.2375774812839595e-01	-1.9225508287408136e-01	0
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-8.9654957954542280e-01	-2.4379650196986080e-01	-6.7792082722469327e-01	-8.0591170451543548e-01	-3.8702552978124349e-01	-7.0257625597044682e-01	-5.9010225934309402e-01	-4.8315774964969427e-01	-5.5829107824304058e-01	-4.3967833866118178e-01	-5.3406383806036473e-01	-6.0597039870236447e-01	-4.4702494757693378e-01	-4.2586810711167450e-01	-1.9321915458295183e-01	0
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-9.0095066162883863e-01	-2.4500276473210941e-01	-6.8124385620231720e-01	-8.0978061620587138e-01	-3.8892429981917354e-01	-7.0600577939662423e-01	-5.9295765706767611e-01	-4.8550616795595092e-01	-5.6099850252478167e-01	-4.4182509519718438e-01	-5.3668072087297813e-01	-6.0893965146843154e-01	-4.4921619505802768e-01	-4.2797953950947104e-01	-1.9418829623154887e-01	0
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-9.0533485812027636e-01	-2.4620843878918822e-01	-6.8455208263313416e-01	-8.1359758578206953e-01	-3.9081531505175821e-01	-7.0941390612379873e-01	-5.9578450473741540e-01	-4.8783563729002699e-01	-5.6368142499679341e-01	-4.4395868532890170e-01	-5.3928552532533292e-01	-6.1189521306898009e-01	-4.5139769126533230e-01	-4.3009176314535297e-01	-1.9516251456001515e-01	0
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-9.0970104101482208e-01	-2.4741332962989934e-01	-6.8784459731534375e-01	-8.1736061327890752e-01	-3.9269807564605069e-01	-7.1279952778745514e-01	-5.9858158677886564e-01	-4.9014528073397079e-01	-5.6633876246893444e-01	-4.4607842153588861e-01	-5.4187752365091435e-01	-6.1483625812094223e-01	-4.5356883693113625e-01	-4.3220448999367034e-01	-1.9614181570843206e-01	0
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-9.1404806756015478e-01	-2.4861723913939668e-01	-6.9112047995350767e-01	-8.2106769695317205e-01	-3.9457207541046713e-01	-7.1616152516697729e-01	-6.0134768149173989e-01	-4.9243421484322852e-01	-5.6896942502064385e-01	-4.4818360946805330e-01	-5.4445597936599721e-01	-6.1776195134956324e-01	-4.5572902547205490e-01	-4.3431742617073466e-01	-1.9712620520012430e-01	0
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-9.1837478066968614e-01	-2.4981996561289527e-01	-6.9437879953748272e-01	-8.2471683546815455e-01	-3.9643680198801484e-01	-7.1949876880482588e-01	-6.0408156207457897e-01	-4.9470155025991996e-01	-5.7157231683849052e-01	-4.5027354832404920e-01	-5.4702014758244522e-01	-6.2067144794285345e-01	-4.5787764323857577e-01	-4.3643027192993061e-01	-1.9811568792468137e-01	0
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-9.2268000936233829e-01	-2.5102130377259468e-01	-6.9761861474373799e-01	-8.2830603013827209e-01	-3.9829173706153392e-01	-7.2281011965568909e-01	-6.0678199768678009e-01	-4.9694639235137422e-01	-5.7414633708564078e-01	-4.5234753124817234e-01	-5.4956927533860978e-01	-6.2356389392656042e-01	-4.6001406977935266e-01	-4.3854272166090574e-01	-1.9911026812069474e-01	0
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-9.2696256922922926e-01	-2.5222104478790647e-01	-7.0083897435921327e-01	-8.3183328723035432e-01	-4.0013635657105368e-01	-7.2609442976552119e-01	-6.0944775454601652e-01	-4.9916784187358404e-01	-5.7669038080259849e-01	-4.5440484574572637e-01	-5.5210260194843652e-01	-6.2643842655978477e-01	-4.6213767812035339e-01	-4.4065446389297758e-01	-2.0010994935820980e-01	0
